cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,exact,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,exact,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.03,subtree_projection,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.03,subtree_projection,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
