cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,exact,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,exact,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,broadcast,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,global_projection,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
