cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,path_q,6,2.4133418648869176,1.1712593492054777,2,2,0.920964475820052
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,loss_credit,6,3.93111561570328,1.096696094053581,1,2,0.9539889655500738
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,8.367267990951735,7.274288355099819,12,14,0.2767009182885292
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,13.555273668157383,5.2850151827812555,11,14,0.375617992380916
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,path_q,6,2.4133418648869176,1.1712593492054777,2,2,0.920964475820052
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,3.93111561570328,1.096696094053581,1,2,0.9539889655500738
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,8.367267990951735,7.274288355099819,12,14,0.2767009182885292
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,13.555273668157383,5.2850151827812555,11,14,0.375617992380916
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,path_q,6,2.4133418648869176,1.1712593492054777,2,2,0.920964475820052
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,3.93111561570328,1.096696094053581,1,2,0.9539889655500738
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,8.367267990951735,7.274288355099819,12,14,0.2767009182885292
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,13.555273668157383,5.2850151827812555,11,14,0.375617992380916
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,2.4133418648869176,1.1712593492054777,2,2,0.920964475820052
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,3.93111561570328,1.096696094053581,1,2,0.9539889655500738
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,8.367267990951735,7.274288355099819,12,14,0.2767009182885292
