cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.003,broadcast,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.003,broadcast,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,exact,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,exact,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,exact,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,exact,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,global_projection,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,global_projection,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,global_projection,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,global_projection,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,shuffled_projection,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,shuffled_projection,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,shuffled_projection,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.01,shuffled_projection,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.03,subtree_projection,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.03,subtree_projection,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,adam,0.03,subtree_projection,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,exact,path_q,6,0.43190920178164527,2.3858344768634865,3,4,0.4813698640412854
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,exact,loss_credit,6,0.5548463414306486,2.263457537327578,3,4,0.5526941158497444
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,1.3940593403271067,6.379629697428501,12,15,0.3154356158911334
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,1.7694500109207183,5.882941498167094,11,14,0.3207757292602576
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,broadcast,path_q,6,0.4473544334874018,2.3711686914291303,3,4,0.4884229900632046
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,broadcast,loss_credit,6,0.580229959327973,2.2461425185699833,3,4,0.5584663556438937
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,1.442769976050082,6.41103550348863,12,15,0.31348961124069086
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,1.8543041738550519,5.875629770322314,11,14,0.3211776233663331
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,global_projection,path_q,6,0.44133784166735934,2.3876935484525434,3,4,0.4820538229760963
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,global_projection,loss_credit,6,0.5725501309249414,2.2616821693142146,3,4,0.5543351231980204
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,1.4281276205706679,6.389232534486805,12,15,0.315285768550532
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,1.8328953148331284,5.859499652078884,11,14,0.322482714629999
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,subtree_projection,path_q,6,0.4415365507450428,2.3876909716601387,3,4,0.48217065666549186
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.5727890374388138,2.261656890301104,3,4,0.5543896002304655
frozen_algebraic_replay,127210,matching,1,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.4283779437587132,6.390759861326675,12,15,0.31519609449246594
