cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,unit_broadcast_fixed,1,False,1.2183858567927244,6,-3.9717313469894906,-19.605166313505205,-2.4717657188839657,256,-2.3093447467966377,0.13020503727965946,0.40583713526679693,2.0675865322693943,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,initial_mean_fixed,1,False,1.2183858567927244,6,0.05750661308259597,0.055254944564307934,0.0324192643842266,256,0.04536176183940366,0.1920114192750637,0.7204332850936991,0.9815935696689437,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,initial_mean_projection,1,True,1.2183858567927244,6,0.21039987537923632,0.3013440084384241,0.14522429665696834,256,0.1699343339430225,0.3994367912560863,0.761343441769267,0.9177576771210393,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_q,1,True,1.2183858567927244,6,0.27057857276038577,0.17184868674422743,0.21992517269084688,256,0.20348270781393907,0.6651470479487057,0.7955537295619691,0.8630992209774463,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_error,1,True,1.2183858567927244,6,0.2221165828057876,0.11903301334302999,0.3419958165730974,256,0.33412987802636485,0.687749034861458,0.8569193278009336,0.7308479324776276,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,uniform_projection,1,True,1.2183858567927244,6,0.15282465336158058,0.2874017662140352,0.07150250967140648,256,0.012300065156900186,0.04580957467819772,0.7051013034281008,1.003735856412538,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,ancestry_K2,2,True,1.2183858567927244,6,0.28784224356258015,0.4503595771529549,0.16476707095634324,256,0.010220202250382338,0.2632908646480889,0.7301172240492411,0.967417151591008,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,ancestry_K3,3,True,1.2183858567927244,6,0.4885426774129539,0.5927832156936055,0.38611455079100143,256,0.22688895251500274,0.5771696562701714,0.8166868758331797,0.8168235240577763,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,ancestry_K4,4,True,1.2183858567927244,6,0.5872032255257909,0.7210605875484984,0.4709679275141283,256,0.3388578008192896,0.6149553524172243,0.8302610330314757,0.7890171914522041,0.5727585383751901
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,ancestry_K5,5,True,1.2183858567927244,6,0.7704194682138793,0.8727056182613333,0.7347543909742257,256,0.6395509083997928,0.8737422539528003,0.9390856845528682,0.4864683892132118,0.5727585383751901
