cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,unit_broadcast_fixed,1,False,0.9718525313817079,6,-19.716441236117085,-58.68560528117662,-19.088831743618744,256,-19.80043731833946,-0.06831755723818146,0.2971662777577772,6.652039454744163,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,initial_mean_fixed,1,False,0.9718525313817079,6,0.07835013877907604,-0.07020883277319329,-0.012365358798692716,256,-0.04019619803323815,0.10050017542392417,0.9172699496324309,1.0429925730984186,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,initial_mean_projection,1,True,0.9718525313817079,6,0.4940375821023745,0.41383359497950467,0.48212881968597787,256,0.46129961044455514,0.9150398188296478,0.9872973512744957,0.41770578833682476,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_q,1,True,0.9718525313817079,6,0.5166270592251705,0.40962538772772344,0.41907881680453274,256,0.41334710577272404,0.877620924096442,0.983042589795241,0.4796560928185154,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_error,1,True,0.9718525313817079,6,0.4004235248862428,0.397331955771558,0.5273346058443387,256,0.48534762215874583,0.8830252639554901,0.9821596469706821,0.49592047736787065,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,uniform_projection,1,True,0.9718525313817079,6,0.18230890336389205,0.17124198568486526,0.22106811380849922,256,0.1970622077788151,0.5452460823234218,0.9469593515552962,0.8405816879888032,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,ancestry_K2,2,True,0.9718525313817079,6,0.36383360368452844,0.31627097373510465,0.344806095223954,256,0.3113431691857238,0.5048840688866277,0.9437905592349088,0.8645791123228221,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,ancestry_K3,3,True,0.9718525313817079,6,0.4090885563668458,0.3809922279268705,0.43537865560943523,256,0.45056100950866385,0.5201931558868236,0.9451309112977486,0.8544728787660092,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,ancestry_K4,4,True,0.9718525313817079,6,0.534588992138026,0.6316070985955153,0.6506076802085412,256,0.639632186246696,0.6065420576766122,0.9526438142833684,0.79535381637605,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,ancestry_K5,5,True,0.9718525313817079,6,0.8865220675825936,0.8880863203099832,0.9139752277858296,256,0.9146439289442188,0.9210816155794078,0.9886831547591153,0.3928555971104603,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,exact,ancestry_K6,6,True,0.9718525313817079,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.2270807854411053e-15,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,unit_broadcast_fixed,1,False,0.9718525313817079,6,-19.716441236117085,-58.68560528117662,-19.088831743618744,256,-19.80043731833946,-0.06831755723818146,0.2971662777577772,6.652039454744163,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,initial_mean_fixed,1,False,0.9718525313817079,6,0.07835013877907604,-0.07020883277319329,-0.012365358798692716,256,-0.04019619803323815,0.10050017542392417,0.9172699496324309,1.0429925730984186,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,initial_mean_projection,1,True,0.9718525313817079,6,0.4940375821023745,0.41383359497950467,0.48212881968597787,256,0.46129961044455514,0.9150398188296478,0.9872973512744957,0.41770578833682476,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_q,1,True,0.9718525313817079,6,0.5166270592251705,0.40962538772772344,0.41907881680453274,256,0.41334710577272404,0.877620924096442,0.983042589795241,0.4796560928185154,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_error,1,True,0.9718525313817079,6,0.4004235248862428,0.397331955771558,0.5273346058443387,256,0.48534762215874583,0.8830252639554901,0.9821596469706821,0.49592047736787065,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,uniform_projection,1,True,0.9718525313817079,6,0.18230890336389205,0.17124198568486526,0.22106811380849922,256,0.1970622077788151,0.5452460823234218,0.9469593515552962,0.8405816879888032,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,ancestry_K2,2,True,0.9718525313817079,6,0.36383360368452844,0.31627097373510465,0.344806095223954,256,0.3113431691857238,0.5048840688866277,0.9437905592349088,0.8645791123228221,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,ancestry_K3,3,True,0.9718525313817079,6,0.4090885563668458,0.3809922279268705,0.43537865560943523,256,0.45056100950866385,0.5201931558868236,0.9451309112977486,0.8544728787660092,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,ancestry_K4,4,True,0.9718525313817079,6,0.534588992138026,0.6316070985955153,0.6506076802085412,256,0.639632186246696,0.6065420576766122,0.9526438142833684,0.79535381637605,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,ancestry_K5,5,True,0.9718525313817079,6,0.8865220675825936,0.8880863203099832,0.9139752277858296,256,0.9146439289442188,0.9210816155794078,0.9886831547591153,0.3928555971104603,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,broadcast,ancestry_K6,6,True,0.9718525313817079,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.2270807854411053e-15,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,unit_broadcast_fixed,1,False,0.9718525313817079,6,-19.716441236117085,-58.68560528117662,-19.088831743618744,256,-19.80043731833946,-0.06831755723818146,0.2971662777577772,6.652039454744163,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,initial_mean_fixed,1,False,0.9718525313817079,6,0.07835013877907604,-0.07020883277319329,-0.012365358798692716,256,-0.04019619803323815,0.10050017542392417,0.9172699496324309,1.0429925730984186,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,initial_mean_projection,1,True,0.9718525313817079,6,0.4940375821023745,0.41383359497950467,0.48212881968597787,256,0.46129961044455514,0.9150398188296478,0.9872973512744957,0.41770578833682476,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_q,1,True,0.9718525313817079,6,0.5166270592251705,0.40962538772772344,0.41907881680453274,256,0.41334710577272404,0.877620924096442,0.983042589795241,0.4796560928185154,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_error,1,True,0.9718525313817079,6,0.4004235248862428,0.397331955771558,0.5273346058443387,256,0.48534762215874583,0.8830252639554901,0.9821596469706821,0.49592047736787065,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,uniform_projection,1,True,0.9718525313817079,6,0.18230890336389205,0.17124198568486526,0.22106811380849922,256,0.1970622077788151,0.5452460823234218,0.9469593515552962,0.8405816879888032,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,ancestry_K2,2,True,0.9718525313817079,6,0.36383360368452844,0.31627097373510465,0.344806095223954,256,0.3113431691857238,0.5048840688866277,0.9437905592349088,0.8645791123228221,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,ancestry_K3,3,True,0.9718525313817079,6,0.4090885563668458,0.3809922279268705,0.43537865560943523,256,0.45056100950866385,0.5201931558868236,0.9451309112977486,0.8544728787660092,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,ancestry_K4,4,True,0.9718525313817079,6,0.534588992138026,0.6316070985955153,0.6506076802085412,256,0.639632186246696,0.6065420576766122,0.9526438142833684,0.79535381637605,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,ancestry_K5,5,True,0.9718525313817079,6,0.8865220675825936,0.8880863203099832,0.9139752277858296,256,0.9146439289442188,0.9210816155794078,0.9886831547591153,0.3928555971104603,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,global_projection,ancestry_K6,6,True,0.9718525313817079,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.2270807854411053e-15,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,subtree_projection,unit_broadcast_fixed,1,False,0.9718525313817079,6,-19.716441236117085,-58.68560528117662,-19.088831743618744,256,-19.80043731833946,-0.06831755723818146,0.2971662777577772,6.652039454744163,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_fixed,1,False,0.9718525313817079,6,0.07835013877907604,-0.07020883277319329,-0.012365358798692716,256,-0.04019619803323815,0.10050017542392417,0.9172699496324309,1.0429925730984186,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_projection,1,True,0.9718525313817079,6,0.4940375821023745,0.41383359497950467,0.48212881968597787,256,0.46129961044455514,0.9150398188296478,0.9872973512744957,0.41770578833682476,0.1774446289253763
frozen_algebraic_replay,127215,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_q,1,True,0.9718525313817079,6,0.5166270592251705,0.40962538772772344,0.41907881680453274,256,0.41334710577272404,0.877620924096442,0.983042589795241,0.4796560928185154,0.1774446289253763
