cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,exact,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,exact,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,broadcast,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,global_projection,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
frozen_algebraic_replay,127211,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
frozen_algebraic_replay,127211,matching,0,compatible,adam,0.003,broadcast,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
frozen_algebraic_replay,127211,matching,0,compatible,adam,0.003,broadcast,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
frozen_algebraic_replay,127211,matching,0,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
frozen_algebraic_replay,127211,matching,0,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
frozen_algebraic_replay,127211,matching,0,compatible,adam,0.01,exact,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
frozen_algebraic_replay,127211,matching,0,compatible,adam,0.01,exact,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
