unit_index,pre_pt_root_id,nucleus_id,segment_id,major_branch,path_um,depth,x_um,y_um,z_um,n_synapses,contact_size,repeat_reliability,manual_match
0,864691135698428826,362919,6764,5223,131.3390328227532,5.0,649.872,464.408,785.44,1,7952.0,0.2456466771623491,False
1,864691135595986219,256593,6886,6855,73.02478650189465,2.0,676.44,505.256,900.2,1,9284.0,0.3627975764515051,True
2,864691136425794351,256606,7959,6855,111.1351917536694,4.0,644.032,512.96,888.96,1,18200.0,0.3535041267115118,True
3,864691135853034439,223102,7300,6618,121.56490955714062,3.0,624.992,513.336,839.88,1,35176.0,0.20075378083106718,False
4,864691135742189460,269742,8058,6767,109.6091252019804,3.0,760.312,474.992,846.5600000000001,1,2976.0,0.17066933829492864,False
5,864691136906164146,256774,7681,6948,115.23310973904518,3.0,706.568,480.216,893.8000000000001,2,27428.0,0.3527789704689661,False
6,864691136665210846,296504,8304,7163,88.48171577530853,4.0,691.392,470.224,798.88,1,1440.0,0.2765803158246266,False
7,864691136904656818,292587,7070,6618,127.05247050849589,4.0,674.128,496.24,870.76,1,29432.0,0.08647488192357235,False
