seed,phase,optimizer,rate_scope,rule,contrast,value
2118,fresh,adam,common,ancestry_three_oracle,task_difference_in_gap,-3.578210510066547e-07
2119,fresh,adam,common,ancestry_three_oracle,task_difference_in_gap,-7.837372571636333e-06
2120,fresh,adam,common,ancestry_three_oracle,task_difference_in_gap,-6.183002389873704e-06
2101,fresh,sgd,selected,unit_broadcast,target_gap,0.7912290233183532
2102,fresh,sgd,selected,unit_broadcast,target_gap,0.4562396199541925
2103,fresh,sgd,selected,unit_broadcast,target_gap,1.0060556814782649
2104,fresh,sgd,selected,unit_broadcast,target_gap,0.9944945055527358
2105,fresh,sgd,selected,unit_broadcast,target_gap,0.7301697196494391
2106,fresh,sgd,selected,unit_broadcast,target_gap,0.0872148025808956
2107,fresh,sgd,selected,unit_broadcast,target_gap,0.32173863749698983
2108,fresh,sgd,selected,unit_broadcast,target_gap,0.5445415716251021
2109,fresh,sgd,selected,unit_broadcast,target_gap,1.0040729102024122
2110,fresh,sgd,selected,unit_broadcast,target_gap,0.9152910816476847
2111,fresh,sgd,selected,unit_broadcast,target_gap,0.5382697302334735
2112,fresh,sgd,selected,unit_broadcast,target_gap,1.007049486428421
2113,fresh,sgd,selected,unit_broadcast,target_gap,1.0091632742217886
2114,fresh,sgd,selected,unit_broadcast,target_gap,0.9980666468742442
2115,fresh,sgd,selected,unit_broadcast,target_gap,0.1992837021988637
2116,fresh,sgd,selected,unit_broadcast,target_gap,0.9755260856082845
2117,fresh,sgd,selected,unit_broadcast,target_gap,0.9927912003044099
2118,fresh,sgd,selected,unit_broadcast,target_gap,0.3662922242991605
2119,fresh,sgd,selected,unit_broadcast,target_gap,0.14637860321171248
2120,fresh,sgd,selected,unit_broadcast,target_gap,0.20643590995863328
2101,fresh,sgd,selected,unit_broadcast,control_gap,1.3602676796699992e-05
2102,fresh,sgd,selected,unit_broadcast,control_gap,0.002650898153022773
2103,fresh,sgd,selected,unit_broadcast,control_gap,9.601798879180001e-05
2104,fresh,sgd,selected,unit_broadcast,control_gap,0.00011852565376630002
2105,fresh,sgd,selected,unit_broadcast,control_gap,0.0011833043016706
2106,fresh,sgd,selected,unit_broadcast,control_gap,0.0004650554646402
2107,fresh,sgd,selected,unit_broadcast,control_gap,-7.177559028567751e-05
2108,fresh,sgd,selected,unit_broadcast,control_gap,0.0024902416644724
2109,fresh,sgd,selected,unit_broadcast,control_gap,0.0009875952537024
2110,fresh,sgd,selected,unit_broadcast,control_gap,-0.0001244410645557
2111,fresh,sgd,selected,unit_broadcast,control_gap,0.0021074719480029
2112,fresh,sgd,selected,unit_broadcast,control_gap,-0.00018514275714747006
2113,fresh,sgd,selected,unit_broadcast,control_gap,0.0004842639311264
2114,fresh,sgd,selected,unit_broadcast,control_gap,-6.803931279449998e-05
2115,fresh,sgd,selected,unit_broadcast,control_gap,0.0003986805519981
2116,fresh,sgd,selected,unit_broadcast,control_gap,0.004278328616974699
2117,fresh,sgd,selected,unit_broadcast,control_gap,4.77416961442e-05
2118,fresh,sgd,selected,unit_broadcast,control_gap,0.0022974377552378
2119,fresh,sgd,selected,unit_broadcast,control_gap,0.0016660243834586
2120,fresh,sgd,selected,unit_broadcast,control_gap,0.0007829083702581001
2101,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.7912154206415565
2102,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.4535887218011697
2103,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,1.005959663489473
2104,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.9943759798989694
2105,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.7289864153477685
2106,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.08674974711625541
2107,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.3218104130872755
2108,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.5420513299606297
2109,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,1.0030853149487098
2110,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.9154155227122404
2111,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.5361622582854706
2112,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,1.0072346291855685
2113,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,1.0086790102906622
2114,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.9981346861870387
2115,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.1988850216468656
2116,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.9712477569913097
2117,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.9927434586082657
2118,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.3639947865439227
2119,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.1447125788282539
2120,fresh,sgd,selected,unit_broadcast,task_difference_in_gap,0.20565300158837518
2101,fresh,sgd,selected,calibrated_broadcast,target_gap,0.8367129339475665
2102,fresh,sgd,selected,calibrated_broadcast,target_gap,0.514452539525518
2103,fresh,sgd,selected,calibrated_broadcast,target_gap,0.979475244088168
2104,fresh,sgd,selected,calibrated_broadcast,target_gap,0.9922413456115896
2105,fresh,sgd,selected,calibrated_broadcast,target_gap,0.8323754647641146
2106,fresh,sgd,selected,calibrated_broadcast,target_gap,0.1309530545270374
2107,fresh,sgd,selected,calibrated_broadcast,target_gap,0.43412858581736224
2108,fresh,sgd,selected,calibrated_broadcast,target_gap,0.7296740792425883
2109,fresh,sgd,selected,calibrated_broadcast,target_gap,0.9991145682299332
2110,fresh,sgd,selected,calibrated_broadcast,target_gap,0.9616862422896041
2111,fresh,sgd,selected,calibrated_broadcast,target_gap,0.5518580512371168
2112,fresh,sgd,selected,calibrated_broadcast,target_gap,1.0085290284638506
2113,fresh,sgd,selected,calibrated_broadcast,target_gap,1.0002261553035925
2114,fresh,sgd,selected,calibrated_broadcast,target_gap,0.9998062863878792
2115,fresh,sgd,selected,calibrated_broadcast,target_gap,0.29830378349740433
2116,fresh,sgd,selected,calibrated_broadcast,target_gap,0.9882035227135513
2117,fresh,sgd,selected,calibrated_broadcast,target_gap,0.9925009640096263
2118,fresh,sgd,selected,calibrated_broadcast,target_gap,0.8524515777315577
2119,fresh,sgd,selected,calibrated_broadcast,target_gap,0.5084593731223623
2120,fresh,sgd,selected,calibrated_broadcast,target_gap,0.3903602512534062
2101,fresh,sgd,selected,calibrated_broadcast,control_gap,0.00028231507002150004
2102,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0038384452834910737
2103,fresh,sgd,selected,calibrated_broadcast,control_gap,0.00017232032416499997
2104,fresh,sgd,selected,calibrated_broadcast,control_gap,0.00045517430725910003
2105,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0018062390670192
2106,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0005256728432046999
2107,fresh,sgd,selected,calibrated_broadcast,control_gap,0.00010937405742299999
2108,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0017657648679002998
2109,fresh,sgd,selected,calibrated_broadcast,control_gap,0.001986257166645
2110,fresh,sgd,selected,calibrated_broadcast,control_gap,9.443715610909999e-05
2111,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0050096220341202995
2112,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0011197141419421
2113,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0009453923003628999
2114,fresh,sgd,selected,calibrated_broadcast,control_gap,0.00010095102514710001
2115,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0009451794885128
2116,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0051607418846624994
2117,fresh,sgd,selected,calibrated_broadcast,control_gap,2.6270811604399983e-05
2118,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0055043176375907995
2119,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0006900288289192
2120,fresh,sgd,selected,calibrated_broadcast,control_gap,0.0008236360400420001
2101,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.836430618877545
2102,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.5106140942420269
2103,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.979302923764003
2104,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.9917861713043306
2105,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.8305692256970955
2106,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.1304273816838327
2107,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.43401921175993924
2108,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.7279083143746881
2109,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.9971283110632881
2110,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.961591805133495
2111,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.5468484292029966
2112,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,1.0074093143219085
2113,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.9992807630032295
2114,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.9997053353627321
2115,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.2973586040088915
2116,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.9830427808288887
2117,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.9924746931980218
2118,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.8469472600939668
2119,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.5077693442934431
2120,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.3895366152133642
2101,fresh,sgd,selected,ancestry_three_oracle,target_gap,-1.0752664045100016e-05
2102,fresh,sgd,selected,ancestry_three_oracle,target_gap,1.2677240384999992e-06
2103,fresh,sgd,selected,ancestry_three_oracle,target_gap,1.2654103148999993e-06
2104,fresh,sgd,selected,ancestry_three_oracle,target_gap,-1.4221533856999756e-06
2105,fresh,sgd,selected,ancestry_three_oracle,target_gap,-1.2918430935000141e-06
2106,fresh,sgd,selected,ancestry_three_oracle,target_gap,-4.2807013519999206e-07
2107,fresh,sgd,selected,ancestry_three_oracle,target_gap,-6.698506576007727e-08
2108,fresh,sgd,selected,ancestry_three_oracle,target_gap,-1.649700423329999e-05
2109,fresh,sgd,selected,ancestry_three_oracle,target_gap,-3.4106891665000003e-06
2110,fresh,sgd,selected,ancestry_three_oracle,target_gap,4.4315255470000147e-07
2111,fresh,sgd,selected,ancestry_three_oracle,target_gap,-5.764299310699985e-06
2112,fresh,sgd,selected,ancestry_three_oracle,target_gap,2.3932509293000053e-06
2113,fresh,sgd,selected,ancestry_three_oracle,target_gap,-3.5597120589999905e-06
2114,fresh,sgd,selected,ancestry_three_oracle,target_gap,-5.145560428999993e-07
2115,fresh,sgd,selected,ancestry_three_oracle,target_gap,-3.0619231867999992e-06
2116,fresh,sgd,selected,ancestry_three_oracle,target_gap,-1.191253778700009e-06
2117,fresh,sgd,selected,ancestry_three_oracle,target_gap,-2.7534284063999873e-06
2118,fresh,sgd,selected,ancestry_three_oracle,target_gap,5.991171228000099e-07
2119,fresh,sgd,selected,ancestry_three_oracle,target_gap,-2.459752549799994e-06
2120,fresh,sgd,selected,ancestry_three_oracle,target_gap,2.6357109999999417e-07
2101,fresh,sgd,selected,ancestry_three_oracle,control_gap,9.02393694999777e-08
2102,fresh,sgd,selected,ancestry_three_oracle,control_gap,-3.0239064266230785e-06
2103,fresh,sgd,selected,ancestry_three_oracle,control_gap,-2.4294190817999973e-06
2104,fresh,sgd,selected,ancestry_three_oracle,control_gap,-2.4228563960699997e-05
2105,fresh,sgd,selected,ancestry_three_oracle,control_gap,-1.2229596582000158e-06
2106,fresh,sgd,selected,ancestry_three_oracle,control_gap,-7.721480216000079e-07
2107,fresh,sgd,selected,ancestry_three_oracle,control_gap,-1.249732785900008e-06
2108,fresh,sgd,selected,ancestry_three_oracle,control_gap,-8.021522955920004e-05
2109,fresh,sgd,selected,ancestry_three_oracle,control_gap,-8.530267113299986e-06
2110,fresh,sgd,selected,ancestry_three_oracle,control_gap,-5.3656018669999916e-06
2111,fresh,sgd,selected,ancestry_three_oracle,control_gap,-2.534675640899998e-06
2112,fresh,sgd,selected,ancestry_three_oracle,control_gap,6.573997263999983e-06
2113,fresh,sgd,selected,ancestry_three_oracle,control_gap,-1.3781453482699995e-05
2114,fresh,sgd,selected,ancestry_three_oracle,control_gap,-9.635297616999864e-07
2115,fresh,sgd,selected,ancestry_three_oracle,control_gap,-2.2463645152900007e-05
2116,fresh,sgd,selected,ancestry_three_oracle,control_gap,-6.178041743700016e-06
2117,fresh,sgd,selected,ancestry_three_oracle,control_gap,-2.38886583280002e-06
2118,fresh,sgd,selected,ancestry_three_oracle,control_gap,-3.4684650061799985e-05
2119,fresh,sgd,selected,ancestry_three_oracle,control_gap,-7.920722626400008e-06
2120,fresh,sgd,selected,ancestry_three_oracle,control_gap,-3.486132791400028e-06
2101,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,-1.0842903414599994e-05
2102,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,4.291630465123078e-06
2103,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,3.6948293966999966e-06
2104,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,2.2806410575000022e-05
2105,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,-6.888343529999836e-08
2106,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,3.440778864000158e-07
2107,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,1.1827477201399307e-06
2108,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,6.371822532590004e-05
2109,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,5.119577946799986e-06
2110,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,5.808754421699993e-06
2111,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,-3.2296236697999868e-06
2112,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,-4.180746334699978e-06
2113,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,1.0221741423700005e-05
2114,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,4.4897371879998706e-07
2115,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,1.9401721966100008e-05
2116,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,4.986787965000007e-06
2117,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,-3.6456257359996735e-07
2118,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,3.5283767184599995e-05
2119,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,5.460970076600014e-06
2120,fresh,sgd,selected,ancestry_three_oracle,task_difference_in_gap,3.749703891400022e-06
2101,fresh,sgd,common,unit_broadcast,target_gap,0.7912290233183532
2102,fresh,sgd,common,unit_broadcast,target_gap,0.4562396199541925
2103,fresh,sgd,common,unit_broadcast,target_gap,1.0060556814782649
2104,fresh,sgd,common,unit_broadcast,target_gap,0.9944945055527358
2105,fresh,sgd,common,unit_broadcast,target_gap,0.7301697196494391
2106,fresh,sgd,common,unit_broadcast,target_gap,0.0872148025808956
2107,fresh,sgd,common,unit_broadcast,target_gap,0.32173863749698983
2108,fresh,sgd,common,unit_broadcast,target_gap,0.5445415716251021
2109,fresh,sgd,common,unit_broadcast,target_gap,1.0040729102024122
2110,fresh,sgd,common,unit_broadcast,target_gap,0.9152910816476847
2111,fresh,sgd,common,unit_broadcast,target_gap,0.5382697302334735
2112,fresh,sgd,common,unit_broadcast,target_gap,1.007049486428421
2113,fresh,sgd,common,unit_broadcast,target_gap,1.0091632742217886
2114,fresh,sgd,common,unit_broadcast,target_gap,0.9980666468742442
2115,fresh,sgd,common,unit_broadcast,target_gap,0.1992837021988637
2116,fresh,sgd,common,unit_broadcast,target_gap,0.9755260856082845
2117,fresh,sgd,common,unit_broadcast,target_gap,0.9927912003044099
2118,fresh,sgd,common,unit_broadcast,target_gap,0.3662922242991605
2119,fresh,sgd,common,unit_broadcast,target_gap,0.14637860321171248
2120,fresh,sgd,common,unit_broadcast,target_gap,0.20643590995863328
2101,fresh,sgd,common,unit_broadcast,control_gap,1.3602676796699992e-05
2102,fresh,sgd,common,unit_broadcast,control_gap,0.002650898153022773
2103,fresh,sgd,common,unit_broadcast,control_gap,9.601798879180001e-05
2104,fresh,sgd,common,unit_broadcast,control_gap,0.00011852565376630002
2105,fresh,sgd,common,unit_broadcast,control_gap,0.0011833043016706
2106,fresh,sgd,common,unit_broadcast,control_gap,0.0004650554646402
2107,fresh,sgd,common,unit_broadcast,control_gap,-7.177559028567751e-05
2108,fresh,sgd,common,unit_broadcast,control_gap,0.0024902416644724
2109,fresh,sgd,common,unit_broadcast,control_gap,0.0009875952537024
2110,fresh,sgd,common,unit_broadcast,control_gap,-0.0001244410645557
2111,fresh,sgd,common,unit_broadcast,control_gap,0.0021074719480029
2112,fresh,sgd,common,unit_broadcast,control_gap,-0.00018514275714747006
2113,fresh,sgd,common,unit_broadcast,control_gap,0.0004842639311264
2114,fresh,sgd,common,unit_broadcast,control_gap,-6.803931279449998e-05
2115,fresh,sgd,common,unit_broadcast,control_gap,0.0003986805519981
2116,fresh,sgd,common,unit_broadcast,control_gap,0.004278328616974699
2117,fresh,sgd,common,unit_broadcast,control_gap,4.77416961442e-05
2118,fresh,sgd,common,unit_broadcast,control_gap,0.0022974377552378
2119,fresh,sgd,common,unit_broadcast,control_gap,0.0016660243834586
2120,fresh,sgd,common,unit_broadcast,control_gap,0.0007829083702581001
2101,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.7912154206415565
2102,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.4535887218011697
2103,fresh,sgd,common,unit_broadcast,task_difference_in_gap,1.005959663489473
2104,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.9943759798989694
2105,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.7289864153477685
2106,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.08674974711625541
2107,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.3218104130872755
2108,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.5420513299606297
2109,fresh,sgd,common,unit_broadcast,task_difference_in_gap,1.0030853149487098
2110,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.9154155227122404
2111,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.5361622582854706
2112,fresh,sgd,common,unit_broadcast,task_difference_in_gap,1.0072346291855685
2113,fresh,sgd,common,unit_broadcast,task_difference_in_gap,1.0086790102906622
2114,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.9981346861870387
2115,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.1988850216468656
2116,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.9712477569913097
2117,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.9927434586082657
2118,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.3639947865439227
2119,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.1447125788282539
2120,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.20565300158837518
2101,fresh,sgd,common,calibrated_broadcast,target_gap,0.8367129339475665
2102,fresh,sgd,common,calibrated_broadcast,target_gap,0.514452539525518
2103,fresh,sgd,common,calibrated_broadcast,target_gap,0.979475244088168
2104,fresh,sgd,common,calibrated_broadcast,target_gap,0.9922413456115896
2105,fresh,sgd,common,calibrated_broadcast,target_gap,0.8323754647641146
2106,fresh,sgd,common,calibrated_broadcast,target_gap,0.1309530545270374
2107,fresh,sgd,common,calibrated_broadcast,target_gap,0.43412858581736224
2108,fresh,sgd,common,calibrated_broadcast,target_gap,0.7296740792425883
2109,fresh,sgd,common,calibrated_broadcast,target_gap,0.9991145682299332
2110,fresh,sgd,common,calibrated_broadcast,target_gap,0.9616862422896041
2111,fresh,sgd,common,calibrated_broadcast,target_gap,0.5518580512371168
2112,fresh,sgd,common,calibrated_broadcast,target_gap,1.0085290284638506
2113,fresh,sgd,common,calibrated_broadcast,target_gap,1.0002261553035925
2114,fresh,sgd,common,calibrated_broadcast,target_gap,0.9998062863878792
2115,fresh,sgd,common,calibrated_broadcast,target_gap,0.29830378349740433
2116,fresh,sgd,common,calibrated_broadcast,target_gap,0.9882035227135513
2117,fresh,sgd,common,calibrated_broadcast,target_gap,0.9925009640096263
2118,fresh,sgd,common,calibrated_broadcast,target_gap,0.8524515777315577
2119,fresh,sgd,common,calibrated_broadcast,target_gap,0.5084593731223623
2120,fresh,sgd,common,calibrated_broadcast,target_gap,0.3903602512534062
2101,fresh,sgd,common,calibrated_broadcast,control_gap,0.00028231507002150004
2102,fresh,sgd,common,calibrated_broadcast,control_gap,0.0038384452834910737
2103,fresh,sgd,common,calibrated_broadcast,control_gap,0.00017232032416499997
2104,fresh,sgd,common,calibrated_broadcast,control_gap,0.00045517430725910003
2105,fresh,sgd,common,calibrated_broadcast,control_gap,0.0018062390670192
2106,fresh,sgd,common,calibrated_broadcast,control_gap,0.0005256728432046999
2107,fresh,sgd,common,calibrated_broadcast,control_gap,0.00010937405742299999
2108,fresh,sgd,common,calibrated_broadcast,control_gap,0.0017657648679002998
2109,fresh,sgd,common,calibrated_broadcast,control_gap,0.001986257166645
2110,fresh,sgd,common,calibrated_broadcast,control_gap,9.443715610909999e-05
2111,fresh,sgd,common,calibrated_broadcast,control_gap,0.0050096220341202995
2112,fresh,sgd,common,calibrated_broadcast,control_gap,0.0011197141419421
2113,fresh,sgd,common,calibrated_broadcast,control_gap,0.0009453923003628999
2114,fresh,sgd,common,calibrated_broadcast,control_gap,0.00010095102514710001
2115,fresh,sgd,common,calibrated_broadcast,control_gap,0.0009451794885128
2116,fresh,sgd,common,calibrated_broadcast,control_gap,0.0051607418846624994
2117,fresh,sgd,common,calibrated_broadcast,control_gap,2.6270811604399983e-05
2118,fresh,sgd,common,calibrated_broadcast,control_gap,0.0055043176375907995
2119,fresh,sgd,common,calibrated_broadcast,control_gap,0.0006900288289192
2120,fresh,sgd,common,calibrated_broadcast,control_gap,0.0008236360400420001
2101,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.836430618877545
2102,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.5106140942420269
2103,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.979302923764003
2104,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.9917861713043306
2105,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.8305692256970955
2106,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.1304273816838327
2107,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.43401921175993924
2108,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.7279083143746881
2109,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.9971283110632881
2110,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.961591805133495
2111,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.5468484292029966
2112,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,1.0074093143219085
2113,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.9992807630032295
2114,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.9997053353627321
2115,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.2973586040088915
2116,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.9830427808288887
2117,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.9924746931980218
2118,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.8469472600939668
2119,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.5077693442934431
2120,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.3895366152133642
2101,fresh,sgd,common,ancestry_three_oracle,target_gap,-1.0752664045100016e-05
2102,fresh,sgd,common,ancestry_three_oracle,target_gap,1.2677240384999992e-06
2103,fresh,sgd,common,ancestry_three_oracle,target_gap,1.2654103148999993e-06
2104,fresh,sgd,common,ancestry_three_oracle,target_gap,-1.4221533856999756e-06
2105,fresh,sgd,common,ancestry_three_oracle,target_gap,-1.2918430935000141e-06
2106,fresh,sgd,common,ancestry_three_oracle,target_gap,-4.2807013519999206e-07
2107,fresh,sgd,common,ancestry_three_oracle,target_gap,-6.698506576007727e-08
2108,fresh,sgd,common,ancestry_three_oracle,target_gap,-1.649700423329999e-05
2109,fresh,sgd,common,ancestry_three_oracle,target_gap,-3.4106891665000003e-06
2110,fresh,sgd,common,ancestry_three_oracle,target_gap,4.4315255470000147e-07
2111,fresh,sgd,common,ancestry_three_oracle,target_gap,-5.764299310699985e-06
2112,fresh,sgd,common,ancestry_three_oracle,target_gap,2.3932509293000053e-06
2113,fresh,sgd,common,ancestry_three_oracle,target_gap,-3.5597120589999905e-06
2114,fresh,sgd,common,ancestry_three_oracle,target_gap,-5.145560428999993e-07
2115,fresh,sgd,common,ancestry_three_oracle,target_gap,-3.0619231867999992e-06
2116,fresh,sgd,common,ancestry_three_oracle,target_gap,-1.191253778700009e-06
2117,fresh,sgd,common,ancestry_three_oracle,target_gap,-2.7534284063999873e-06
2118,fresh,sgd,common,ancestry_three_oracle,target_gap,5.991171228000099e-07
2119,fresh,sgd,common,ancestry_three_oracle,target_gap,-2.459752549799994e-06
2120,fresh,sgd,common,ancestry_three_oracle,target_gap,2.6357109999999417e-07
2101,fresh,sgd,common,ancestry_three_oracle,control_gap,9.02393694999777e-08
2102,fresh,sgd,common,ancestry_three_oracle,control_gap,-3.0239064266230785e-06
2103,fresh,sgd,common,ancestry_three_oracle,control_gap,-2.4294190817999973e-06
2104,fresh,sgd,common,ancestry_three_oracle,control_gap,-2.4228563960699997e-05
2105,fresh,sgd,common,ancestry_three_oracle,control_gap,-1.2229596582000158e-06
2106,fresh,sgd,common,ancestry_three_oracle,control_gap,-7.721480216000079e-07
2107,fresh,sgd,common,ancestry_three_oracle,control_gap,-1.249732785900008e-06
2108,fresh,sgd,common,ancestry_three_oracle,control_gap,-8.021522955920004e-05
2109,fresh,sgd,common,ancestry_three_oracle,control_gap,-8.530267113299986e-06
2110,fresh,sgd,common,ancestry_three_oracle,control_gap,-5.3656018669999916e-06
2111,fresh,sgd,common,ancestry_three_oracle,control_gap,-2.534675640899998e-06
2112,fresh,sgd,common,ancestry_three_oracle,control_gap,6.573997263999983e-06
2113,fresh,sgd,common,ancestry_three_oracle,control_gap,-1.3781453482699995e-05
2114,fresh,sgd,common,ancestry_three_oracle,control_gap,-9.635297616999864e-07
2115,fresh,sgd,common,ancestry_three_oracle,control_gap,-2.2463645152900007e-05
2116,fresh,sgd,common,ancestry_three_oracle,control_gap,-6.178041743700016e-06
2117,fresh,sgd,common,ancestry_three_oracle,control_gap,-2.38886583280002e-06
2118,fresh,sgd,common,ancestry_three_oracle,control_gap,-3.4684650061799985e-05
2119,fresh,sgd,common,ancestry_three_oracle,control_gap,-7.920722626400008e-06
2120,fresh,sgd,common,ancestry_three_oracle,control_gap,-3.486132791400028e-06
2101,fresh,sgd,common,ancestry_three_oracle,task_difference_in_gap,-1.0842903414599994e-05
2102,fresh,sgd,common,ancestry_three_oracle,task_difference_in_gap,4.291630465123078e-06
2103,fresh,sgd,common,ancestry_three_oracle,task_difference_in_gap,3.6948293966999966e-06
2104,fresh,sgd,common,ancestry_three_oracle,task_difference_in_gap,2.2806410575000022e-05
2105,fresh,sgd,common,ancestry_three_oracle,task_difference_in_gap,-6.888343529999836e-08
2106,fresh,sgd,common,ancestry_three_oracle,task_difference_in_gap,3.440778864000158e-07
2107,fresh,sgd,common,ancestry_three_oracle,task_difference_in_gap,1.1827477201399307e-06
