left,right,functional_similarity,tree_distance_um,shared_path_um,shared_path_fraction,lca_depth,euclidean_distance_um,path_depth_difference_um,same_major_branch
0,1,0.6246894584610855,230.51495369480062,0.0,0.0,0.0,113.66855652778871,14.839576534345682,False
0,2,0.41608632947979657,239.76942811771048,0.0,0.0,0.0,133.09891635922514,24.09405095725552,False
0,3,0.2633789186013709,139.5296173477172,0.0,0.0,0.0,75.95123698795172,76.14575981273777,False
0,4,0.5763091677880781,183.52641547069715,16.85712212227741,0.15631939393560257,1.0,52.680085649133154,1.5652825547970366,True
0,5,0.5462544186005043,250.49705629691317,0.0,0.0,0.0,133.20045141064656,34.821679136458215,False
0,6,0.6172124052385997,286.6259126140292,0.0,0.0,0.0,185.65711345380768,70.95053545357419,False
0,7,0.2356354318704162,184.98084059249692,0.0,0.0,0.0,91.59970585105607,30.694536567958053,False
0,8,0.5209871479064859,0.0,107.83768858022748,1.0,6.0,21.511105968778132,0.0,True
0,9,0.5412708101261307,252.30140517112565,0.0,0.0,0.0,152.60236873653045,36.626028010670694,False
0,10,0.5760336919612202,206.64407829427313,0.0,0.0,0.0,128.86080800615832,9.031298866181842,False
1,2,0.36035877600482075,254.60900465205617,0.0,0.0,0.0,136.5343120017008,9.254474422909837,False
1,3,0.03548587606492654,154.3691938820629,0.0,0.0,0.0,62.709477405288915,90.98533634708343,False
1,4,0.43762887704055725,232.08023624959768,0.0,0.0,0.0,95.55200997246352,13.274293979548645,False
1,5,0.5605270251912552,265.33663283125884,0.0,0.0,0.0,156.95627235351608,19.982102602112533,False
1,6,0.7154285696339958,301.46548914837484,0.0,0.0,0.0,158.2550084108276,56.11095891922851,False
1,7,0.20094752207330108,162.08761083288243,18.866403146980083,0.24456355042349617,1.0,26.49254540012679,45.534113102303735,True
1,8,0.6358381574499851,230.51495369480062,0.0,0.0,0.0,103.64015482642066,14.839576534345682,False
1,9,0.6538633252891877,267.14098170547135,0.0,0.0,0.0,85.73752918711331,21.786451476325013,False
1,10,0.7256132852468872,221.4836548286188,0.0,0.0,0.0,54.176163286490215,23.870875400527524,False
2,3,0.1188026170389641,163.6236683049727,0.0,0.0,0.0,84.70641401924647,100.23981076999328,False
2,4,0.46624400302459634,241.33471067250753,0.0,0.0,0.0,91.41291812430015,22.528768402458482,False
2,5,0.5533569963649562,197.16896158259033,38.7110728357892,0.29341743671007264,3.0,53.75937856783694,10.727628179202696,True
2,6,0.546721046783515,310.71996357128467,0.0,0.0,0.0,106.97679389475084,46.85648449631867,False
2,7,0.33512154132489624,209.0748915497524,0.0,0.0,0.0,116.56463106791867,54.78858752521357,False
2,8,0.3444353195592234,239.76942811771048,0.0,0.0,0.0,111.94671732569917,24.09405095725552,False
2,9,0.6635433122699925,276.39545612838117,0.0,0.0,0.0,98.41273738698662,12.531977053415176,False
2,10,0.6254863238559689,230.73812925152862,0.0,0.0,0.0,132.70871585544032,33.12534982343736,False
3,4,0.05694399589458338,141.09489990251424,0.0,0.0,0.0,47.678027475976755,77.71104236753479,False
3,5,0.22158360927091392,174.3512964841754,0.0,0.0,0.0,106.5253979856447,110.96743894919598,False
3,6,0.04424082153495872,210.48015280129138,0.0,0.0,0.0,128.04781456940222,147.09629526631196,False
3,7,0.20789826608064918,108.83508077975915,0.0,0.0,0.0,39.143864295697675,45.451223244779705,False
3,8,0.026292485001012236,139.5296173477172,0.0,0.0,0.0,57.539170657909246,76.14575981273777,False
3,9,-0.013595843882489104,176.1556453583879,0.0,0.0,0.0,79.11815002892824,112.77178782340846,False
3,10,0.004092201480511027,130.49831848153536,0.0,0.0,0.0,81.09665344513293,67.11446094655591,False
4,5,0.4306501487469385,252.0623388517102,0.0,0.0,0.0,87.80642163304462,33.25639658166118,False
4,6,0.5181955815525937,288.1911951688262,0.0,0.0,0.0,164.01630143372947,69.38525289877715,False
4,7,0.2837056749822186,186.54612314729394,0.0,0.0,0.0,69.2011699323067,32.25981912275509,False
4,8,0.6146300001543175,183.52641547069715,16.85712212227741,0.15631939393560257,1.0,35.48328011895179,1.5652825547970366,True
4,9,0.6137989842929965,253.8666877259227,0.0,0.0,0.0,123.61465259426161,35.06074545587366,False
4,10,0.5814528065777236,208.20936084907015,0.0,0.0,0.0,94.24917714229653,10.596581420978879,False
5,6,0.6648922536950506,321.4475917504874,0.0,0.0,0.0,160.64500749167408,36.128856317115975,False
5,7,0.14708259794087533,219.80251972895513,0.0,0.0,0.0,133.79626900627684,65.51621570441627,False
5,8,0.33390933135677886,250.49705629691317,0.0,0.0,0.0,115.13840658963451,34.821679136458215,False
5,9,0.5437599736081425,287.1230843075839,0.0,0.0,0.0,142.8565691874196,1.8043488742124794,False
5,10,0.6644812847571767,241.46575743073134,0.0,0.0,0.0,137.85128613110578,43.85297800264006,False
6,7,0.2504583491157279,255.93137604607108,0.0,0.0,0.0,151.7488082325525,101.64507202153224,False
6,8,0.6597544422215896,286.6259126140292,0.0,0.0,0.0,167.331909114789,70.95053545357419,False
6,9,0.8071756611872286,173.57306679986561,74.83943691241711,0.5180500590632895,6.0,79.83304418597608,34.324507442903496,True
6,10,0.8381963613209953,277.5946137478473,0.0,0.0,0.0,183.0844185614931,79.98183431975603,False
