run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,parameter_group,cosine,sign_agreement,relative_l2,norm_ratio,best_scale,scaled_relative_l2,scale_mismatch,r2,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000003576278687,1.0,9.450551850948147e-08,1.0000000789525274,1.0,9.450551850948147e-08,3.428864563061146e-08,0.9999999999999911,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000007152557373,1.0,1.19431571840925e-07,1.0,0.9999986290931702,1.370083353839721e-06,0.0,0.9999999999999857,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.0000001192092896,1.0,9.65792810835834e-08,1.0,0.9999992847442627,7.181442195474323e-07,0.0,0.9999999999999907,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999998807907104,1.0,5.30193948648493e-07,1.000000073692907,0.9999998211860657,5.452260012465437e-07,3.2004421733989616e-08,0.9999999999997188,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0000001192092896,1.0,5.216171398706107e-07,1.0,0.9999997615814209,5.582339705614608e-07,0.0,0.9999999999997279,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.000003695487976,1.0,1.117242824418852e-07,1.0,1.0,1.117242824418852e-07,0.0,0.9999999999999876,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000008344650269,1.0,9.887655679337773e-08,1.0,1.0,9.887655679337773e-08,0.0,0.9999999999999902,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000004768371582,1.0,1.2154032486758673e-07,1.0,0.9999985098838806,1.502983115059113e-06,0.0,0.9999999999999852,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,0.9999999403953552,1.0,1.0996992909847407e-07,1.0,0.9999992251396179,7.96386204593308e-07,0.0,0.9999999999999879,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0000001192092896,1.0,4.6844794412966555e-07,1.0,0.9999998807907104,4.818049132519703e-07,0.0,0.9999999999997805,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999998807907104,1.0,5.582884738612946e-07,1.0000000973393648,0.9999997019767761,5.717636842281638e-07,4.227394694312099e-08,0.9999999999996884,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000028610229492,1.0,1.1869795623657518e-07,1.0,1.0000001192092896,1.7110414911797113e-07,0.0,0.9999999999999859,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000008344650269,1.0,8.403976456979301e-08,1.0,1.0,8.403976456979301e-08,0.0,0.9999999999999929,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000007152557373,1.0,1.1382622060030778e-07,0.9999999305629285,0.9999985694885254,1.4337633243135698e-06,3.015613805504329e-08,0.999999999999987,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,0.9999998211860657,1.0,1.0135348586719266e-07,1.000000098037255,0.9999992847442627,7.165852916563901e-07,4.257703677203979e-08,0.9999999999999897,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,6.242961186166877e-07,1.0000000748035305,0.9999998807907104,6.295583100231678e-07,3.248675929969577e-08,0.9999999999996099,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,6.079822780976642e-07,1.000000079100113,0.9999998807907104,6.082185428542042e-07,3.435274119353464e-08,0.9999999999996303,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_3,config_3,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.5665243864059448,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,0.9999999403953552,1.0,7.917136353860162e-08,1.0,1.0000001192092896,1.5997137245063373e-07,0.0,0.9999999999999938,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_3,config_3,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.5665243864059448,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0,1.0,1.1395259127063874e-07,1.0,1.0000001192092896,1.5620122378857044e-07,0.0,0.999999999999987,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_3,config_3,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.5665243864059448,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,2.977459412808288e-07,1.0000000834609521,0.9999998807907104,2.737201821148107e-07,3.6246629460284306e-08,0.9999999999999113,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_3,config_3,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.5665243864059448,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,4.2808386625466946e-07,1.000000208248342,0.9999999403953552,3.9702500508158154e-07,9.044109633736506e-08,0.9999999999998167,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_30,config_30,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21329529583454132,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000005960464478,1.0,1.0074329565833567e-07,1.0000001167558272,1.0000001192092896,1.6057712046592792e-07,5.0706408535290645e-08,0.9999999999999899,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_30,config_30,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21329529583454132,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.000000238418579,1.0,1.2179009516707916e-07,1.0000001077849745,0.9999998807907104,1.1520603868362197e-07,4.6810417135248905e-08,0.9999999999999851,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_30,config_30,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21329529583454132,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000003576278687,1.0,9.845824023139824e-08,1.0,0.9999996423721313,3.190359840637191e-07,0.0,0.9999999999999903,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_30,config_30,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21329529583454132,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.000000238418579,1.0,1.1496628361484919e-07,1.0,0.9999995827674866,4.0585452972964457e-07,0.0,0.9999999999999868,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_30,config_30,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21329529583454132,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999999403953552,1.0,4.6214568900439046e-07,0.9999998831019141,1.0,4.6214568900439046e-07,5.076819660917364e-08,0.9999999999997864,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_30,config_30,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21329529583454132,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0000001192092896,1.0,3.4460837950066414e-07,1.0,1.0,3.4460837950066414e-07,0.0,0.9999999999998812,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_31,config_31,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.2595013976097107,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000005960464478,1.0,1.249947251471935e-07,1.0000000917211147,0.9999999403953552,1.2181296135645076e-07,3.9833972162870674e-08,0.9999999999999843,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_31,config_31,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.2595013976097107,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000007152557373,1.0,9.49918076734134e-08,1.0000000807926601,1.0,9.49918076734134e-08,3.5087805049950245e-08,0.999999999999991,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_31,config_31,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.2595013976097107,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.000000238418579,1.0,9.67811948221859e-08,1.0,0.9999997615814209,2.6819774624903315e-07,0.0,0.9999999999999907,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_31,config_31,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.2595013976097107,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.000000238418579,1.0,8.859207365038664e-08,1.0,0.9999996423721313,3.5804087668411913e-07,0.0,0.9999999999999921,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_31,config_31,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.2595013976097107,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999999403953552,1.0,4.197052316018455e-07,0.999999931707349,1.0000001192092896,4.2067034490602334e-07,2.965912248736186e-08,0.9999999999998238,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_31,config_31,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.2595013976097107,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,4.795737673588478e-07,0.9999998145351751,1.0000001192092896,4.3310880701308317e-07,8.054635752880579e-08,0.9999999999997699,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_32,config_32,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21195101737976074,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000005960464478,1.0,9.358038008312111e-08,0.9999999322291335,1.0,9.358038008312111e-08,2.9432514340901605e-08,0.9999999999999912,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_32,config_32,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21195101737976074,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.000000238418579,1.0,8.725038068847937e-08,1.0,1.0,8.725038068847937e-08,0.0,0.9999999999999923,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_32,config_32,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21195101737976074,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000004768371582,1.0,1.3657722839597117e-07,0.9999998958741919,0.9999991655349731,9.328121349533726e-07,4.522126623022603e-08,0.9999999999999813,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_32,config_32,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21195101737976074,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,0.9999998807907104,1.0,1.1025694096792923e-07,0.9999999399299752,0.9999997615814209,2.681281713501778e-07,2.6088081100751563e-08,0.9999999999999878,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_32,config_32,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21195101737976074,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999999403953552,1.0,3.7610850072493914e-07,1.000000063648149,1.0,3.7610850072493914e-07,2.764203900287679e-08,0.9999999999998586,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_32,config_32,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.21195101737976074,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999998807907104,1.0,3.7592692951204426e-07,1.0,0.9999999403953552,3.868222452699451e-07,0.0,0.9999999999998587,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_33,config_33,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.23281656205654144,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000004768371582,1.0,9.839489939991086e-08,0.9999999332186832,1.0,9.839489939991086e-08,2.900275835315733e-08,0.9999999999999903,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_33,config_33,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.23281656205654144,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000001192092896,1.0,8.4947720336623e-08,1.0,1.0,8.4947720336623e-08,0.0,0.9999999999999928,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_33,config_33,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.23281656205654144,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000004768371582,1.0,1.2037629326340556e-07,1.0000000746392648,0.9999983310699463,1.6647983562469676e-06,3.241541961267647e-08,0.9999999999999855,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_33,config_33,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.23281656205654144,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.0000003576278687,1.0,9.910659021755866e-08,1.0,0.9999997615814209,2.3350884351211402e-07,0.0,0.9999999999999902,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_33,config_33,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.23281656205654144,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999998807907104,1.0,4.205858820005619e-07,1.0,1.0000001192092896,4.443478264980954e-07,0.0,0.9999999999998231,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_33,config_33,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.23281656205654144,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999999403953552,1.0,3.50687034544813e-07,1.00000010401738,1.0,3.50687034544813e-07,4.517417182509396e-08,0.999999999999877,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_34,config_34,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.24567760527133942,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000009536743164,1.0,7.678878241503331e-08,0.9999999013381409,1.0000001192092896,1.0218066127582037e-07,4.2848303106915114e-08,0.9999999999999941,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_34,config_34,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.24567760527133942,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000001192092896,1.0,1.000901682880133e-07,1.0000000666481386,1.0,1.000901682880133e-07,2.8944917842735627e-08,0.99999999999999,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_34,config_34,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.24567760527133942,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000003576278687,1.0,4.488611114394579e-08,1.0,0.9999998807907104,1.381500846887903e-07,0.0,0.999999999999998,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_34,config_34,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.24567760527133942,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.0000001192092896,1.0,9.55923595503937e-08,0.9999999143120254,0.999999463558197,5.8213130229999e-07,3.7213816130689024e-08,0.9999999999999909,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_34,config_34,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.24567760527133942,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,2.8304012773386544e-07,0.9999999092601719,0.9999999403953552,3.0031269704742957e-07,3.94078084187934e-08,0.9999999999999198,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_34,config_34,mnist,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.24567760527133942,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999998807907104,1.0,3.807218700128627e-07,1.000000091712114,0.9999997615814209,4.083535973657725e-07,3.983006316541077e-08,0.999999999999855,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_35,config_35,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.34343045949935913,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.000003457069397,1.0,1.1711924668691889e-07,1.0,1.0,1.1711924668691889e-07,0.0,0.9999999999999862,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_35,config_35,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.34343045949935913,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000016689300537,1.0,1.040830829862107e-07,1.0,1.0,1.040830829862107e-07,0.0,0.9999999999999891,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_35,config_35,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.34343045949935913,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000005960464478,1.0,1.311875657383243e-07,1.0,0.9999976754188538,2.3197514198150103e-06,0.0,0.9999999999999828,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_35,config_35,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.34343045949935913,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.000000238418579,1.0,1.149462537327053e-07,1.0,0.9999979138374329,2.084856406062237e-06,0.0,0.9999999999999868,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_35,config_35,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.34343045949935913,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,6.523560915140508e-07,1.000000104010867,0.9999997019767761,6.880641489215274e-07,4.517134326006328e-08,0.9999999999995743,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_35,config_35,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.34343045949935913,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999998211860657,1.0,6.053645536674401e-07,1.0,0.9999998211860657,6.191606460451747e-07,0.0,0.9999999999996335,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_36,config_36,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,20,cat_nll,0.4436171054840088,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000030994415283,1.0,1.2934697622344728e-07,1.0,1.0,1.2934697622344728e-07,0.0,0.9999999999999832,903168
