run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,path_gain_mean,path_gain_std,path_gain_cv,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_16,config_16,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2737357020378113,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.1034698486328125,0.008263785392045975,0.07986660366511208,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_16,config_16,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2737357020378113,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.326675683259964,0.0180301982909441,0.05519296113814482,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_16,config_16,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2737357020378113,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_17,config_17,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.29273492097854614,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10305020213127136,0.00851702131330967,0.08264924412724771,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_17,config_17,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.29273492097854614,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266788423061371,0.017352938652038574,0.05311926089102764,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_17,config_17,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.29273492097854614,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_18,config_18,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.20833101868629456,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10315163433551788,0.00857054628431797,0.0830868685651731,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_18,config_18,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.20833101868629456,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266775906085968,0.016747599467635155,0.0512664472528849,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_18,config_18,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.20833101868629456,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_19,config_19,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2654840350151062,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10329611599445343,0.008844837546348572,0.08562604180416138,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_19,config_19,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2654840350151062,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266787827014923,0.01835823431611061,0.05619659215176434,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_19,config_19,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2654840350151062,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_2,config_2,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.9206937551498413,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10175119340419769,0.02747969515621662,0.2700675465009628,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_2,config_2,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.9206937551498413,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.32649242877960205,0.05694174766540527,0.17440449653992945,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_2,config_2,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.9206937551498413,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_20,config_20,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.2460501790046692,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10261224955320358,0.03258158639073372,0.31752141223490515,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_20,config_20,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.2460501790046692,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.32645437121391296,0.0878477692604065,0.2690966242349478,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_20,config_20,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.2460501790046692,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_21,config_21,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.23919308185577393,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.102956622838974,0.030050350353121758,0.29187389333973246,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_21,config_21,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.23919308185577393,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.32648882269859314,0.07713153958320618,0.23624557479694247,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_21,config_21,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.23919308185577393,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_22,config_22,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.3805953860282898,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10264714807271957,0.03181815147399902,0.30997599126142017,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_22,config_22,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.3805953860282898,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.32648131251335144,0.08229070156812668,0.25205332867179464,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_22,config_22,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.3805953860282898,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_23,config_23,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.39003050327301025,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10283345729112625,0.030226517468690872,0.29393660647933106,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_23,config_23,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.39003050327301025,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3264578878879547,0.08044309169054031,0.24641184874096103,98304
