run_dir,factorization_weighted_cosine,factorization_weighted_relative_l2,factorization_weighted_scaled_relative_l2,factorization_weighted_scale_mismatch,factorization_weighted_r2,path_factor_scalar_weighted_cosine,path_factor_scalar_weighted_relative_l2,path_factor_scalar_weighted_scaled_relative_l2,path_factor_scalar_weighted_scale_mismatch,path_factor_scalar_weighted_r2,path_transport_weighted_cosine,path_transport_weighted_relative_l2,path_transport_weighted_scaled_relative_l2,path_transport_weighted_scale_mismatch,path_transport_weighted_r2,per_soma_weighted_cosine,per_soma_weighted_relative_l2,per_soma_weighted_scaled_relative_l2,per_soma_weighted_scale_mismatch,per_soma_weighted_r2,scalar_weighted_cosine,scalar_weighted_relative_l2,scalar_weighted_scaled_relative_l2,scalar_weighted_scale_mismatch,scalar_weighted_r2,path_gain_cv_mean,path_gain_mean
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_18,1.0000013104664285,1.1424101684646609e-07,4.210056278071037e-07,3.154614671965246e-08,0.9999999999999869,0.31151665632541364,13.20444732458544,0.9475512892960963,1.1094295664547498,-195.73068904401177,0.46732635681445783,67.53179894568655,0.8764865053150497,1.8121940714438942,-5143.820440997572,0.32662133757884687,95.24757209612987,0.9350820926958071,1.9591653711800028,-9773.645502625735,0.3089577326407799,86.56521154466886,0.948324562494692,1.9050843879022534,-8315.101306275974,0.06935239683424713,0.2237228831419578
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_19,1.0000012806451115,1.0781297920761106e-07,3.514198848062535e-07,2.3523076567405864e-08,0.9999999999999882,0.30836432025982785,18.149058864849408,0.9479680650795247,1.2429422639527936,-374.12304656814547,0.43823554194890535,68.4982582464919,0.8906704139078532,1.81574239198275,-5343.09435146482,0.32106672800504243,124.6982456412861,0.9371259542943637,2.0815234418299293,-16405.569612649742,0.30524242841280425,116.63998347731581,0.9488774052735026,2.037430678527512,-14951.484592168905,0.0722480117455958,0.22382318400419676
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_2,1.0000000895208614,9.907127390334303e-08,9.907866518461954e-08,3.230365762903127e-11,0.9999999999999896,0.02595960248548251,1.2310097246698115,0.999501806846657,0.6581990167077918,-0.6733822244479921,0.11115395793547997,6.222921195607325,0.9879947281416925,0.5132533610019576,-92.39659470154662,0.04658881008911591,2.7443468840455245,0.9939951560709843,0.3206583385116367,-8.934925564550833,0.022199782686164744,2.4894947404213776,0.9995972507046721,0.299519127462342,-7.5527202333021854,0.22721703139449645,0.22271061745973733
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_20,1.0000002531582872,7.21190580310182e-08,9.468525793385926e-08,1.6418484590313488e-08,0.9999999999999942,0.05363400079883062,4.364255495397205,0.9979387485765391,0.5323519913032395,-28.30380607157521,0.1501502996453872,23.605537722939363,0.983403431285297,1.2771201227973183,-897.2850619891476,0.06304689740332273,23.68893095731132,0.9959305076327503,1.3677110671872406,-578.6368118967168,0.048435645464521185,22.828372641111077,0.998247974059445,1.3102302726387498,-564.4488354328395,0.2819217371399223,0.22329795074004394
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_21,1.0000002680119624,8.300883315816372e-08,2.0213485122760815e-07,1.2706445243812175e-08,0.9999999999999927,0.05189743666694714,4.996620388825903,0.9983672346669863,0.6370376545451708,-31.633901983207732,0.14414780357709298,28.592327394878346,0.9848724577824839,1.4023239593566996,-1089.3697899138401,0.06606088893917891,29.81423072983006,0.9950403523413246,1.4746557625464443,-889.9227611099172,0.048012772718301185,28.232233457508205,0.9985467970922102,1.4157587361214337,-843.5587949307118,0.2565847511114169,0.22354431335742658
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_22,1.0000002531582872,1.0445183132661569e-07,3.5674191793191197e-07,4.623936345900649e-09,0.999999999999989,0.047694201652820296,5.031089002759831,0.9986841316011129,0.6607558007168872,-29.1813165814944,0.1538556579213876,36.270013375138774,0.9840487576126093,1.526007903571109,-1586.7122615131643,0.06187858862372545,32.34252006605056,0.9958084624837539,1.5073083290359377,-1059.2395344427935,0.04544485904849493,30.6196520179646,0.9987822005852612,1.440908281542153,-1007.9796571240634,0.27276491595139735,0.22332832847650236
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_23,1.000000357399935,9.359178946350774e-08,1.4465176938886036e-07,3.304519640490957e-09,0.9999999999999909,0.055128439831045956,6.388279608031071,0.9977409759709934,0.7464059163724913,-52.79290005510958,0.15608547284052923,35.95628096102631,0.9817367780955616,1.5015424094476386,-1723.1445479082035,0.07355692280599704,38.47690962325272,0.9933900406486796,1.5854062966916511,-1482.8234742763602,0.05399979120836808,36.43796275956509,0.997899225703252,1.527595337333748,-1405.2402602495904,0.2603588465028356,0.22345190609876925
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_24,1.000000297947246,9.426965114794508e-08,1.6415801270582024e-07,1.8327851805182478e-08,0.9999999999999911,0.06583433197094844,5.8570730008811625,0.9971830783319375,0.7432626570105805,-37.344435961812295,0.18998038654143995,33.32264730321847,0.9772316250306043,1.5023949110889083,-1250.0229679921235,0.07850537535089713,38.6412703144139,0.9927291753108112,1.5811843740642775,-1533.2456958123757,0.059474199723738894,36.60734396496345,0.9975820904541947,1.5228537938109634,-1456.5666546756756,0.2840895785340524,0.22305223116507897
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_25,1.000001593465027,1.0727669554574948e-07,4.7195630238746774e-07,9.965454154535441e-09,0.9999999999999882,0.28722601441236645,16.66606809522275,0.9562679823554899,1.2090422968216556,-310.3707544354818,0.4703317559682406,73.47268331820803,0.8760279346583368,1.8493103439956462,-6050.8287600862,0.30708491572966945,116.58596784053657,0.94167248862854,2.049326114902555,-14468.80592150626,0.28536470578267026,107.6780524865437,0.9567811468386496,2.000030387266052,-12831.409109493745,0.05675790837312347,0.22458405792713165
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_26,1.0000012658674144,1.1165719042136312e-07,4.329821641568785e-07,1.994811651894868e-11,0.9999999999999872,0.28287308605817646,17.988025796352648,0.9572437584031839,1.2418080563237777,-360.6280572361717,0.4529029864531297,73.35891622480636,0.8852307314324926,1.848588070284722,-6018.627784324917,0.30020825220988345,124.44753477843727,0.9445150395117807,2.0791231903917,-16407.48412735714,0.2809995596225445,115.92019122675198,0.9577515540951426,2.0323665461951927,-14847.901558817808,0.061216370678351444,0.22442847604934985
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,1.0000013104284395,1.0398134119729531e-07,3.3787229432527463e-07,1.2865345409241577e-08,0.999999999999989,0.3056367842050699,20.55234258075368,0.9495430884821272,1.2925462324401276,-491.90000454642967,0.44549718499183655,66.99389766734679,0.8881975221885683,1.8024136124001975,-5240.017276623989,0.3201213891689594,136.96691649346363,0.9381353160555506,2.123703689589539,-19703.847649002066,0.30362549194922817,129.0607042298201,0.9501313401909892,2.0844003334012764,-18171.65371874709,0.062491882836775654,0.22417529271199152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,1.000001749808504,1.0815819714738374e-07,3.664843688516285e-07,6.735810539056881e-12,0.9999999999999882,0.31609686750632066,16.403498603232645,0.9460315891046766,1.199130570062791,-307.2590390541349,0.4688696632018456,68.3695015956734,0.8755118361057854,1.814509170604285,-5349.823873022058,0.3314786094885606,113.54892247591796,0.9332838052358539,2.0401734333381354,-13644.040407367884,0.3137115446420816,105.08294373291359,0.9467564722668863,1.9928465228759802,-12122.151961041058,0.06027088341757739,0.22425565753991789
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,1.000001451937236,1.0325380494599204e-07,3.6463809646064266e-07,9.1068550164955e-09,0.999999999999989,0.30238040823202866,18.51834828976519,0.9505209654941714,1.2465742443761105,-401.73778853011356,0.45485437374848586,63.98200452079478,0.8830861739558148,1.7814926018394321,-4808.186174291938,0.31702781182069045,123.46173764251658,0.9383181481818373,2.079456987575506,-15985.030267698092,0.2994070832545941,115.70529548244286,0.9513867593192842,2.038255154030682,-14562.629823091977,0.06171249976124931,0.22431924996467736
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_3,0.9999999553534635,8.817554149333406e-08,1.5921420796355278e-07,6.343343462363629e-11,0.9999999999999921,0.024389177847367067,1.2074987430177648,0.9996021962416122,0.5299695849817846,-0.571803564886252,0.09227832349447104,11.266184057913993,0.9917858391730106,0.8785573559953941,-259.46928115961475,0.04317190247372939,3.2485290589641114,0.9950822574166133,0.4524581251540552,-11.40291207395986,0.021070445171342447,2.8331516912701824,0.9996693755056357,0.4265489656706091,-8.301497449849581,0.20869471105901222,0.22254269913985178
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_30,1.0000003871737657,1.1033371691576602e-07,1.9418215401214983e-07,3.656977032615305e-08,0.9999999999999878,0.0619366429746151,4.927644516025031,0.9976351281297552,0.6760054899684301,-24.759257269907266,0.16570201516151428,30.126859975710325,0.9814164531419085,1.4685975815069792,-966.3731920698042,0.08166164016494384,33.899702376111854,0.9908377612703224,1.5190351419637502,-1199.9932719567873,0.05813919552243673,31.810855959723174,0.9978498895577845,1.4583026061738578,-1121.1161621835513,0.26192888494617556,0.22341693937778473
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_31,1.0000005509630747,1.0587629973529776e-07,1.5975000270547534e-07,2.8104771148748517e-08,0.9999999999999886,0.059961836211956464,6.831665582870924,0.9975038116606544,0.7722102308051315,-60.39210396892553,0.18000787725815406,34.41682572064319,0.9753579886940563,1.4779447517637487,-1578.762651798589,0.0873092756821559,40.350872418014085,0.98905993909492,1.605867516030321,-1633.3796810867718,0.05992320294563587,37.331489253793194,0.9975587391247358,1.5516060859056782,-1456.469710972792,0.24858764079827933,0.22318764489430648
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_32,1.0000003573524487,9.884260524980707e-08,2.1803159611603448e-07,1.995135885186355e-08,0.9999999999999899,0.07790043319647129,7.38139014077212,0.9964042663188953,0.8429484598046062,-60.77141386378274,0.18732331234675187,37.24513534477321,0.9763286133593045,1.547615274103505,-1578.8120975374206,0.0934281309063618,49.06280343998155,0.9900784239455138,1.6857830284011635,-2463.366894944721,0.07051122245880273,46.39560767257701,0.9969705465977013,1.6315790839720716,-2325.286498813797,0.23977257544251038,0.22239470481872559
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_33,1.0000003275501264,9.638445936105005e-08,3.061151078307022e-07,1.492564544212707e-08,0.9999999999999907,0.06890494978198639,8.11525534502126,0.9971811247847444,0.8779399075135361,-75.98530538044795,0.17418755705539996,36.196541245565925,0.9801868523034933,1.529627920368795,-1533.7703253271668,0.08695080045324105,51.817809823221786,0.9914249232068995,1.7112952734043796,-2728.8835474798257,0.06603564293338703,49.341308303493946,0.997352798709525,1.6613332392244604,-2603.0372322800886,0.2430828937339927,0.22317884518549994
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_34,1.0000004616225882,8.403190811522345e-08,1.6598962559302877e-07,3.157924490255904e-08,0.9999999999999927,0.06661545399289864,7.962625515025086,0.9969840471035787,0.8640726978128387,-75.56791008885327,0.18690749544363755,35.242250069990085,0.9779039719797271,1.5120183963055256,-1511.866544870859,0.08154318739588444,51.25526275961285,0.9929451963620222,1.6984424454179705,-2728.658080240181,0.061803137740263574,49.950425485144265,0.9973463386631173,1.6485388425676095,-2693.4203566890033,0.24772921345680649,0.22222452209546015
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_35,1.0000020252378068,1.1405341406703277e-07,6.33550632245343e-07,2.159242029639736e-11,0.9999999999999867,0.26322833047463345,16.541348600520955,0.9636663848444385,1.2059915644003127,-304.845273658228,0.5109424384740683,74.5839621908075,0.8538475036868735,1.8568280186250303,-6218.314580557745,0.2885691443314919,115.26164637695753,0.9459447931252206,2.0436909782645527,-14180.69192128307,0.2618718617237531,106.18679893500006,0.9640195937780139,1.993584532126415,-12497.460053176783,0.04891357893221109,0.22531762317969248
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_36,1.0000017274140247,1.244441268716146e-07,9.658668829395384e-06,0.0,0.9999999999999841,0.12826411712628144,10.281936886008408,0.9914104337243546,1.004947502093559,-110.63650946847905,0.6081491571206313,94.90251112187892,0.7920616655320735,1.9695797552020584,-9522.784911181274,0.1658890935090872,78.46185461285855,0.9713849992613313,1.8654948394290711,-6975.250130716233,0.12789257099995247,67.89197297247162,0.9914549041421009,1.7912775842169795,-5170.680348480769,0.0437639363885819,0.22576332550782424
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_37,1.0000014892233793,1.0323237778238885e-07,4.3434564261193037e-07,1.6846318323659918e-08,0.9999999999999892,0.2989400808627789,15.180274263483547,0.9522771950229596,1.1618071275468305,-269.5439290641828,0.46186248614237857,64.39909402488765,0.8807781600471262,1.784771058823983,-4867.8425786800735,0.3159711956977844,103.39873321494218,0.9398367641416401,2.00065641922154,-11318.927829393655,0.2976054824315585,95.0130531379025,0.9526618169778082,1.9526823376186615,-9834.4078690965,0.05611723350373647,0.2247705557025396
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_38,1.0000015785353742,1.1175392772605672e-07,4.30454837414707e-07,1.3561847344545891e-08,0.9999999999999875,0.3005279027498685,14.99982395433908,0.9520936736211062,1.1573089409458015,-262.3161184273243,0.4851380173976605,64.91974834112673,0.8683116648147629,1.7889708934939832,-4930.60867020074,0.31886550096365124,102.73951669560833,0.9383097985262405,1.996744487861403,-11200.691343369126,0.29839303631048936,94.17425264767789,0.9527178708541827,1.948098635336316,-9672.693614249318,0.05670638114040153,0.2247739119025377
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_39,1.000001608271216,1.043791407888063e-07,4.643292161734901e-07,1.8283144086528074e-08,0.9999999999999888,0.2791777505324437,20.337353071859937,0.9586439664124503,1.287679890163051,-479.31905391342855,0.4488310722204355,65.77774293346027,0.8877358670339182,1.7947437944201208,-5027.336548019894,0.29758369578764987,134.10168099843676,0.9458479026183382,2.115808651962617,-18817.332952585013,0.2776289708339251,126.56059401198205,0.9590654007677266,2.0767222115648414,-17415.807204475936,0.05977216244194314,0.2247989080273188
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_4,1.000000208426433,1.199412983859913e-07,1.0271442095719348e-07,3.696608958826159e-08,0.9999999999999841,0.01945784272482762,1.874350839149786,0.999715149868327,0.24487935121507992,-2.588038667549477,0.11709032952785492,17.04024451290366,0.9896419351153118,1.204391696675788,-307.71419476041103,0.04411989106581761,12.835159662045054,0.9940425682762395,1.0344483226352013,-197.7424553075505,0.017637091760451976,12.666533752849855,0.9997595332223189,1.0306661277727596,-197.02213663869176,0.2299595156945914,0.2229402454999777
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_40,1.000000550972572,8.146681058515869e-08,1.4276021270769027e-07,1.3849416347361008e-11,0.999999999999993,0.05477012321352959,4.499953073678656,0.9977654774873895,0.5783892138335758,-25.979136120553413,0.16094473061653283,32.40886193482457,0.9799861532385938,1.4470038105392116,-1434.5219149483526,0.07669901403670128,26.85985892865394,0.9915768764344914,1.4250742397849778,-741.4116858119248,0.054334849262466796,24.03845674997445,0.9977797776178934,1.3583295012504313,-605.2927600747175,0.24943421285465556,0.22398955317643973
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_41,1.0000007595318454,9.001396868873444e-08,1.571341491049615e-07,1.4159244295002565e-08,0.9999999999999919,0.06295026781467292,6.645056207639467,0.9972020835455985,0.7780519696412959,-53.894609690748844,0.18782470432611612,33.022905328130655,0.9777066333892803,1.47882779911581,-1364.2782438152715,0.07697793526145127,41.737777642191496,0.9930003231913312,1.6166315358952053,-1771.939342605914,0.057467824851091094,40.173266945603466,0.9975911049538636,1.5631818335916265,-1723.7685034531255,0.26546327039569906,0.22332740345826516
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_42,1.0000007298244953,9.320433384660088e-08,1.515946156933936e-07,1.0089279056316939e-08,0.9999999999999911,0.04133389317072355,5.042459393353086,0.999134515693042,0.6970053464464545,-24.48035851442709,0.13343636462321648,30.172996538392475,0.9898598130047118,1.4807167817905147,-911.8021935288436,0.05711421542442762,37.94978896713722,0.9960442987640458,1.5358759542242548,-1635.654560943047,0.03857716946647717,36.35639268970572,0.999242901878577,1.475859111145277,-1589.0799713458157,0.2784033197519055,0.2236100876560578
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_43,1.0000005808318777,6.431273447860174e-08,8.330090111604842e-08,4.0786933378885525e-09,0.9999999999999938,0.05819033186596174,6.296747843752562,0.9965188273734674,0.7008232400780915,-57.58670839470567,0.1800381008249063,27.775153391230308,0.973319720306094,1.3517390371832703,-1163.7220436563575,0.08222091083343212,34.38381206639454,0.9882292796200691,1.5330678350726648,-1204.640527104958,0.05665704493339245,31.748052178085466,0.9968438023827282,1.4832596931176378,-1061.7885938618185,0.26241079068778145,0.22317159806306547
