run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,broadcast_mode,cosine,sign_agreement,relative_l2,norm_ratio,best_scale,scaled_relative_l2,scale_mismatch,r2,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_1,config_1,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.7080085873603821,2,core_network.layers.0.excitatory_cells.branch_layers.2,per_soma,0.4619752764701843,0.96990966796875,25.024428549725513,25.470685329731015,0.018137525767087936,0.8868940081380596,1.4060406305119566,-625.2293784445393,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_1,config_1,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.7080085873603821,2,core_network.layers.0.excitatory_cells.branch_layers.2,path_factor_scalar,0.023081304505467415,0.53302001953125,2.62086758408028,2.4457792027822145,0.009437174536287785,0.9997335601547135,0.3884172477364308,-5.86903187353589,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_1,config_1,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.7080085873603821,2,core_network.layers.0.excitatory_cells.branch_layers.2,path_transport,0.4619752764701843,0.96990966796875,25.024428549725513,25.470685329731015,0.018137525767087936,0.8868940081380596,1.4060406305119566,-625.2293784445393,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,0,core_network.layers.0.excitatory_cells.branch_layers.0,scalar,0.03433006629347801,0.411041259765625,42.49532340900143,42.5179258412177,0.0008074209908954799,0.9993974208279602,1.628572070110779,-1804.8735349633087,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,0,core_network.layers.0.excitatory_cells.branch_layers.0,per_soma,0.03433006629347801,0.411041259765625,42.49532340900143,42.5179258412177,0.0008074209908954799,0.9993974208279602,1.628572070110779,-1804.8735349633087,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_factor_scalar,0.04018116742372513,0.411041259765625,4.606875547158612,4.53739316667803,0.008855229243636131,0.9991770628537069,0.6568064126626983,-20.22422810778001,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_transport,0.10989652574062347,0.7251213788986206,24.905884972986094,24.99594116048591,0.0043964022770524025,0.9939258536279724,1.3978694936835463,-619.3309212557099,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,1,core_network.layers.0.excitatory_cells.branch_layers.1,scalar,0.10133187472820282,0.4975992739200592,26.112717141555436,26.19510903893185,0.0038682883605360985,0.9948492143973929,1.4182202105681931,-680.8883256877666,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,1,core_network.layers.0.excitatory_cells.branch_layers.1,per_soma,0.10133187472820282,0.4975992739200592,26.112717141555436,26.19510903893185,0.0038682883605360985,0.9948492143973929,1.4182202105681931,-680.8883256877666,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_factor_scalar,0.1134188249707222,0.4975992739200592,8.718522721161342,8.775140825769787,0.012924835085868835,0.993543470140124,0.9432540948659496,-75.01401711384938,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_transport,0.25932982563972473,0.8917236328125,48.209650362547926,48.459283470214416,0.005351431667804718,0.965786674173283,1.6853769882737817,-2323.2074656909485,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,2,core_network.layers.0.excitatory_cells.branch_layers.2,scalar,0.12126833200454712,0.534027099609375,6.69833552569639,6.745643601364934,0.017977245151996613,0.992620016840172,0.8290233919896544,-43.86799756694874,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,2,core_network.layers.0.excitatory_cells.branch_layers.2,per_soma,0.4348328709602356,0.96026611328125,36.56935628950315,36.993104519350965,0.011754399165511131,0.9005111623947102,1.568120779518876,-1336.3288304299601,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,2,core_network.layers.0.excitatory_cells.branch_layers.2,path_factor_scalar,0.12126833200454712,0.534027099609375,6.69833552569639,6.745643601364934,0.017977245151996613,0.992620016840172,0.8290233919896544,-43.86799756694874,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,config_10,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2831821143627167,2,core_network.layers.0.excitatory_cells.branch_layers.2,path_transport,0.4348328709602356,0.96026611328125,36.56935628950315,36.993104519350965,0.011754399165511131,0.9005111623947102,1.568120779518876,-1336.3288304299601,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,0,core_network.layers.0.excitatory_cells.branch_layers.0,scalar,0.026338091120123863,0.3947041928768158,46.8992718961183,46.91496624524382,0.0005613808752968907,0.9996440071030078,1.6713114081922023,-2198.6556032131184,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,0,core_network.layers.0.excitatory_cells.branch_layers.0,per_soma,0.026338091120123863,0.3947041928768158,46.8992718961183,46.91496624524382,0.0005613808752968907,0.9996440071030078,1.6713114081922023,-2198.6556032131184,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_factor_scalar,0.028729766607284546,0.3947041928768158,5.032893467450924,4.961360095896406,0.005790515802800655,0.9995779878577072,0.6956007493069604,-24.331176036251954,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_transport,0.07964126765727997,0.6884189248085022,23.009986446718532,23.068032556051097,0.003452313132584095,0.9968116019293641,1.3630105556616692,-528.4882937529327,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,1,core_network.layers.0.excitatory_cells.branch_layers.1,scalar,0.1261340081691742,0.5103556513786316,49.78148994806539,49.89766816794401,0.002527819946408272,0.9920087782966779,1.698080250524047,-2477.2658408017105,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,1,core_network.layers.0.excitatory_cells.branch_layers.1,per_soma,0.1261340081691742,0.5103556513786316,49.78148994806539,49.89766816794401,0.002527819946408272,0.9920087782966779,1.698080250524047,-2477.2658408017105,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_factor_scalar,0.13373340666294098,0.5103556513786316,16.52420745321964,16.628192435315178,0.008042478933930397,0.9910129446291419,1.2208450418813213,-272.0578234101212,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_transport,0.3003135323524475,0.90533447265625,77.18460979012119,77.47901424933917,0.0038760097231715918,0.9538370413868243,1.889184086636698,-5956.653521799917,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,2,core_network.layers.0.excitatory_cells.branch_layers.2,scalar,0.08691905438899994,0.546905517578125,7.954964295784013,7.979243909642482,0.010893059894442558,0.9962150310552791,0.9019617407959544,-62.298046560592226,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,2,core_network.layers.0.excitatory_cells.branch_layers.2,per_soma,0.33621543645858765,0.9720458984375,36.771912951210965,37.09605907285808,0.009063336998224258,0.9417850494219977,1.569327774471635,-1351.5268397697655,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,2,core_network.layers.0.excitatory_cells.branch_layers.2,path_factor_scalar,0.08691905438899994,0.546905517578125,7.954964295784013,7.979243909642482,0.010893059894442558,0.9962150310552791,0.9019617407959544,-62.298046560592226,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,config_11,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.2981456518173218,2,core_network.layers.0.excitatory_cells.branch_layers.2,path_transport,0.33621543645858765,0.9720458984375,36.771912951210965,37.09605907285808,0.009063336998224258,0.9417850494219977,1.569327774471635,-1351.5268397697655,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,0,core_network.layers.0.excitatory_cells.branch_layers.0,scalar,0.020146425813436508,0.3977864682674408,21.898651643911986,21.895909458021205,0.00092002545716241,0.9997791409559617,1.3403629885506299,-478.5859874498373,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,0,core_network.layers.0.excitatory_cells.branch_layers.0,per_soma,0.020146425813436508,0.3977864682674408,21.898651643911986,21.895909458021205,0.00092002545716241,0.9997791409559617,1.3403629885506299,-478.5859874498373,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_factor_scalar,0.02627025917172432,0.3977864682674408,2.5104869918672725,2.3291495345918736,0.011278402991592884,0.9996338854499457,0.3671973717306341,-5.3028085214316665,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_transport,0.07981455326080322,0.7003207802772522,16.87121165131425,16.921551518510544,0.004716582130640745,0.9967873610970975,1.2284401805136451,-283.64688040947374,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,1,core_network.layers.0.excitatory_cells.branch_layers.1,scalar,0.08719180524349213,0.4826761782169342,27.578944221424237,27.648251966633506,0.0031535630114376545,0.9961903355695689,1.4416676786698905,-759.615294616215,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,1,core_network.layers.0.excitatory_cells.branch_layers.1,per_soma,0.08719180524349213,0.4826761782169342,27.578944221424237,27.648251966633506,0.0031535630114376545,0.9961903355695689,1.4416676786698905,-759.615294616215,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_factor_scalar,0.09311885386705399,0.4826761782169342,9.23560767167819,9.274896920734799,0.01003976073116064,0.9956521991141493,0.967309091655834,-84.29737594269551,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,config_12,mnist,dendritic_shunting,local_ca,5f,per_soma,5,cat_nll,0.36100900173187256,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_transport,0.2859092354774475,0.8626301884651184,66.99094208148782,67.26997579911281,0.004250121768563986,0.958255477943371,1.827821271442076,-4486.833564872011,98304
