model,epoch,heldout_loss,heldout_accuracy,gradient_cosine_own_state,seed,calibration_samples,cue_noise_sd,cue_delay_trials,method,coefficient_group_accuracy,coefficient_target_mse,maximum_route_norm_error
74,0,0.699426668825,0.43603515625,-0.930544965084,52015,16,1,0,frozen_profile,0.25,0.1875,0
75,0,0.699426668825,0.43603515625,-0.782231692574,52015,16,1,0,mismatched_encoder,0.33154296875,0.334228515625,0
76,0,0.699426668825,0.43603515625,0.974013920487,52015,16,1,1,oracle_context,1,0,0
77,0,0.699426668825,0.43603515625,-0.889467052417,52015,16,1,1,learned_local_cue,0.25830078125,0.370849609375,0
78,0,0.699426668825,0.43603515625,-0.930544965084,52015,16,1,1,frozen_profile,0.25,0.1875,0
79,0,0.699426668825,0.43603515625,-0.822433436712,52015,16,1,1,mismatched_encoder,0.25537109375,0.372314453125,0
80,0,0.699426668825,0.43603515625,0.974013920487,52015,16,1,4,oracle_context,1,0,0
81,0,0.699426668825,0.43603515625,-0.875200404886,52015,16,1,4,learned_local_cue,0.2333984375,0.38330078125,0
82,0,0.699426668825,0.43603515625,-0.930544965084,52015,16,1,4,frozen_profile,0.25,0.1875,0
83,0,0.699426668825,0.43603515625,-0.830430638556,52015,16,1,4,mismatched_encoder,0.2578125,0.37109375,0
84,0,0.699426668825,0.43603515625,0.974013920487,52015,64,1,0,oracle_context,1,0,0
85,0,0.699426668825,0.43603515625,-0.764816805258,52015,64,1,0,learned_local_cue,0.37060546875,0.314697265625,0
86,0,0.699426668825,0.43603515625,-0.930544965084,52015,64,1,0,frozen_profile,0.25,0.1875,0
87,0,0.699426668825,0.43603515625,-0.897841289055,52015,64,1,0,mismatched_encoder,0.2314453125,0.38427734375,0
88,0,0.699426668825,0.43603515625,0.974013920487,52015,64,1,1,oracle_context,1,0,0
89,0,0.699426668825,0.43603515625,-0.901769710083,52015,64,1,1,learned_local_cue,0.2333984375,0.38330078125,0
90,0,0.699426668825,0.43603515625,-0.930544965084,52015,64,1,1,frozen_profile,0.25,0.1875,0
91,0,0.699426668825,0.43603515625,-0.855337404371,52015,64,1,1,mismatched_encoder,0.25439453125,0.372802734375,0
92,0,0.699426668825,0.43603515625,0.974013920487,52015,64,1,4,oracle_context,1,0,0
93,0,0.699426668825,0.43603515625,-0.859856254736,52015,64,1,4,learned_local_cue,0.25,0.375,0
94,0,0.699426668825,0.43603515625,-0.930544965084,52015,64,1,4,frozen_profile,0.25,0.1875,0
95,0,0.699426668825,0.43603515625,-0.86263943245,52015,64,1,4,mismatched_encoder,0.24072265625,0.379638671875,0
96,0,0.699426668825,0.43603515625,0.974013920487,52015,256,1,0,oracle_context,1,0,0
97,0,0.699426668825,0.43603515625,-0.667496583416,52015,256,1,0,learned_local_cue,0.43408203125,0.282958984375,0
98,0,0.699426668825,0.43603515625,-0.930544965084,52015,256,1,0,frozen_profile,0.25,0.1875,0
99,0,0.699426668825,0.43603515625,-0.904592957953,52015,256,1,0,mismatched_encoder,0.16650390625,0.416748046875,0
100,0,0.699426668825,0.43603515625,0.974013920487,52015,256,1,1,oracle_context,1,0,0
101,0,0.699426668825,0.43603515625,-0.876897252696,52015,256,1,1,learned_local_cue,0.23974609375,0.380126953125,0
102,0,0.699426668825,0.43603515625,-0.930544965084,52015,256,1,1,frozen_profile,0.25,0.1875,0
103,0,0.699426668825,0.43603515625,-0.886847782174,52015,256,1,1,mismatched_encoder,0.24951171875,0.375244140625,0
104,0,0.699426668825,0.43603515625,0.974013920487,52015,256,1,4,oracle_context,1,0,0
105,0,0.699426668825,0.43603515625,-0.868844964059,52015,256,1,4,learned_local_cue,0.2587890625,0.37060546875,0
106,0,0.699426668825,0.43603515625,-0.930544965084,52015,256,1,4,frozen_profile,0.25,0.1875,0
107,0,0.699426668825,0.43603515625,-0.912188349322,52015,256,1,4,mismatched_encoder,0.24365234375,0.378173828125,0
0,1,0.655717649609,0.74853515625,0.970345804138,52015,16,0,0,oracle_context,1,0,0
1,1,0.655717649609,0.74853515625,0.970345804138,52015,16,0,0,learned_local_cue,1,0,0
2,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,0,0,frozen_profile,0.25,0.1875,0
3,1,0.770477709302,0.2138671875,-0.92416472803,52015,16,0,0,mismatched_encoder,0,0.5,0
4,1,0.655717649609,0.74853515625,0.970345804138,52015,16,0,1,oracle_context,1,0,0
5,1,0.74470742397,0.24169921875,-0.903555288571,52015,16,0,1,learned_local_cue,0.25146484375,0.374267578125,0
6,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,0,1,frozen_profile,0.25,0.1875,0
7,1,0.745704224931,0.234375,-0.913629850921,52015,16,0,1,mismatched_encoder,0.24658203125,0.376708984375,0
8,1,0.655717649609,0.74853515625,0.970345804138,52015,16,0,4,oracle_context,1,0,0
9,1,0.742106447376,0.23828125,-0.899353447507,52015,16,0,4,learned_local_cue,0.2470703125,0.37646484375,0
10,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,0,4,frozen_profile,0.25,0.1875,0
11,1,0.743041710309,0.2431640625,-0.918125162727,52015,16,0,4,mismatched_encoder,0.25,0.375,0
12,1,0.655717649609,0.74853515625,0.970345804138,52015,64,0,0,oracle_context,1,0,0
13,1,0.655717649609,0.74853515625,0.970345804138,52015,64,0,0,learned_local_cue,1,0,0
14,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,0,0,frozen_profile,0.25,0.1875,0
15,1,0.770477709302,0.2138671875,-0.92416472803,52015,64,0,0,mismatched_encoder,0,0.5,0
16,1,0.655717649609,0.74853515625,0.970345804138,52015,64,0,1,oracle_context,1,0,0
17,1,0.74470742397,0.24169921875,-0.903555288571,52015,64,0,1,learned_local_cue,0.25146484375,0.374267578125,0
18,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,0,1,frozen_profile,0.25,0.1875,0
19,1,0.745704224931,0.234375,-0.913629850921,52015,64,0,1,mismatched_encoder,0.24658203125,0.376708984375,0
20,1,0.655717649609,0.74853515625,0.970345804138,52015,64,0,4,oracle_context,1,0,0
21,1,0.742106447376,0.23828125,-0.899353447507,52015,64,0,4,learned_local_cue,0.2470703125,0.37646484375,0
22,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,0,4,frozen_profile,0.25,0.1875,0
23,1,0.743041710309,0.2431640625,-0.918125162727,52015,64,0,4,mismatched_encoder,0.25,0.375,0
24,1,0.655717649609,0.74853515625,0.970345804138,52015,256,0,0,oracle_context,1,0,0
25,1,0.655717649609,0.74853515625,0.970345804138,52015,256,0,0,learned_local_cue,1,0,0
26,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,0,0,frozen_profile,0.25,0.1875,0
27,1,0.770477709302,0.2138671875,-0.92416472803,52015,256,0,0,mismatched_encoder,0,0.5,0
28,1,0.655717649609,0.74853515625,0.970345804138,52015,256,0,1,oracle_context,1,0,0
29,1,0.74470742397,0.24169921875,-0.903555288571,52015,256,0,1,learned_local_cue,0.25146484375,0.374267578125,0
30,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,0,1,frozen_profile,0.25,0.1875,0
31,1,0.745704224931,0.234375,-0.913629850921,52015,256,0,1,mismatched_encoder,0.24658203125,0.376708984375,0
32,1,0.655717649609,0.74853515625,0.970345804138,52015,256,0,4,oracle_context,1,0,0
33,1,0.742106447376,0.23828125,-0.899353447507,52015,256,0,4,learned_local_cue,0.2470703125,0.37646484375,0
34,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,0,4,frozen_profile,0.25,0.1875,0
35,1,0.743041710309,0.2431640625,-0.918125162727,52015,256,0,4,mismatched_encoder,0.25,0.375,0
36,1,0.655717649609,0.74853515625,0.970345804138,52015,16,0.5,0,oracle_context,1,0,0
37,1,0.701278264546,0.43408203125,-0.113426673738,52015,16,0.5,0,learned_local_cue,0.54345703125,0.228271484375,0
38,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,0.5,0,frozen_profile,0.25,0.1875,0
39,1,0.757676940897,0.22314453125,-0.88790753856,52015,16,0.5,0,mismatched_encoder,0.140625,0.4296875,0
40,1,0.655717649609,0.74853515625,0.970345804138,52015,16,0.5,1,oracle_context,1,0,0
41,1,0.744101102896,0.24560546875,-0.884240985961,52015,16,0.5,1,learned_local_cue,0.25537109375,0.372314453125,0
42,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,0.5,1,frozen_profile,0.25,0.1875,0
43,1,0.74197599097,0.24267578125,-0.892053251793,52015,16,0.5,1,mismatched_encoder,0.248046875,0.3759765625,0
44,1,0.655717649609,0.74853515625,0.970345804138,52015,16,0.5,4,oracle_context,1,0,0
45,1,0.742191091661,0.2509765625,-0.920287184492,52015,16,0.5,4,learned_local_cue,0.24609375,0.376953125,0
46,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,0.5,4,frozen_profile,0.25,0.1875,0
47,1,0.744886966206,0.23046875,-0.893545787951,52015,16,0.5,4,mismatched_encoder,0.2451171875,0.37744140625,0
48,1,0.655717649609,0.74853515625,0.970345804138,52015,64,0.5,0,oracle_context,1,0,0
49,1,0.69370427618,0.50244140625,0.358302070514,52015,64,0.5,0,learned_local_cue,0.62060546875,0.189697265625,0
50,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,0.5,0,frozen_profile,0.25,0.1875,0
51,1,0.755339345493,0.2255859375,-0.905544381015,52015,64,0.5,0,mismatched_encoder,0.13427734375,0.432861328125,0
52,1,0.655717649609,0.74853515625,0.970345804138,52015,64,0.5,1,oracle_context,1,0,0
53,1,0.745840885172,0.24072265625,-0.9001254283,52015,64,0.5,1,learned_local_cue,0.2529296875,0.37353515625,0
54,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,0.5,1,frozen_profile,0.25,0.1875,0
55,1,0.743721550135,0.24365234375,-0.908620048267,52015,64,0.5,1,mismatched_encoder,0.2578125,0.37109375,0
56,1,0.655717649609,0.74853515625,0.970345804138,52015,64,0.5,4,oracle_context,1,0,0
57,1,0.738538062856,0.2529296875,-0.894460902585,52015,64,0.5,4,learned_local_cue,0.24560546875,0.377197265625,0
58,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,0.5,4,frozen_profile,0.25,0.1875,0
59,1,0.744616075188,0.2373046875,-0.904881059324,52015,64,0.5,4,mismatched_encoder,0.2568359375,0.37158203125,0
60,1,0.655717649609,0.74853515625,0.970345804138,52015,256,0.5,0,oracle_context,1,0,0
61,1,0.690602531674,0.50048828125,0.534849007864,52015,256,0.5,0,learned_local_cue,0.6435546875,0.17822265625,0
62,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,0.5,0,frozen_profile,0.25,0.1875,0
63,1,0.759285578241,0.21728515625,-0.92520414615,52015,256,0.5,0,mismatched_encoder,0.12255859375,0.438720703125,0
64,1,0.655717649609,0.74853515625,0.970345804138,52015,256,0.5,1,oracle_context,1,0,0
65,1,0.745873517671,0.23388671875,-0.884390382945,52015,256,0.5,1,learned_local_cue,0.27294921875,0.363525390625,0
66,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,0.5,1,frozen_profile,0.25,0.1875,0
67,1,0.741822165262,0.24755859375,-0.919489649626,52015,256,0.5,1,mismatched_encoder,0.2490234375,0.37548828125,0
68,1,0.655717649609,0.74853515625,0.970345804138,52015,256,0.5,4,oracle_context,1,0,0
69,1,0.739012599057,0.25634765625,-0.893971484175,52015,256,0.5,4,learned_local_cue,0.2509765625,0.37451171875,0
70,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,0.5,4,frozen_profile,0.25,0.1875,0
71,1,0.745585024595,0.2333984375,-0.91041550492,52015,256,0.5,4,mismatched_encoder,0.23974609375,0.380126953125,0
72,1,0.655717649609,0.74853515625,0.970345804138,52015,16,1,0,oracle_context,1,0,0
73,1,0.740587989289,0.25732421875,-0.902856147117,52015,16,1,0,learned_local_cue,0.275390625,0.3623046875,0
74,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,1,0,frozen_profile,0.25,0.1875,0
75,1,0.733573066807,0.26806640625,-0.803657239928,52015,16,1,0,mismatched_encoder,0.33154296875,0.334228515625,0
76,1,0.655717649609,0.74853515625,0.970345804138,52015,16,1,1,oracle_context,1,0,0
77,1,0.743479852036,0.2451171875,-0.90247630217,52015,16,1,1,learned_local_cue,0.25830078125,0.370849609375,0
78,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,1,1,frozen_profile,0.25,0.1875,0
79,1,0.741501464693,0.25244140625,-0.84064176844,52015,16,1,1,mismatched_encoder,0.25537109375,0.372314453125,0
80,1,0.655717649609,0.74853515625,0.970345804138,52015,16,1,4,oracle_context,1,0,0
81,1,0.743640974543,0.23681640625,-0.889865851126,52015,16,1,4,learned_local_cue,0.2333984375,0.38330078125,0
82,1,0.788402487323,0.2041015625,-0.940560223813,52015,16,1,4,frozen_profile,0.25,0.1875,0
83,1,0.743650011485,0.248046875,-0.848780400348,52015,16,1,4,mismatched_encoder,0.2578125,0.37109375,0
84,1,0.655717649609,0.74853515625,0.970345804138,52015,64,1,0,oracle_context,1,0,0
85,1,0.725660760848,0.28564453125,-0.790674577621,52015,64,1,0,learned_local_cue,0.37060546875,0.314697265625,0
86,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,1,0,frozen_profile,0.25,0.1875,0
87,1,0.745115129091,0.244140625,-0.908406960016,52015,64,1,0,mismatched_encoder,0.2314453125,0.38427734375,0
88,1,0.655717649609,0.74853515625,0.970345804138,52015,64,1,1,oracle_context,1,0,0
89,1,0.748496651031,0.21923828125,-0.91265121951,52015,64,1,1,learned_local_cue,0.2333984375,0.38330078125,0
90,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,1,1,frozen_profile,0.25,0.1875,0
91,1,0.739338115043,0.24658203125,-0.870614649601,52015,64,1,1,mismatched_encoder,0.25439453125,0.372802734375,0
92,1,0.655717649609,0.74853515625,0.970345804138,52015,64,1,4,oracle_context,1,0,0
93,1,0.742027178381,0.251953125,-0.87630020213,52015,64,1,4,learned_local_cue,0.25,0.375,0
94,1,0.788402487323,0.2041015625,-0.940560223813,52015,64,1,4,frozen_profile,0.25,0.1875,0
95,1,0.743170236472,0.23486328125,-0.878926087899,52015,64,1,4,mismatched_encoder,0.24072265625,0.379638671875,0
96,1,0.655717649609,0.74853515625,0.970345804138,52015,256,1,0,oracle_context,1,0,0
97,1,0.719279975491,0.32861328125,-0.690175750233,52015,256,1,0,learned_local_cue,0.43408203125,0.282958984375,0
98,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,1,0,frozen_profile,0.25,0.1875,0
99,1,0.751244534256,0.224609375,-0.917704152805,52015,256,1,0,mismatched_encoder,0.16650390625,0.416748046875,0
100,1,0.655717649609,0.74853515625,0.970345804138,52015,256,1,1,oracle_context,1,0,0
101,1,0.744159559566,0.22998046875,-0.889337926229,52015,256,1,1,learned_local_cue,0.23974609375,0.380126953125,0
102,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,1,1,frozen_profile,0.25,0.1875,0
103,1,0.743398430629,0.2421875,-0.899492305496,52015,256,1,1,mismatched_encoder,0.24951171875,0.375244140625,0
104,1,0.655717649609,0.74853515625,0.970345804138,52015,256,1,4,oracle_context,1,0,0
105,1,0.74376581329,0.24609375,-0.880881452272,52015,256,1,4,learned_local_cue,0.2587890625,0.37060546875,0
106,1,0.788402487323,0.2041015625,-0.940560223813,52015,256,1,4,frozen_profile,0.25,0.1875,0
107,1,0.741432751126,0.2373046875,-0.919668632119,52015,256,1,4,mismatched_encoder,0.24365234375,0.378173828125,0
0,10,0.497907386316,0.80224609375,0.912123905425,52015,16,0,0,oracle_context,1,0,0
1,10,0.497907386316,0.80224609375,0.912123905425,52015,16,0,0,learned_local_cue,1,0,0
2,10,2.33628716283,0.19091796875,-0.953957841406,52015,16,0,0,frozen_profile,0.25,0.1875,0
3,10,2.05923429193,0.1826171875,-0.938826076378,52015,16,0,0,mismatched_encoder,0,0.5,0
4,10,0.497907386316,0.80224609375,0.912123905425,52015,16,0,1,oracle_context,1,0,0
5,10,1.42118960191,0.19970703125,-0.932523632676,52015,16,0,1,learned_local_cue,0.25146484375,0.374267578125,0
6,10,2.33628716283,0.19091796875,-0.953957841406,52015,16,0,1,frozen_profile,0.25,0.1875,0
7,10,1.426450215,0.193359375,-0.934170055959,52015,16,0,1,mismatched_encoder,0.24658203125,0.376708984375,0
8,10,0.497907386316,0.80224609375,0.912123905425,52015,16,0,4,oracle_context,1,0,0
9,10,1.34767574723,0.20166015625,-0.926450044777,52015,16,0,4,learned_local_cue,0.2470703125,0.37646484375,0
10,10,2.33628716283,0.19091796875,-0.953957841406,52015,16,0,4,frozen_profile,0.25,0.1875,0
11,10,1.37223301114,0.1904296875,-0.937342222862,52015,16,0,4,mismatched_encoder,0.25,0.375,0
12,10,0.497907386316,0.80224609375,0.912123905425,52015,64,0,0,oracle_context,1,0,0
13,10,0.497907386316,0.80224609375,0.912123905425,52015,64,0,0,learned_local_cue,1,0,0
14,10,2.33628716283,0.19091796875,-0.953957841406,52015,64,0,0,frozen_profile,0.25,0.1875,0
15,10,2.05923429193,0.1826171875,-0.938826076378,52015,64,0,0,mismatched_encoder,0,0.5,0
16,10,0.497907386316,0.80224609375,0.912123905425,52015,64,0,1,oracle_context,1,0,0
17,10,1.42118960191,0.19970703125,-0.932523632676,52015,64,0,1,learned_local_cue,0.25146484375,0.374267578125,0
18,10,2.33628716283,0.19091796875,-0.953957841406,52015,64,0,1,frozen_profile,0.25,0.1875,0
19,10,1.426450215,0.193359375,-0.934170055959,52015,64,0,1,mismatched_encoder,0.24658203125,0.376708984375,0
20,10,0.497907386316,0.80224609375,0.912123905425,52015,64,0,4,oracle_context,1,0,0
21,10,1.34767574723,0.20166015625,-0.926450044777,52015,64,0,4,learned_local_cue,0.2470703125,0.37646484375,0
22,10,2.33628716283,0.19091796875,-0.953957841406,52015,64,0,4,frozen_profile,0.25,0.1875,0
23,10,1.37223301114,0.1904296875,-0.937342222862,52015,64,0,4,mismatched_encoder,0.25,0.375,0
24,10,0.497907386316,0.80224609375,0.912123905425,52015,256,0,0,oracle_context,1,0,0
25,10,0.497907386316,0.80224609375,0.912123905425,52015,256,0,0,learned_local_cue,1,0,0
26,10,2.33628716283,0.19091796875,-0.953957841406,52015,256,0,0,frozen_profile,0.25,0.1875,0
27,10,2.05923429193,0.1826171875,-0.938826076378,52015,256,0,0,mismatched_encoder,0,0.5,0
28,10,0.497907386316,0.80224609375,0.912123905425,52015,256,0,1,oracle_context,1,0,0
29,10,1.42118960191,0.19970703125,-0.932523632676,52015,256,0,1,learned_local_cue,0.25146484375,0.374267578125,0
30,10,2.33628716283,0.19091796875,-0.953957841406,52015,256,0,1,frozen_profile,0.25,0.1875,0
31,10,1.426450215,0.193359375,-0.934170055959,52015,256,0,1,mismatched_encoder,0.24658203125,0.376708984375,0
32,10,0.497907386316,0.80224609375,0.912123905425,52015,256,0,4,oracle_context,1,0,0
33,10,1.34767574723,0.20166015625,-0.926450044777,52015,256,0,4,learned_local_cue,0.2470703125,0.37646484375,0
34,10,2.33628716283,0.19091796875,-0.953957841406,52015,256,0,4,frozen_profile,0.25,0.1875,0
35,10,1.37223301114,0.1904296875,-0.937342222862,52015,256,0,4,mismatched_encoder,0.25,0.375,0
36,10,0.497907386316,0.80224609375,0.912123905425,52015,16,0.5,0,oracle_context,1,0,0
37,10,0.7282825594,0.45654296875,-0.289680470118,52015,16,0.5,0,learned_local_cue,0.54345703125,0.228271484375,0
38,10,2.33628716283,0.19091796875,-0.953957841406,52015,16,0.5,0,frozen_profile,0.25,0.1875,0
