model,epoch,heldout_loss,heldout_accuracy,gradient_cosine_own_state,seed,calibration_samples,cue_noise_sd,cue_delay_trials,method,coefficient_group_accuracy,coefficient_target_mse,maximum_route_norm_error
0,0,0.689216217616,0.53466796875,0.976142958585,52012,16,0,0,oracle_context,1,0,0
1,0,0.689216217616,0.53466796875,0.976142958585,52012,16,0,0,learned_local_cue,1,0,0
2,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,0,0,frozen_profile,0.25,0.1875,0
3,0,0.689216217616,0.53466796875,-0.932279801333,52012,16,0,0,mismatched_encoder,0,0.5,0
4,0,0.689216217616,0.53466796875,0.976142958585,52012,16,0,1,oracle_context,1,0,0
5,0,0.689216217616,0.53466796875,-0.886471263244,52012,16,0,1,learned_local_cue,0.23828125,0.380859375,0
6,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,0,1,frozen_profile,0.25,0.1875,0
7,0,0.689216217616,0.53466796875,-0.909968301068,52012,16,0,1,mismatched_encoder,0.26171875,0.369140625,0
8,0,0.689216217616,0.53466796875,0.976142958585,52012,16,0,4,oracle_context,1,0,0
9,0,0.689216217616,0.53466796875,-0.904575968235,52012,16,0,4,learned_local_cue,0.25390625,0.373046875,0
10,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,0,4,frozen_profile,0.25,0.1875,0
11,0,0.689216217616,0.53466796875,-0.926524729334,52012,16,0,4,mismatched_encoder,0.2451171875,0.37744140625,0
12,0,0.689216217616,0.53466796875,0.976142958585,52012,64,0,0,oracle_context,1,0,0
13,0,0.689216217616,0.53466796875,0.976142958585,52012,64,0,0,learned_local_cue,1,0,0
14,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,0,0,frozen_profile,0.25,0.1875,0
15,0,0.689216217616,0.53466796875,-0.932279801333,52012,64,0,0,mismatched_encoder,0,0.5,0
16,0,0.689216217616,0.53466796875,0.976142958585,52012,64,0,1,oracle_context,1,0,0
17,0,0.689216217616,0.53466796875,-0.886471263244,52012,64,0,1,learned_local_cue,0.23828125,0.380859375,0
18,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,0,1,frozen_profile,0.25,0.1875,0
19,0,0.689216217616,0.53466796875,-0.909968301068,52012,64,0,1,mismatched_encoder,0.26171875,0.369140625,0
20,0,0.689216217616,0.53466796875,0.976142958585,52012,64,0,4,oracle_context,1,0,0
21,0,0.689216217616,0.53466796875,-0.904575968235,52012,64,0,4,learned_local_cue,0.25390625,0.373046875,0
22,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,0,4,frozen_profile,0.25,0.1875,0
23,0,0.689216217616,0.53466796875,-0.926524729334,52012,64,0,4,mismatched_encoder,0.2451171875,0.37744140625,0
24,0,0.689216217616,0.53466796875,0.976142958585,52012,256,0,0,oracle_context,1,0,0
25,0,0.689216217616,0.53466796875,0.976142958585,52012,256,0,0,learned_local_cue,1,0,0
26,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,0,0,frozen_profile,0.25,0.1875,0
27,0,0.689216217616,0.53466796875,-0.932279801333,52012,256,0,0,mismatched_encoder,0,0.5,0
28,0,0.689216217616,0.53466796875,0.976142958585,52012,256,0,1,oracle_context,1,0,0
29,0,0.689216217616,0.53466796875,-0.886471263244,52012,256,0,1,learned_local_cue,0.23828125,0.380859375,0
30,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,0,1,frozen_profile,0.25,0.1875,0
31,0,0.689216217616,0.53466796875,-0.909968301068,52012,256,0,1,mismatched_encoder,0.26171875,0.369140625,0
32,0,0.689216217616,0.53466796875,0.976142958585,52012,256,0,4,oracle_context,1,0,0
33,0,0.689216217616,0.53466796875,-0.904575968235,52012,256,0,4,learned_local_cue,0.25390625,0.373046875,0
34,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,0,4,frozen_profile,0.25,0.1875,0
35,0,0.689216217616,0.53466796875,-0.926524729334,52012,256,0,4,mismatched_encoder,0.2451171875,0.37744140625,0
36,0,0.689216217616,0.53466796875,0.976142958585,52012,16,0.5,0,oracle_context,1,0,0
37,0,0.689216217616,0.53466796875,-0.256300853201,52012,16,0.5,0,learned_local_cue,0.5361328125,0.23193359375,0
38,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,0.5,0,frozen_profile,0.25,0.1875,0
39,0,0.689216217616,0.53466796875,-0.912580796872,52012,16,0.5,0,mismatched_encoder,0.17236328125,0.413818359375,0
40,0,0.689216217616,0.53466796875,0.976142958585,52012,16,0.5,1,oracle_context,1,0,0
41,0,0.689216217616,0.53466796875,-0.879815191399,52012,16,0.5,1,learned_local_cue,0.24853515625,0.375732421875,0
42,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,0.5,1,frozen_profile,0.25,0.1875,0
43,0,0.689216217616,0.53466796875,-0.905445641698,52012,16,0.5,1,mismatched_encoder,0.2509765625,0.37451171875,0
44,0,0.689216217616,0.53466796875,0.976142958585,52012,16,0.5,4,oracle_context,1,0,0
45,0,0.689216217616,0.53466796875,-0.901233175599,52012,16,0.5,4,learned_local_cue,0.27001953125,0.364990234375,0
46,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,0.5,4,frozen_profile,0.25,0.1875,0
47,0,0.689216217616,0.53466796875,-0.866475273335,52012,16,0.5,4,mismatched_encoder,0.24267578125,0.378662109375,0
48,0,0.689216217616,0.53466796875,0.976142958585,52012,64,0.5,0,oracle_context,1,0,0
49,0,0.689216217616,0.53466796875,0.345135962303,52012,64,0.5,0,learned_local_cue,0.61376953125,0.193115234375,0
50,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,0.5,0,frozen_profile,0.25,0.1875,0
51,0,0.689216217616,0.53466796875,-0.928414524508,52012,64,0.5,0,mismatched_encoder,0.11865234375,0.440673828125,0
52,0,0.689216217616,0.53466796875,0.976142958585,52012,64,0.5,1,oracle_context,1,0,0
53,0,0.689216217616,0.53466796875,-0.898075844566,52012,64,0.5,1,learned_local_cue,0.24755859375,0.376220703125,0
54,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,0.5,1,frozen_profile,0.25,0.1875,0
55,0,0.689216217616,0.53466796875,-0.922418591945,52012,64,0.5,1,mismatched_encoder,0.2568359375,0.37158203125,0
56,0,0.689216217616,0.53466796875,0.976142958585,52012,64,0.5,4,oracle_context,1,0,0
57,0,0.689216217616,0.53466796875,-0.912987420793,52012,64,0.5,4,learned_local_cue,0.25390625,0.373046875,0
58,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,0.5,4,frozen_profile,0.25,0.1875,0
59,0,0.689216217616,0.53466796875,-0.918187152108,52012,64,0.5,4,mismatched_encoder,0.2431640625,0.37841796875,0
60,0,0.689216217616,0.53466796875,0.976142958585,52012,256,0.5,0,oracle_context,1,0,0
61,0,0.689216217616,0.53466796875,0.541188095907,52012,256,0.5,0,learned_local_cue,0.66015625,0.169921875,0
62,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,0.5,0,frozen_profile,0.25,0.1875,0
63,0,0.689216217616,0.53466796875,-0.92209477905,52012,256,0.5,0,mismatched_encoder,0.12158203125,0.439208984375,0
64,0,0.689216217616,0.53466796875,0.976142958585,52012,256,0.5,1,oracle_context,1,0,0
65,0,0.689216217616,0.53466796875,-0.887619227111,52012,256,0.5,1,learned_local_cue,0.2490234375,0.37548828125,0
66,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,0.5,1,frozen_profile,0.25,0.1875,0
67,0,0.689216217616,0.53466796875,-0.898418519963,52012,256,0.5,1,mismatched_encoder,0.25830078125,0.370849609375,0
68,0,0.689216217616,0.53466796875,0.976142958585,52012,256,0.5,4,oracle_context,1,0,0
69,0,0.689216217616,0.53466796875,-0.91485582305,52012,256,0.5,4,learned_local_cue,0.24755859375,0.376220703125,0
70,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,0.5,4,frozen_profile,0.25,0.1875,0
71,0,0.689216217616,0.53466796875,-0.899573210496,52012,256,0.5,4,mismatched_encoder,0.2412109375,0.37939453125,0
72,0,0.689216217616,0.53466796875,0.976142958585,52012,16,1,0,oracle_context,1,0,0
73,0,0.689216217616,0.53466796875,-0.819237696069,52012,16,1,0,learned_local_cue,0.35986328125,0.320068359375,0
74,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,1,0,frozen_profile,0.25,0.1875,0
75,0,0.689216217616,0.53466796875,-0.850552204017,52012,16,1,0,mismatched_encoder,0.25537109375,0.372314453125,0
76,0,0.689216217616,0.53466796875,0.976142958585,52012,16,1,1,oracle_context,1,0,0
77,0,0.689216217616,0.53466796875,-0.889540224807,52012,16,1,1,learned_local_cue,0.23388671875,0.383056640625,0
78,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,1,1,frozen_profile,0.25,0.1875,0
79,0,0.689216217616,0.53466796875,-0.901034854876,52012,16,1,1,mismatched_encoder,0.2626953125,0.36865234375,0
80,0,0.689216217616,0.53466796875,0.976142958585,52012,16,1,4,oracle_context,1,0,0
81,0,0.689216217616,0.53466796875,-0.89114326112,52012,16,1,4,learned_local_cue,0.251953125,0.3740234375,0
82,0,0.689216217616,0.53466796875,-0.947017019645,52012,16,1,4,frozen_profile,0.25,0.1875,0
83,0,0.689216217616,0.53466796875,-0.876345840478,52012,16,1,4,mismatched_encoder,0.236328125,0.3818359375,0
84,0,0.689216217616,0.53466796875,0.976142958585,52012,64,1,0,oracle_context,1,0,0
85,0,0.689216217616,0.53466796875,-0.790236186484,52012,64,1,0,learned_local_cue,0.43115234375,0.284423828125,0
86,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,1,0,frozen_profile,0.25,0.1875,0
87,0,0.689216217616,0.53466796875,-0.920466075372,52012,64,1,0,mismatched_encoder,0.17626953125,0.411865234375,0
88,0,0.689216217616,0.53466796875,0.976142958585,52012,64,1,1,oracle_context,1,0,0
89,0,0.689216217616,0.53466796875,-0.896481224819,52012,64,1,1,learned_local_cue,0.24072265625,0.379638671875,0
90,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,1,1,frozen_profile,0.25,0.1875,0
91,0,0.689216217616,0.53466796875,-0.899497312126,52012,64,1,1,mismatched_encoder,0.24951171875,0.375244140625,0
92,0,0.689216217616,0.53466796875,0.976142958585,52012,64,1,4,oracle_context,1,0,0
93,0,0.689216217616,0.53466796875,-0.915258217801,52012,64,1,4,learned_local_cue,0.2509765625,0.37451171875,0
94,0,0.689216217616,0.53466796875,-0.947017019645,52012,64,1,4,frozen_profile,0.25,0.1875,0
95,0,0.689216217616,0.53466796875,-0.902075515177,52012,64,1,4,mismatched_encoder,0.25,0.375,0
96,0,0.689216217616,0.53466796875,0.976142958585,52012,256,1,0,oracle_context,1,0,0
97,0,0.689216217616,0.53466796875,-0.76538449474,52012,256,1,0,learned_local_cue,0.45654296875,0.271728515625,0
98,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,1,0,frozen_profile,0.25,0.1875,0
99,0,0.689216217616,0.53466796875,-0.914728826153,52012,256,1,0,mismatched_encoder,0.16552734375,0.417236328125,0
100,0,0.689216217616,0.53466796875,0.976142958585,52012,256,1,1,oracle_context,1,0,0
101,0,0.689216217616,0.53466796875,-0.912523849598,52012,256,1,1,learned_local_cue,0.23779296875,0.381103515625,0
102,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,1,1,frozen_profile,0.25,0.1875,0
103,0,0.689216217616,0.53466796875,-0.920485464604,52012,256,1,1,mismatched_encoder,0.25830078125,0.370849609375,0
104,0,0.689216217616,0.53466796875,0.976142958585,52012,256,1,4,oracle_context,1,0,0
105,0,0.689216217616,0.53466796875,-0.924915703375,52012,256,1,4,learned_local_cue,0.25390625,0.373046875,0
106,0,0.689216217616,0.53466796875,-0.947017019645,52012,256,1,4,frozen_profile,0.25,0.1875,0
107,0,0.689216217616,0.53466796875,-0.913166888177,52012,256,1,4,mismatched_encoder,0.25390625,0.373046875,0
0,1,0.646236141553,0.755859375,0.973320535746,52012,16,0,0,oracle_context,1,0,0
1,1,0.646236141553,0.755859375,0.973320535746,52012,16,0,0,learned_local_cue,1,0,0
2,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,0,0,frozen_profile,0.25,0.1875,0
3,1,0.760673951009,0.22998046875,-0.947791474905,52012,16,0,0,mismatched_encoder,0,0.5,0
4,1,0.646236141553,0.755859375,0.973320535746,52012,16,0,1,oracle_context,1,0,0
5,1,0.734963662499,0.26953125,-0.898057860415,52012,16,0,1,learned_local_cue,0.23828125,0.380859375,0
6,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,0,1,frozen_profile,0.25,0.1875,0
7,1,0.735430773518,0.265625,-0.917995952741,52012,16,0,1,mismatched_encoder,0.26171875,0.369140625,0
8,1,0.646236141553,0.755859375,0.973320535746,52012,16,0,4,oracle_context,1,0,0
9,1,0.733038603736,0.283203125,-0.912649478285,52012,16,0,4,learned_local_cue,0.25390625,0.373046875,0
10,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,0,4,frozen_profile,0.25,0.1875,0
11,1,0.731385794773,0.28662109375,-0.933713492866,52012,16,0,4,mismatched_encoder,0.2451171875,0.37744140625,0
12,1,0.646236141553,0.755859375,0.973320535746,52012,64,0,0,oracle_context,1,0,0
13,1,0.646236141553,0.755859375,0.973320535746,52012,64,0,0,learned_local_cue,1,0,0
14,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,0,0,frozen_profile,0.25,0.1875,0
15,1,0.760673951009,0.22998046875,-0.947791474905,52012,64,0,0,mismatched_encoder,0,0.5,0
16,1,0.646236141553,0.755859375,0.973320535746,52012,64,0,1,oracle_context,1,0,0
17,1,0.734963662499,0.26953125,-0.898057860415,52012,64,0,1,learned_local_cue,0.23828125,0.380859375,0
18,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,0,1,frozen_profile,0.25,0.1875,0
19,1,0.735430773518,0.265625,-0.917995952741,52012,64,0,1,mismatched_encoder,0.26171875,0.369140625,0
20,1,0.646236141553,0.755859375,0.973320535746,52012,64,0,4,oracle_context,1,0,0
21,1,0.733038603736,0.283203125,-0.912649478285,52012,64,0,4,learned_local_cue,0.25390625,0.373046875,0
22,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,0,4,frozen_profile,0.25,0.1875,0
23,1,0.731385794773,0.28662109375,-0.933713492866,52012,64,0,4,mismatched_encoder,0.2451171875,0.37744140625,0
24,1,0.646236141553,0.755859375,0.973320535746,52012,256,0,0,oracle_context,1,0,0
25,1,0.646236141553,0.755859375,0.973320535746,52012,256,0,0,learned_local_cue,1,0,0
26,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,0,0,frozen_profile,0.25,0.1875,0
27,1,0.760673951009,0.22998046875,-0.947791474905,52012,256,0,0,mismatched_encoder,0,0.5,0
28,1,0.646236141553,0.755859375,0.973320535746,52012,256,0,1,oracle_context,1,0,0
29,1,0.734963662499,0.26953125,-0.898057860415,52012,256,0,1,learned_local_cue,0.23828125,0.380859375,0
30,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,0,1,frozen_profile,0.25,0.1875,0
31,1,0.735430773518,0.265625,-0.917995952741,52012,256,0,1,mismatched_encoder,0.26171875,0.369140625,0
32,1,0.646236141553,0.755859375,0.973320535746,52012,256,0,4,oracle_context,1,0,0
33,1,0.733038603736,0.283203125,-0.912649478285,52012,256,0,4,learned_local_cue,0.25390625,0.373046875,0
34,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,0,4,frozen_profile,0.25,0.1875,0
35,1,0.731385794773,0.28662109375,-0.933713492866,52012,256,0,4,mismatched_encoder,0.2451171875,0.37744140625,0
36,1,0.646236141553,0.755859375,0.973320535746,52012,16,0.5,0,oracle_context,1,0,0
37,1,0.698498149129,0.49072265625,-0.309562747848,52012,16,0.5,0,learned_local_cue,0.5361328125,0.23193359375,0
38,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,0.5,0,frozen_profile,0.25,0.1875,0
39,1,0.737871905847,0.298828125,-0.924559330152,52012,16,0.5,0,mismatched_encoder,0.17236328125,0.413818359375,0
40,1,0.646236141553,0.755859375,0.973320535746,52012,16,0.5,1,oracle_context,1,0,0
41,1,0.730302460861,0.310546875,-0.89217200699,52012,16,0.5,1,learned_local_cue,0.24853515625,0.375732421875,0
42,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,0.5,1,frozen_profile,0.25,0.1875,0
43,1,0.736431803833,0.24560546875,-0.916163874736,52012,16,0.5,1,mismatched_encoder,0.2509765625,0.37451171875,0
44,1,0.646236141553,0.755859375,0.973320535746,52012,16,0.5,4,oracle_context,1,0,0
45,1,0.736687942367,0.2802734375,-0.91121687828,52012,16,0.5,4,learned_local_cue,0.27001953125,0.364990234375,0
46,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,0.5,4,frozen_profile,0.25,0.1875,0
47,1,0.732845094708,0.2958984375,-0.880655183163,52012,16,0.5,4,mismatched_encoder,0.24267578125,0.378662109375,0
48,1,0.646236141553,0.755859375,0.973320535746,52012,64,0.5,0,oracle_context,1,0,0
49,1,0.685304424056,0.5810546875,0.316072298582,52012,64,0.5,0,learned_local_cue,0.61376953125,0.193115234375,0
50,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,0.5,0,frozen_profile,0.25,0.1875,0
51,1,0.747881140693,0.23974609375,-0.94009785775,52012,64,0.5,0,mismatched_encoder,0.11865234375,0.440673828125,0
52,1,0.646236141553,0.755859375,0.973320535746,52012,64,0.5,1,oracle_context,1,0,0
53,1,0.731191227553,0.28076171875,-0.908118083147,52012,64,0.5,1,learned_local_cue,0.24755859375,0.376220703125,0
54,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,0.5,1,frozen_profile,0.25,0.1875,0
55,1,0.736924606023,0.2587890625,-0.929422467275,52012,64,0.5,1,mismatched_encoder,0.2568359375,0.37158203125,0
56,1,0.646236141553,0.755859375,0.973320535746,52012,64,0.5,4,oracle_context,1,0,0
57,1,0.732554031186,0.2763671875,-0.920320433432,52012,64,0.5,4,learned_local_cue,0.25390625,0.373046875,0
58,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,0.5,4,frozen_profile,0.25,0.1875,0
59,1,0.733037789777,0.275390625,-0.926362896742,52012,64,0.5,4,mismatched_encoder,0.2431640625,0.37841796875,0
60,1,0.646236141553,0.755859375,0.973320535746,52012,256,0.5,0,oracle_context,1,0,0
61,1,0.682182864406,0.5947265625,0.526566902375,52012,256,0.5,0,learned_local_cue,0.66015625,0.169921875,0
62,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,0.5,0,frozen_profile,0.25,0.1875,0
63,1,0.746524717243,0.23876953125,-0.934423385848,52012,256,0.5,0,mismatched_encoder,0.12158203125,0.439208984375,0
64,1,0.646236141553,0.755859375,0.973320535746,52012,256,0.5,1,oracle_context,1,0,0
65,1,0.731175823618,0.28955078125,-0.89897611294,52012,256,0.5,1,learned_local_cue,0.2490234375,0.37548828125,0
66,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,0.5,1,frozen_profile,0.25,0.1875,0
67,1,0.738783621473,0.244140625,-0.908550503913,52012,256,0.5,1,mismatched_encoder,0.25830078125,0.370849609375,0
68,1,0.646236141553,0.755859375,0.973320535746,52012,256,0.5,4,oracle_context,1,0,0
69,1,0.734721866303,0.2822265625,-0.922802474201,52012,256,0.5,4,learned_local_cue,0.24755859375,0.376220703125,0
70,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,0.5,4,frozen_profile,0.25,0.1875,0
71,1,0.732872876899,0.2646484375,-0.910888115351,52012,256,0.5,4,mismatched_encoder,0.2412109375,0.37939453125,0
72,1,0.646236141553,0.755859375,0.973320535746,52012,16,1,0,oracle_context,1,0,0
73,1,0.7195866478,0.35693359375,-0.835240829229,52012,16,1,0,learned_local_cue,0.35986328125,0.320068359375,0
74,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,1,0,frozen_profile,0.25,0.1875,0
75,1,0.733121905989,0.2998046875,-0.868350009164,52012,16,1,0,mismatched_encoder,0.25537109375,0.372314453125,0
76,1,0.646236141553,0.755859375,0.973320535746,52012,16,1,1,oracle_context,1,0,0
77,1,0.732903045915,0.30859375,-0.903155838276,52012,16,1,1,learned_local_cue,0.23388671875,0.383056640625,0
78,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,1,1,frozen_profile,0.25,0.1875,0
79,1,0.736548322355,0.2705078125,-0.912334813071,52012,16,1,1,mismatched_encoder,0.2626953125,0.36865234375,0
80,1,0.646236141553,0.755859375,0.973320535746,52012,16,1,4,oracle_context,1,0,0
81,1,0.731351020962,0.3193359375,-0.902301983062,52012,16,1,4,learned_local_cue,0.251953125,0.3740234375,0
82,1,0.783658501446,0.19970703125,-0.955581360499,52012,16,1,4,frozen_profile,0.25,0.1875,0
83,1,0.733545701063,0.2841796875,-0.890598458115,52012,16,1,4,mismatched_encoder,0.236328125,0.3818359375,0
84,1,0.646236141553,0.755859375,0.973320535746,52012,64,1,0,oracle_context,1,0,0
85,1,0.712893888403,0.37646484375,-0.805780042225,52012,64,1,0,learned_local_cue,0.43115234375,0.284423828125,0
86,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,1,0,frozen_profile,0.25,0.1875,0
87,1,0.742623964618,0.2568359375,-0.92985163923,52012,64,1,0,mismatched_encoder,0.17626953125,0.411865234375,0
88,1,0.646236141553,0.755859375,0.973320535746,52012,64,1,1,oracle_context,1,0,0
89,1,0.732221838732,0.2939453125,-0.907095599719,52012,64,1,1,learned_local_cue,0.24072265625,0.379638671875,0
90,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,1,1,frozen_profile,0.25,0.1875,0
91,1,0.734605195279,0.29150390625,-0.910955110178,52012,64,1,1,mismatched_encoder,0.24951171875,0.375244140625,0
92,1,0.646236141553,0.755859375,0.973320535746,52012,64,1,4,oracle_context,1,0,0
93,1,0.732313196111,0.2939453125,-0.922907997326,52012,64,1,4,learned_local_cue,0.2509765625,0.37451171875,0
94,1,0.783658501446,0.19970703125,-0.955581360499,52012,64,1,4,frozen_profile,0.25,0.1875,0
95,1,0.734393053172,0.28515625,-0.913930559866,52012,64,1,4,mismatched_encoder,0.25,0.375,0
96,1,0.646236141553,0.755859375,0.973320535746,52012,256,1,0,oracle_context,1,0,0
97,1,0.711686482298,0.38232421875,-0.780435237373,52012,256,1,0,learned_local_cue,0.45654296875,0.271728515625,0
98,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,1,0,frozen_profile,0.25,0.1875,0
99,1,0.740725569455,0.25927734375,-0.924144741014,52012,256,1,0,mismatched_encoder,0.16552734375,0.417236328125,0
100,1,0.646236141553,0.755859375,0.973320535746,52012,256,1,1,oracle_context,1,0,0
101,1,0.734892861463,0.263671875,-0.921320605181,52012,256,1,1,learned_local_cue,0.23779296875,0.381103515625,0
102,1,0.783658501446,0.19970703125,-0.955581360499,52012,256,1,1,frozen_profile,0.25,0.1875,0
103,1,0.735111470019,0.27490234375,-0.927861350906,52012,256,1,1,mismatched_encoder,0.25830078125,0.370849609375,0
104,1,0.646236141553,0.755859375,0.973320535746,52012,256,1,4,oracle_context,1,0,0
105,1,0.732734381803,0.2880859375,-0.932012416445,52012,256,1,4,learned_local_cue,0.25390625,0.373046875,0
