sweep_dir,sweep_name,config_id,dataset,encoder_type,router_mode,pathway_dim,network_type,strategy,layer_sizes,branch_factors,ie_value,ee_value,seed,rule_variant,error_broadcast_mode,error_noise_sigma,encoder_update_mode,decoder_update_mode,dynamics_mode,rho_mode,use_path_propagation,morphology_modulator_mode,use_dendritic_normalization,use_branch_type_rules,use_conductance_scaling,use_driving_force,hsic_enabled,hsic_weight,train_accuracy,valid_accuracy,test_accuracy,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood,nparams,run_dir,lr,decoder_lr,mi_E_I_C,mi_E_C,mi_I_C,mi_Vb_C,mi_Vout_C,router_mean_max_assignment,router_assignment_entropy,router_num_routed_features,router_target_alignment
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_76,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8993541598320007,0.8922500014305115,0.9007999897003174,-0.3252589702606201,-0.34964343905448914,-0.3295631408691406,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_76,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_70,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.1,0.9020000100135803,0.8897500038146973,0.8933999538421631,-0.3168833553791046,-0.36472949385643005,-0.341232031583786,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_70,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_78,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8844791650772095,0.8835833072662354,0.8871999979019165,-0.3796265125274658,-0.3861328065395355,-0.3729693591594696,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_78,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_75,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8921874761581421,0.8814166784286499,0.8878999948501587,-0.34958696365356445,-0.38806408643722534,-0.35805249214172363,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_75,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_31,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.1,0.895270824432373,0.8802499771118164,0.8892999887466431,-0.344449907541275,-0.40442222356796265,-0.379416823387146,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_31,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_33,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8839166760444641,0.8793333172798157,0.8765999674797058,-0.3799388110637665,-0.41267621517181396,-0.40157806873321533,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_33,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_26,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8923957943916321,0.8785833120346069,0.8865999579429626,-0.35226744413375854,-0.41752949357032776,-0.40139228105545044,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_26,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_77,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8803333044052124,0.8784999847412109,0.8833000063896179,-0.39148151874542236,-0.39971956610679626,-0.3813313841819763,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_77,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_79,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8781874775886536,0.8765833377838135,0.8831999897956848,-0.3983018696308136,-0.4106697142124176,-0.3947799801826477,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_79,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_18,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,1.0,0.8821250200271606,0.871999979019165,0.8748999834060669,-0.3843616545200348,-0.41730016469955444,-0.4362412989139557,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_18,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_3,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.0,0.8821250200271606,0.871999979019165,0.8748999834060669,-0.3843616545200348,-0.41730016469955444,-0.4362412989139557,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_3,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_13,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.1,0.8821250200271606,0.871999979019165,0.8748999834060669,-0.3843616545200348,-0.41730016469955444,-0.4362412989139557,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_13,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_23,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.0,0.8821250200271606,0.871999979019165,0.8748999834060669,-0.3843616545200348,-0.41730016469955444,-0.4362412989139557,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_23,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_8,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.01,0.8821250200271606,0.871999979019165,0.8748999834060669,-0.3843616545200348,-0.41730016469955444,-0.4362412989139557,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_8,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_30,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8849583268165588,0.8700000047683716,0.8779999613761902,-0.3771851658821106,-0.4368172585964203,-0.420932412147522,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_30,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_7,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.01,0.8797916769981384,0.8682500123977661,0.8748999834060669,-0.39158764481544495,-0.4394541084766388,-0.42525017261505127,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_7,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_2,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.0,0.8797916769981384,0.8682500123977661,0.8748999834060669,-0.39158764481544495,-0.4394541084766388,-0.42525017261505127,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_2,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_17,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,1.0,0.8797916769981384,0.8682500123977661,0.8748999834060669,-0.39158764481544495,-0.4394541084766388,-0.42525017261505127,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_17,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_22,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.0,0.8797916769981384,0.8682500123977661,0.8748999834060669,-0.39158764481544495,-0.4394541084766388,-0.42525017261505127,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_22,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_12,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.1,0.8797916769981384,0.8682500123977661,0.8748999834060669,-0.39158764481544495,-0.4394541084766388,-0.42525017261505127,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_12,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_28,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.01,0.871666669845581,0.8648332953453064,0.8621999621391296,-0.4197278618812561,-0.45252981781959534,-0.4577569365501404,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_28,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_27,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8748124837875366,0.8642500042915344,0.873699963092804,-0.41115009784698486,-0.454403817653656,-0.4426952600479126,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_27,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_6,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.01,0.8757083415985107,0.85958331823349,0.8725000023841858,-0.4067518413066864,-0.45657485723495483,-0.4311200976371765,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_6,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_11,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.1,0.8757083415985107,0.85958331823349,0.8725000023841858,-0.4067518413066864,-0.45657485723495483,-0.4311200976371765,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_11,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_21,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.0,0.8757083415985107,0.85958331823349,0.8725000023841858,-0.4067518413066864,-0.45657485723495483,-0.4311200976371765,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_21,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_16,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,1.0,0.8757083415985107,0.85958331823349,0.8725000023841858,-0.4067518413066864,-0.45657485723495483,-0.4311200976371765,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_16,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_1,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.0,0.8757083415985107,0.85958331823349,0.8725000023841858,-0.4067518413066864,-0.45657485723495483,-0.4311200976371765,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_1,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_29,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8665833473205566,0.8575833439826965,0.8623999953269958,-0.4353073239326477,-0.4842042922973633,-0.4669549763202667,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_29,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_32,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8608541488647461,0.8554166555404663,0.8534999489784241,-0.4623973071575165,-0.4972825348377228,-0.5169381499290466,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_32,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_15,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,1.0,0.8661666512489319,0.8551666736602783,0.8597999811172485,-0.4363393187522888,-0.48884472250938416,-0.4701235294342041,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_15,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_5,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.01,0.8661666512489319,0.8551666736602783,0.8597999811172485,-0.4363393187522888,-0.48884472250938416,-0.4701235294342041,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_5,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_20,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.0,0.8661666512489319,0.8551666736602783,0.8597999811172485,-0.4363393187522888,-0.48884472250938416,-0.4701235294342041,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_20,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_10,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.1,0.8661666512489319,0.8551666736602783,0.8597999811172485,-0.4363393187522888,-0.48884472250938416,-0.4701235294342041,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_10,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_0,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.0,0.8661666512489319,0.8551666736602783,0.8597999811172485,-0.4363393187522888,-0.48884472250938416,-0.4701235294342041,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_0,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_25,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8604375123977661,0.8515833020210266,0.8621000051498413,-0.4579826891422272,-0.5109662413597107,-0.4864647388458252,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_25,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_34,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8586041331291199,0.8509166836738586,0.8538999557495117,-0.45954298973083496,-0.49046292901039124,-0.4856446087360382,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_34,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_24,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,0.0,0.8612499833106995,0.8475833535194397,0.8610000014305115,-0.44767895340919495,-0.5026758313179016,-0.47249549627304077,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_24,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_19,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,1.0,0.8612499833106995,0.8475833535194397,0.8610000014305115,-0.44767895340919495,-0.5026758313179016,-0.47249549627304077,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_19,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_14,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.1,0.8612499833106995,0.8475833535194397,0.8610000014305115,-0.44767895340919495,-0.5026758313179016,-0.47249549627304077,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_14,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_9,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.01,0.8612499833106995,0.8475833535194397,0.8610000014305115,-0.44767895340919495,-0.5026758313179016,-0.47249549627304077,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_9,0.0015,0.0015,,,,,,,,,
