seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2112,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,1.1963798939989188,1.1200865249554306,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.02074753554049418,0.019787684242685278,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.01772985965015648,0.01736105924673934,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.017729868524479563,0.017361068016424393,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.02076936578689209,0.019842854886333392,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.04038653601001304,0.03814066238839425,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.007609835089553421,0.00757736397015139,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.05300687623278535,0.05129838884508995,0,0,7.0
2112,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.039766143575315896,0.037555913358466766,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0028750697078091083,0.00282319557958226,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.003672901439227908,0.0038074427235398685,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.0036729065952074073,0.0038074483030601297,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.0028930763371973443,0.002837337801840267,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.007598074655186812,0.0073853227212003795,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.0023870973336686655,0.0024832427550685104,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.010282233014881932,0.010521050493537375,0,0,7.0
2112,aligned_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.007766259865423052,0.007574084829673697,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,0.00012261492165996932,0.00012474765513475458,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,0.000172990454597198,0.0001903699440488996,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,0.0001730205895753471,0.0001904053172606356,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,0.00011810444451483092,0.00012011481827355446,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.0015252962318112694,0.0014650096419015672,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.00039611285478619685,0.0004326727876445606,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.004303795793566582,0.00458983260851881,0,0,7.0
2112,aligned_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.001615402037958393,0.0015526919001636853,0,0,7.0
2112,aligned_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,8.469120641200939e-06,8.510971901196502e-06,0,0,7.0
2112,aligned_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,2.4297192440692377e-05,2.450047681981386e-05,0,0,7.0
2112,aligned_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,2.429673991809745e-05,2.449982964263548e-05,0,0,7.0
2112,aligned_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,8.923139746672228e-06,9.032551078773581e-06,0,0,7.0
2112,aligned_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0005718075833135743,0.0005511902031150688,0,0,7.0
2112,aligned_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.00013218057246724638,0.00014924830399120462,0,0,7.0
2112,aligned_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.0025355383729551368,0.0027513594677508746,0,0,7.0
