seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture,bound
2116,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,16384,8.787500122863259e-08,8.140300462642322e-08,0.9942704433602741,0.8882612583480602,1.247670584252959,0.5463296497055687,0.8809412198726098,0.9942934587119633,0.8926451680009999,1.2371025014149402,0.5461760166861032,0.8807698170208229,0.710979950251575,0.6970849528263838,7.0
2116,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,4096,0.002785155345474994,0.0025475274140787764,0.862011015548508,0.9429287472563943,1.1206092076228498,0.6221805909287906,0.7327717061193296,0.8685043031243604,0.9419098023684188,1.1228781922822457,0.6164663425511345,0.7371370400793587,0.5623840187130791,0.5597206028456533,7.0
2116,aligned_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,4096,0.0027851899317413126,0.002547533510390324,0.8620098930670677,0.942928303272372,1.1206101954244811,0.6221810226211213,0.7327724688528309,0.8685163145432482,0.9419077028126075,1.122882871649408,0.616455166384575,0.7371466053215668,0.5623949251353795,0.5597267583090042,7.0
2116,aligned_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,8192,3.6973423473473355e-07,3.388705138049848e-07,0.9950136714830373,0.8873580809980726,1.2498553826254424,0.5465563701575725,0.881336800736734,0.9951038765271935,0.931184002620062,1.1470003858499438,0.547123172527934,0.8827177889692268,0.7110798452465424,0.7549330623543298,7.0
2116,aligned_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.0001505760468853713,0.00013938064363148555,0.9890493063104485,0.9031818319410998,1.211957885422998,0.5509980165981404,0.8850484140969467,0.9890038787035341,0.9021349009957088,1.2144397510166278,0.5524626138250436,0.8869162051238212,0.7835750228606126,0.7950488975713309,7.0
2116,aligned_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,16384,0.0032336103330087356,0.0029045083629990155,0.9963540227507258,0.9175544786936176,1.1782678135022155,0.5849690666016399,0.9110067198434468,0.9964048143273523,0.9173727913789789,1.178689166952099,0.5819276000707279,0.9078786874014619,0.8172798797731156,0.7934377986419107,7.0
2116,aligned_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.004667054490395677,0.004185500236261088,0.9746184806781903,0.9283230853287823,1.1535072034947047,0.5706467140959346,0.8909643208497714,0.9744789798950184,0.9273532552976045,1.1557198295567244,0.5715024995492938,0.8927767620624213,0.8341512451896488,0.8250023369139167,7.0
2116,aligned_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00014881800189209919,0.00013782660208520577,0.9901871166658743,0.9016583273062748,1.2155707458339344,0.5509330586574134,0.8856839909052002,0.9901503765468486,0.9006716858455495,1.2179146480468275,0.5522223496340456,0.8872872287257888,0.779917058715123,0.7907535584193388,7.0
2116,opposed_strong,bound_sensitivity,adam,exact,0.03,True,True,8192,1.302276789364824e-07,1.235566415533208e-07,0.9962417402049527,0.8786779773563361,1.2709806801033507,0.5334187419013038,0.8720674855206935,0.996138857046,0.911237905327142,1.1929853944468778,0.5350727223326646,0.8720161196161038,0.6483263796622702,0.6423250186838967,7.0
2116,opposed_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,12288,0.7693308860292449,0.7879774971314952,0.81470436003094,0.86847193428291,1.2961038179286999,0.4071374470378849,0.6086021591417975,0.8153425003549276,0.8692601692825589,1.294153031089287,0.4073398808181004,0.6089769809183015,0.8932509506646018,0.7924164976916496,7.0
2116,opposed_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,12288,0.7693305222476543,0.7879773213226837,0.8147049018831763,0.8684718334298741,1.2961040676370066,0.40713796817046216,0.6086028129296899,0.8153430473062734,0.8692600739916626,1.2941532668194509,0.40734040201123495,0.6089776389636918,0.8932501066807674,0.792415323902373,7.0
2116,opposed_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,12288,3.509238572792236e-08,3.504970032840361e-08,0.9959417232728504,0.8772544737076359,1.2744667736446984,0.5299806622827192,0.8708202255376738,0.9959418015096969,0.877264980663351,1.2744410207768773,0.5299794706459424,0.8708199806814199,0.6540612474860441,0.6383128110815728,7.0
