seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture,bound
2105,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,12288,1.3506131007150385e-07,1.3532985933027315e-07,0.9875035076509235,0.9062823465441974,1.2046295984149762,0.5667238331782968,0.8925737935052553,0.9872958697450499,0.9753727427876396,1.0504659723880976,0.6014729998842242,0.8855212617381507,0.8025719272190299,0.8505644936347858,7.0
2105,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,12288,0.0006514826259028066,0.0006189048823368062,0.9580207514602701,0.8465851482021263,1.3509086003522397,0.5048855064529227,0.7777662731308387,0.9585240802010313,0.8679502770168572,1.2973957938239231,0.5061779576816685,0.7570228525494532,0.47610918686428016,0.44492331215294323,7.0
2105,aligned_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,12288,0.0006525116393292024,0.0006199266139996575,0.9580056110266949,0.8465701455203808,1.350946557500144,0.5048590762912077,0.7777351438459246,0.958506844790229,0.8677728333310536,1.297835433679526,0.5061461387433226,0.7570982929451445,0.4760868728799864,0.4450333572117914,7.0
2105,aligned_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,16384,1.4129890163863953e-07,1.412426129034631e-07,0.9867313509437428,0.9000644029831867,1.219358952827075,0.5607098639581345,0.8848722656619805,0.9867107134688259,0.9017747053937674,1.215294489233332,0.5642654469433801,0.8836132772922554,0.7849281898677539,0.8320560246566229,7.0
2105,aligned_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00018085352653399064,0.00017183038049234956,0.9898113123793753,0.9234634171242827,1.1646290086554163,0.5831686423395728,0.9123848034303683,0.9897900126277477,0.928396562140492,1.1533397105252567,0.5915333537751684,0.9110529832085417,0.8486690071454456,0.8566162672695552,7.0
2105,aligned_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,16384,0.0012090777604381823,0.0011377226578934048,0.9798027343029394,0.9179601065184637,1.1773275424015588,0.5772995421763307,0.897338033300848,0.9797570433330719,0.9194235683024111,1.1739400440499443,0.5819680214371951,0.8970590532436973,0.8299173440470181,0.8242072743192577,7.0
2105,aligned_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.001958391469521252,0.001911256046858628,0.9894439750151506,0.936320300860699,1.1353949253013425,0.5941024532655806,0.9239586828382488,0.9894505594085878,0.9372271886026647,1.1333560842164345,0.5979291951128625,0.9246893670919265,0.8677693763332572,0.8726736301430753,7.0
2105,aligned_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00018052604338093394,0.00017142602350421536,0.9889641801132756,0.9229262799891662,1.1658635933435748,0.5832693671241831,0.9107757012426781,0.988945529787027,0.9280833267834209,1.1540538799848425,0.5914774763515446,0.9089709688635689,0.8468281601141856,0.8539700739261719,7.0
2105,opposed_strong,bound_sensitivity,adam,exact,0.03,True,True,12288,1.3626103557232515e-08,1.3122725285396609e-08,0.9516576822511279,0.8761778019071506,1.2771074398482094,0.525832267355662,0.7975506991941242,0.9508782341015232,0.8775820245750868,1.2736640888016553,0.527091533669327,0.8207374735690449,0.5913078208612149,0.6649239394278441,7.0
2105,opposed_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,4096,0.7474971034420533,0.7541606283436181,0.9924312802371387,0.8463116405663891,1.3516006581410287,0.4692411189504271,0.8315438925677497,0.9921956213861302,0.8444665474716277,1.3562735160032682,0.46827878559995056,0.8257636484704451,0.6097289378770276,0.5939752038469612,7.0
2105,opposed_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,4096,0.747497017809344,0.7541605416660891,0.9924312925496247,0.8463116354677519,1.351600671043653,0.4692411395390748,0.8315439028058227,0.9921956341830878,0.8444665450825477,1.3562735220585214,0.4682788072439629,0.825763657649674,0.6097288657440574,0.5939751260280293,7.0
2105,opposed_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,16384,1.0207612492663054e-08,9.336896757969803e-09,0.950802051240891,0.8756486337401972,1.2784065252787065,0.5255866309632994,0.7963503411717906,0.9496499746069325,0.8839908123976448,1.2580232191853535,0.5272978640847369,0.8294833703365724,0.5924625528656364,0.6503064885319338,7.0
2105,opposed_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00015560628258722798,0.00014884867427438108,0.9538167485481625,0.8713079273350366,1.2890931121585147,0.5217343238938865,0.7984808171166479,0.9543086851772044,0.8848603842068664,1.255910581033385,0.5216332674986243,0.7815348023386176,0.577254485088058,0.543382869204178,7.0
2105,opposed_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,1024,0.7316776721992748,0.7303418726239898,0.9798499482482639,0.8547749346733808,1.3302639558098166,0.5123397618466922,0.8170456438004398,0.9798503725842986,0.8543169607769763,1.3314142906673805,0.5123550003998948,0.8192762200710149,0.5240779395073081,0.5334253151743966,7.0
2105,opposed_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.778375177129285,0.7804792490121043,0.9861552649342166,0.8408550522038938,1.3654406074027523,0.5037183163358144,0.8128790342559014,0.9861342231052429,0.843305178742716,1.35921848682434,0.5036642313371776,0.8072183201152833,0.5059157801853427,0.4926033830073573,7.0
2105,opposed_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00015977976457584467,0.00015238957875199043,0.9526197973938975,0.8718944874797975,1.2876459060149061,0.5216576833883328,0.7971149098027425,0.9531770464419408,0.8870772257471669,1.2505352957221993,0.5212693469435653,0.7784721792907768,0.5779246751705364,0.5408232303858562,7.0
2105,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,12288,1.3506131007150385e-07,1.3532985933027315e-07,0.9875035076509235,0.9062823465441974,1.2046295984149762,0.5667238331782968,0.8925737935052553,0.9872958697450499,0.9753727427876396,1.0504659723880976,0.6014729998842242,0.8855212617381507,0.8025719272190299,0.8505644936347858,20.0
2105,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,12288,0.0006689706913643817,0.0006375979174115025,0.9583766128463694,0.8458876375867991,1.352673835571104,0.5042234377663195,0.7776851064803855,0.9588215056309218,0.8641381793224864,1.3068594498070585,0.5054733720206781,0.7591360215761763,0.47551425493358146,0.44664202248753826,20.0
2105,aligned_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,12288,0.0006689086694333778,0.0006375405890112861,0.9583763085296797,0.8458876922965651,1.3526736970722886,0.5042234569790173,0.7776847683412451,0.9588212036886065,0.8641379678330311,1.3068599759124349,0.5054733542302835,0.7591358464941695,0.4755141128504964,0.4466416665563755,20.0
2105,aligned_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,16384,1.4129890163863953e-07,1.412426129034631e-07,0.9867313509437428,0.9000644029831867,1.219358952827075,0.5607098639581345,0.8848722656619805,0.9867107134688259,0.9017747053937674,1.215294489233332,0.5642654469433801,0.8836132772922554,0.7849281898677539,0.8320560246566229,20.0
2105,aligned_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00018085352653399064,0.00017183038049234956,0.9898113123793753,0.9234634171242827,1.1646290086554163,0.5831686423395728,0.9123848034303683,0.9897900126277477,0.928396562140492,1.1533397105252567,0.5915333537751684,0.9110529832085417,0.8486690071454456,0.8566162672695552,20.0
2105,aligned_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,16384,0.0012090777604381823,0.0011377226578934048,0.9798027343029394,0.9179601065184637,1.1773275424015588,0.5772995421763307,0.897338033300848,0.9797570433330719,0.9194235683024111,1.1739400440499443,0.5819680214371951,0.8970590532436973,0.8299173440470181,0.8242072743192577,20.0
2105,aligned_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.001958391469521252,0.001911256046858628,0.9894439750151506,0.936320300860699,1.1353949253013425,0.5941024532655806,0.9239586828382488,0.9894505594085878,0.9372271886026647,1.1333560842164345,0.5979291951128625,0.9246893670919265,0.8677693763332572,0.8726736301430753,20.0
2105,aligned_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00018052604338093394,0.00017142602350421536,0.9889641801132756,0.9229262799891662,1.1658635933435748,0.5832693671241831,0.9107757012426781,0.988945529787027,0.9280833267834209,1.1540538799848425,0.5914774763515446,0.9089709688635689,0.8468281601141856,0.8539700739261719,20.0
2105,opposed_strong,bound_sensitivity,adam,exact,0.03,True,True,12288,1.3626103557232515e-08,1.3122725285396609e-08,0.9516576822511279,0.8761778019071506,1.2771074398482094,0.525832267355662,0.7975506991941242,0.9508782341015232,0.8775820245750868,1.2736640888016553,0.527091533669327,0.8207374735690449,0.5913078208612149,0.6649239394278441,20.0
2105,opposed_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,4096,0.7429889349969742,0.7496611417819964,0.9923780480905596,0.8418915480853516,1.362806919753484,0.4665036063218305,0.8270290717160313,0.9921372631702805,0.8398248950860239,1.368060325030257,0.4654486083712889,0.8210457635409193,0.6029195324256899,0.5864753289979369,20.0
2105,opposed_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,4096,0.7429888533581256,0.7496610590548891,0.9923780608172769,0.8418915443501973,1.3628069292404115,0.46650362846598187,0.8270290838967972,0.9921372764052008,0.8398248943426724,1.3680603269213805,0.46544863158209654,0.8210457746768979,0.6029194614990023,0.5864752529945174,20.0
2105,opposed_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,16384,1.0207612492663054e-08,9.336896757969803e-09,0.950802051240891,0.8756486337401972,1.2784065252787065,0.5255866309632994,0.7963503411717906,0.9496499746069325,0.8839908123976448,1.2580232191853535,0.5272978640847369,0.8294833703365724,0.5924625528656364,0.6503064885319338,20.0
2105,opposed_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00015560628258722798,0.00014884867427438108,0.9538167485481625,0.8713079273350366,1.2890931121585147,0.5217343238938865,0.7984808171166479,0.9543086851772044,0.8848603842068664,1.255910581033385,0.5216332674986243,0.7815348023386176,0.577254485088058,0.543382869204178,20.0
2105,opposed_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,1024,0.7316776721992748,0.7303418726239898,0.9798499482482639,0.8547749346733808,1.3302639558098166,0.5123397618466922,0.8170456438004398,0.9798503725842986,0.8543169607769763,1.3314142906673805,0.5123550003998948,0.8192762200710149,0.5240779395073081,0.5334253151743966,20.0
2105,opposed_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.778375177129285,0.7804792490121043,0.9861552649342166,0.8408550522038938,1.3654406074027523,0.5037183163358144,0.8128790342559014,0.9861342231052429,0.843305178742716,1.35921848682434,0.5036642313371776,0.8072183201152833,0.5059157801853427,0.4926033830073573,20.0
2105,opposed_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00015977976457584467,0.00015238957875199043,0.9526197973938975,0.8718944874797975,1.2876459060149061,0.5216576833883328,0.7971149098027425,0.9531770464419408,0.8870772257471669,1.2505352957221993,0.5212693469435653,0.7784721792907768,0.5779246751705364,0.5408232303858562,20.0
