seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2114,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,0.7894969236037153,0.800052719648616,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.007270880484444651,0.007746830512380634,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.007512917326010552,0.00799556640119757,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.007512920815972289,0.007995570342803612,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.007245958477502444,0.007720875708970681,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.034668598204680504,0.03665454716011098,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.00364573826399549,0.003858677510355868,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.03724561478826615,0.039320132472470556,0,0,7.0
2114,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.034808062344585465,0.03678015265673841,0,0,7.0
2114,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.001110453758629235,0.001134722684342058,0,0,7.0
2114,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.0014522791689753998,0.0015050180862971074,0,0,7.0
2114,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.0014522800482395495,0.0015050190736309705,0,0,7.0
2114,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.00110478899072445,0.0011292127880289547,0,0,7.0
2114,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.004077035805654493,0.0044401145461707035,0,0,7.0
