seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2120,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.008142084596874617,0.007839208254505032,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.008633595226198127,0.008308089725026105,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.008633600147283484,0.008308094269221921,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.008131658904832643,0.007832068901719278,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.03568624863970399,0.034675754597870145,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.004502781188800369,0.004343570847075368,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.03910020764317722,0.03803474854936703,0,0,7.0
2120,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.036097206546006046,0.03509523573810036,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0012584646042853212,0.001186975670499814,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.002108902029274835,0.002059491440061308,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.002108902985002014,0.0020594923598907244,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.001253525905020048,0.0011822665479281715,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.005254441364128388,0.005050323499778233,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.0018503512031074422,0.0018183643205438103,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.006652837203773673,0.006444750141376181,0,0,7.0
2120,aligned_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.005167447033907604,0.004965435813165867,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,0.00010252774797352733,0.00010069788041564947,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,0.0008846277300472078,0.0009324360932631261,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,0.0008846210971012006,0.0009324300474978793,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,7.691109307568893e-05,7.919551553088094e-05,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.0011213646162992208,0.0010873798991812588,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.0011650437445966538,0.0011700464090361692,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.0022019811162567095,0.0021488689985894524,0,0,7.0
2120,aligned_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.0011094111892246278,0.0010751887846056033,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,4.4845594722817476e-05,4.583311959371196e-05,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,0.0005961168279166392,0.0006192972383226925,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,0.0005961154875428381,0.0006193002617812642,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,4.5506982468092234e-05,4.6533859600218354e-05,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0005192261442354938,0.0005074033997599411,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.0011148277740110127,0.0011221749379447946,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.0013422575237790188,0.0013217776751260203,0,0,7.0
2120,aligned_strong,bound_sensitivity,2048,sgd,ancestry_three_oracle,0.3,True,True,0.000512988927689557,0.0005010171263721601,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,adam,exact,0.03,True,True,7.252247466477975e-06,7.637651105826229e-06,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,adam,unit_broadcast,0.03,True,True,0.00045324138145159476,0.00047392212356958316,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,adam,calibrated_broadcast,0.03,True,True,0.0004532377653962096,0.00047392524655026207,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,adam,ancestry_three_oracle,0.03,True,True,1.662311726617982e-05,1.7903895347436577e-05,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,sgd,exact,0.3,True,True,0.00028953666210646087,0.00028919737043120344,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,sgd,unit_broadcast,0.3,True,True,0.0010644273477439193,0.0010721057406893526,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,sgd,calibrated_broadcast,0.3,True,True,0.0011214123692505514,0.001112833410473262,0,0,7.0
2120,aligned_strong,bound_sensitivity,4096,sgd,ancestry_three_oracle,0.3,True,True,0.00028614878842852593,0.00028571123763980325,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,adam,exact,0.03,True,True,4.961608966458076e-06,5.328722698871681e-06,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,adam,unit_broadcast,0.03,True,True,0.0005191341760043613,0.0005522639224618115,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,adam,calibrated_broadcast,0.03,True,True,0.0005190502121868477,0.0005521682028238049,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,adam,ancestry_three_oracle,0.03,True,True,1.0166899043421996e-06,1.0923542403743277e-06,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,sgd,exact,0.3,True,True,0.00021255949575976955,0.000214500448552375,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,sgd,unit_broadcast,0.3,True,True,0.0009752489526052534,0.0009868804087284518,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,sgd,calibrated_broadcast,0.3,True,True,0.0012268867854402057,0.001223422221704304,0,0,7.0
2120,aligned_strong,bound_sensitivity,8192,sgd,ancestry_three_oracle,0.3,True,True,0.00021074130089657447,0.00021258012255025459,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,adam,exact,0.03,True,True,4.2856978967403315e-07,4.713093702980715e-07,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,adam,unit_broadcast,0.03,True,True,0.0004084359679664248,0.0004098767546574871,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,adam,calibrated_broadcast,0.03,True,True,0.00040882547559389687,0.0004101914465945651,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,adam,ancestry_three_oracle,0.03,True,True,1.4221290579505702e-06,1.5033281113535019e-06,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,sgd,exact,0.3,True,True,0.0001903286613165956,0.00019175547417548127,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,sgd,unit_broadcast,0.3,True,True,0.0008976720192377697,0.0009129896489629655,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,sgd,calibrated_broadcast,0.3,True,True,0.0013633346933415438,0.0013607546746904461,0,0,7.0
2120,aligned_strong,bound_sensitivity,12288,sgd,ancestry_three_oracle,0.3,True,True,0.00018905080446791388,0.00019038838615301646,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,adam,exact,0.03,True,True,7.307634942673665e-08,7.471185522851839e-08,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,adam,unit_broadcast,0.03,True,True,0.000484687636078941,0.00048239413841048606,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,adam,calibrated_broadcast,0.03,True,True,0.0004853706966343568,0.00048297219578550583,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,adam,ancestry_three_oracle,0.03,True,True,1.6246250218899251e-06,1.7291598224010803e-06,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,sgd,exact,0.3,True,True,0.00017839338568151187,0.00017878567833099867,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,sgd,unit_broadcast,0.3,True,True,0.0008471066649010067,0.0008612500040207032,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,sgd,calibrated_broadcast,0.3,True,True,0.0014689492742623505,0.0014666095391694207,0,0,7.0
2120,aligned_strong,bound_sensitivity,16384,sgd,ancestry_three_oracle,0.3,True,True,0.00017729025049796398,0.00017761890527270713,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,adam,exact,0.03,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,0.963974149361321,0.9650391039070536,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.008147691041690674,0.008460144998917814,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.869211963482943,0.8786628405170877,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.8692119545437134,0.878662830159728,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.008122406692161969,0.008436422282052086,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.058630344245023565,0.05946633183397016,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.8669000532456689,0.8803190817332611,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.84276228203795,0.8543165542825258,0,0,7.0
2120,opposed_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.05866195403272133,0.059496379722462564,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0002806143154362084,0.00029088183399701375,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.7767603257642688,0.7880037403509681,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.7767603327300272,0.7880037482333335,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.00027560739271698787,0.00028524330198216423,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.002303927440470322,0.002386604901436282,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.7308111132909542,0.7460119512037083,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.8025946372157621,0.8181171373731267,0,0,7.0
2120,opposed_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.0023043249693292327,0.0023875364898739,0,0,7.0
2120,opposed_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,0.00016199588170894117,0.00016985027519568897,0,0,7.0
2120,opposed_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,0.3496155299370938,0.3540674541281095,0,268,7.0
2120,opposed_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,0.3496155703125392,0.3540674949855304,0,268,7.0
2120,opposed_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,0.00016307107576543728,0.000170909628121229,0,0,7.0
2120,opposed_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.00019101507912048737,0.0001997365685995201,0,0,7.0
2120,opposed_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.35665764367986574,0.3586891757444943,0,0,7.0
2120,opposed_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.6361063427947823,0.6404025255954163,0,0,7.0
2120,opposed_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.00019104759372072887,0.00019979174267516496,0,0,7.0
2120,opposed_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,0.00011438383474831696,0.00011480686687431162,0,0,7.0
2120,opposed_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,0.274914823619503,0.27871816930654547,0,1292,7.0
2120,opposed_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,0.27491490549492076,0.2787182516438666,0,1292,7.0
2120,opposed_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,0.00011717824738783203,0.00011774431157124533,0,0,7.0
2120,opposed_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0001807504131153031,0.00018674454463727611,0,0,7.0
2120,opposed_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.277068813548318,0.281266644900301,0,0,7.0
2120,opposed_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.4483991625511133,0.4536967263789034,0,0,7.0
2120,opposed_strong,bound_sensitivity,2048,sgd,ancestry_three_oracle,0.3,True,True,0.000180938806413994,0.00018693748723983296,0,0,7.0
2120,opposed_strong,bound_sensitivity,4096,adam,exact,0.03,True,True,2.0521676427313568e-05,2.1481789610515234e-05,0,0,7.0
2120,opposed_strong,bound_sensitivity,4096,adam,unit_broadcast,0.03,True,True,0.13287959620461154,0.1341208178029466,0,3340,7.0
2120,opposed_strong,bound_sensitivity,4096,adam,calibrated_broadcast,0.03,True,True,0.13287976363583626,0.13412098455379765,0,3340,7.0
2120,opposed_strong,bound_sensitivity,4096,adam,ancestry_three_oracle,0.03,True,True,2.481151175709473e-05,2.556503146225188e-05,0,0,7.0
2120,opposed_strong,bound_sensitivity,4096,sgd,exact,0.3,True,True,0.00017276653851750875,0.00017889793945598988,0,0,7.0
2120,opposed_strong,bound_sensitivity,4096,sgd,unit_broadcast,0.3,True,True,0.20573950919569275,0.20661480789808925,0,1029,7.0
2120,opposed_strong,bound_sensitivity,4096,sgd,calibrated_broadcast,0.3,True,True,0.3891138246669878,0.3905391491928621,0,0,7.0
2120,opposed_strong,bound_sensitivity,4096,sgd,ancestry_three_oracle,0.3,True,True,0.00017302597561369074,0.00017916151055598657,0,0,7.0
2120,opposed_strong,bound_sensitivity,8192,adam,exact,0.03,True,True,1.5424685403929105e-06,1.5436039182583586e-06,0,0,7.0
2120,opposed_strong,bound_sensitivity,8192,adam,unit_broadcast,0.03,True,True,0.010377444749668683,0.01075917167022752,0,7436,7.0
2120,opposed_strong,bound_sensitivity,8192,adam,calibrated_broadcast,0.03,True,True,0.010377511191412168,0.010759238889574621,0,7436,7.0
2120,opposed_strong,bound_sensitivity,8192,adam,ancestry_three_oracle,0.03,True,True,5.664560976373903e-05,5.910436721476626e-05,0,0,7.0
2120,opposed_strong,bound_sensitivity,8192,sgd,exact,0.3,True,True,0.0001576621858254571,0.0001668192546014055,0,0,7.0
2120,opposed_strong,bound_sensitivity,8192,sgd,unit_broadcast,0.3,True,True,0.12150484092416007,0.12371935241260187,0,5124,7.0
2120,opposed_strong,bound_sensitivity,8192,sgd,calibrated_broadcast,0.3,True,True,0.35241511272491205,0.3579983456111163,0,950,7.0
2120,opposed_strong,bound_sensitivity,8192,sgd,ancestry_three_oracle,0.3,True,True,0.0001580525153044307,0.0001672254987605362,0,0,7.0
2120,opposed_strong,bound_sensitivity,12288,adam,exact,0.03,True,True,3.1275029952149615e-05,3.1894658818399015e-05,0,0,7.0
2120,opposed_strong,bound_sensitivity,12288,adam,unit_broadcast,0.03,True,True,0.0004955824859900451,0.0005328328180482565,0,10300,7.0
2120,opposed_strong,bound_sensitivity,12288,adam,calibrated_broadcast,0.03,True,True,0.0004955918704958956,0.0005328437075826131,0,10302,7.0
2120,opposed_strong,bound_sensitivity,12288,adam,ancestry_three_oracle,0.03,True,True,2.7745095290252726e-08,2.6235361869635908e-08,0,0,7.0
2120,opposed_strong,bound_sensitivity,12288,sgd,exact,0.3,True,True,0.00014571066484273795,0.00015243741293432685,0,0,7.0
2120,opposed_strong,bound_sensitivity,12288,sgd,unit_broadcast,0.3,True,True,0.07641233499140297,0.07763786318173721,0,9220,7.0
2120,opposed_strong,bound_sensitivity,12288,sgd,calibrated_broadcast,0.3,True,True,0.34268504099179775,0.34670056260614696,0,5033,7.0
2120,opposed_strong,bound_sensitivity,12288,sgd,ancestry_three_oracle,0.3,True,True,0.00014623086818130337,0.0001529750571513176,0,0,7.0
2120,opposed_strong,bound_sensitivity,16384,adam,exact,0.03,True,True,1.2588019363141547e-06,1.230613164499979e-06,0,0,7.0
2120,opposed_strong,bound_sensitivity,16384,adam,unit_broadcast,0.03,True,True,0.0006497333404131589,0.0006850412195787657,0,13866,7.0
2120,opposed_strong,bound_sensitivity,16384,adam,calibrated_broadcast,0.03,True,True,0.0006491092493740203,0.0006844053555625175,0,13863,7.0
2120,opposed_strong,bound_sensitivity,16384,adam,ancestry_three_oracle,0.03,True,True,2.1017699345870224e-08,2.120001444151445e-08,0,0,7.0
2120,opposed_strong,bound_sensitivity,16384,sgd,exact,0.3,True,True,0.0001376115034093931,0.0001421460516343023,0,0,7.0
2120,opposed_strong,bound_sensitivity,16384,sgd,unit_broadcast,0.3,True,True,0.058054779224547465,0.05946567329652205,0,13316,7.0
2120,opposed_strong,bound_sensitivity,16384,sgd,calibrated_broadcast,0.3,True,True,0.3371100721826614,0.343735921929333,0,9116,7.0
2120,opposed_strong,bound_sensitivity,16384,sgd,ancestry_three_oracle,0.3,True,True,0.00013828891051201377,0.0001428325027071486,0,0,7.0
2120,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,0.7868024259955628,0.792652399965528,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.008142084596874617,0.007839208254505032,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.008633595226198127,0.008308089725026105,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.008633600147283484,0.008308094269221921,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.008131658904832643,0.007832068901719278,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.03568624863970399,0.034675754597870145,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.004502781188800369,0.004343570847075368,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.03910020764317722,0.03803474854936703,0,0,20.0
2120,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.036097206546006046,0.03509523573810036,0,0,20.0
2120,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0012584646042853212,0.001186975670499814,0,0,20.0
2120,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.002108902029274835,0.002059491440061308,0,0,20.0
2120,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.002108902985002014,0.0020594923598907244,0,0,20.0
2120,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.001253525905020048,0.0011822665479281715,0,0,20.0
2120,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.005254441364128388,0.005050323499778233,0,0,20.0
