seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture,bound
2111,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,8192,2.0125903969138564e-07,1.9861692654710203e-07,0.8764117344050959,0.8805360763968253,1.2664393149151234,0.5406443780408391,0.7181114735852168,0.8764000744767099,0.880301702844137,1.2670115778736177,0.5410177001358365,0.7235023796641471,0.5978920020338235,0.6018322453507416,7.0
2111,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,12288,0.00036963683013614224,0.0003532621629205741,0.8874990351344872,0.8491589487448155,1.344404155635919,0.5107310158811896,0.710588837558675,0.8874616546714648,0.8498862298154847,1.342568868826318,0.5109244542493322,0.7062686343475303,0.5276494527970939,0.5012603167774498,7.0
2111,aligned_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,12288,0.0003685199384135193,0.00035216107173858526,0.8874913551946906,0.8491560680769479,1.3444114273468568,0.5107301977812697,0.7105757839285427,0.8874532820249025,0.8499034830391063,1.3425253450202146,0.5109272622023007,0.7061707114382102,0.5276286156055042,0.5007713608826572,7.0
2111,aligned_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,12288,1.193406577257432e-07,1.2450660665497685e-07,0.8883545574215416,0.875862770303434,1.2778807311896354,0.5360205450991674,0.7339878446658312,0.8888653320342087,0.8883195085685073,1.2475297640222758,0.535484824940157,0.7666944930809901,0.6097845908245725,0.7240887310019464,7.0
2111,aligned_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00012750444067238662,0.00012945711315446237,0.8829639153380188,0.8749724174704927,1.2800677879213531,0.5336931887857854,0.724984363722975,0.8826401107211259,0.8897016050551834,1.244191674738919,0.5330855870387027,0.6948263580496225,0.6141184673526814,0.5161546442486136,7.0
2111,aligned_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,16384,0.001953920833120409,0.0019133152689368765,0.8739965896550091,0.8804805237993775,1.2665749411705551,0.5368488429252222,0.731829048121851,0.8743154698990063,0.8815378964029945,1.2639950595008522,0.5348685840967039,0.7403680807444072,0.6606173949271212,0.6839873723231777,7.0
2111,aligned_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.004190321093745784,0.003988281305259518,0.9388910119706672,0.9459170328933422,1.1139777466235805,0.5764318333262906,0.8497814494213684,0.9389897355732241,0.9460601280526952,1.1136610538015541,0.571571298842692,0.8500534610510763,0.8680625839865248,0.882832731432234,7.0
2111,aligned_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00012159263214384433,0.0001235437240359345,0.8987979776102042,0.8764183395360798,1.2765171992007949,0.5328566904911102,0.7527977233939939,0.8976389494514955,0.8919937262277171,1.238669023036771,0.5367226639186563,0.7247948128427876,0.6559982066627245,0.5725151123055439,7.0
2111,opposed_strong,bound_sensitivity,adam,exact,0.03,True,True,12288,5.158735684249888e-07,5.113703834874559e-07,0.9090382893623027,0.8824718232661113,1.2617191770487817,0.5405709673453462,0.7723830402940702,0.9104369727822234,0.9014378059573702,1.2160943410599734,0.5380169721004856,0.8056595818867547,0.6471220911024703,0.7634018576060835,7.0
2111,opposed_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,1024,0.5933776695960044,0.5953476988493029,0.6196786127498546,0.862861372675991,1.310037801737626,0.43175829940132304,0.35784886837230356,0.6108879042712843,0.8554257491505864,1.3286301132596534,0.4301776709707871,0.3664387788503936,0.4170060507478571,0.4641863633100445,7.0
2111,opposed_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,1024,0.5933775802691673,0.595347608801903,0.6196786414365714,0.8628613698348137,1.3100378088149123,0.43175831595823005,0.35784890681093295,0.6108879439654326,0.8554257534372762,1.3286301025014664,0.43017768962460506,0.36643880904158654,0.4170059478457572,0.4641862156645826,7.0
2111,opposed_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,16384,6.825498033237733e-08,6.611094310148542e-08,0.9094974118531293,0.8803282361101619,1.2669467841290472,0.5343538735417841,0.769106153609365,0.9072403471629026,0.932980226411937,1.142930613144115,0.541321318665274,0.7149020294727191,0.6626095329414581,0.4482595245162967,7.0
2111,opposed_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00020676088905918343,0.00020983683820312217,0.8912310518858265,0.8651268964728981,1.3044011913131748,0.5199509368938076,0.731161946025508,0.890381198817396,0.8915307577407434,1.2397831508216122,0.5194280726887307,0.6904195816718421,0.5664381727604051,0.4210504341605368,7.0
2111,opposed_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,1024,0.5393350754350266,0.5385524334941537,0.6427197550602683,0.8664876459944892,1.301022205167284,0.4494059961885411,0.39863337960615247,0.6341886044060802,0.859378730307786,1.3187286011673478,0.44804171160365175,0.40954705728954954,0.33480386586234945,0.38850779619109455,7.0
2111,opposed_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.5072432607217159,0.5066226027914372,0.6363833365509738,0.8606055403569748,1.315663600213931,0.44032190611972766,0.37989363804916954,0.6284818848288923,0.8534897424779616,1.3334933595163858,0.43896641687920424,0.38900183833345403,0.35977878597278967,0.4269683650592526,7.0
2111,opposed_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00019961244024645238,0.00020262954255624027,0.8884861598528228,0.865417833491227,1.303678325936722,0.5200256783700216,0.7294942465795786,0.8875541055995342,0.8920380865768935,1.2385623064878581,0.5201650109580842,0.6890647112546848,0.5695113386489339,0.42355740590019686,7.0
2111,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,8192,2.0125903969138564e-07,1.9861692654710203e-07,0.8764117344050959,0.8805360763968253,1.2664393149151234,0.5406443780408391,0.7181114735852168,0.8764000744767099,0.880301702844137,1.2670115778736177,0.5410177001358365,0.7235023796641471,0.5978920020338235,0.6018322453507416,20.0
2111,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,12288,0.00022443548348263285,0.00021337023968537793,0.8921282946489959,0.8477882686503061,1.3478662798444467,0.5093886811933048,0.7158600449735437,0.8919648423449201,0.8512110347440954,1.3392288296108257,0.5101244691411619,0.7037792216891278,0.5318530107371896,0.45997873223658436,20.0
