seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2110,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,0.9837739795532727,0.954174938065227,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.022798537946653378,0.0209119684595604,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.018275549561546502,0.016767447895141216,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.018275565118032983,0.016767462151654804,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.022283701311509748,0.02045603630934205,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.04778079441604095,0.046849608689670426,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.004151161142369343,0.0038247520742846516,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.04636344574340352,0.045568465467740696,0,0,7.0
2110,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.04963101261228281,0.048902583400799594,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0016597379422511114,0.001473268627869915,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.002585309302523985,0.00234736132542113,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.0025853211574842416,0.002347372225333128,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.001637095246059903,0.0014526754394393914,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.005795831641177387,0.005286526263276235,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.00083365523283915,0.0007353532531424904,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.006150133778562387,0.005624342144658573,0,0,7.0
2110,aligned_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.005359862905212615,0.004891240843294139,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,0.00011645191065802166,0.00010471184966168379,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,9.676485075783556e-05,9.034830486157282e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,9.677919880092188e-05,9.036127265462072e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,7.098945239576352e-05,6.49948867373044e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.0010496796834007817,0.0009272115040295874,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.00016554441069853567,0.0001471066146498132,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.001114806016381107,0.000985007938626885,0,0,7.0
2110,aligned_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.0010049086899580383,0.0008874694055198546,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,1.8760986713398152e-05,1.8418126383386865e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,6.034693365762345e-05,5.702195841766342e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,6.0347932606274735e-05,5.702271626176412e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,2.4656379427889006e-05,2.3682386200496108e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0004245707291123048,0.00037062852003489033,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.00010925535698497685,0.000100461768458312,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.00047921792758058546,0.0004200215957108046,0,0,7.0
2110,aligned_strong,bound_sensitivity,2048,sgd,ancestry_three_oracle,0.3,True,True,0.0004098698078666398,0.00035775408224624644,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,adam,exact,0.03,True,True,3.2830890611283077e-06,3.203868643995249e-06,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,adam,unit_broadcast,0.03,True,True,9.083123041463386e-05,8.261040957618717e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,adam,calibrated_broadcast,0.03,True,True,9.083197975341681e-05,8.26111451616946e-05,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,adam,ancestry_three_oracle,0.03,True,True,5.425343970714887e-06,5.3762731087366865e-06,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,sgd,exact,0.3,True,True,0.00025332825897490845,0.000226065464105997,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,sgd,unit_broadcast,0.3,True,True,0.00010905144053815222,0.00010162439955022986,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,sgd,calibrated_broadcast,0.3,True,True,0.0003553727815941524,0.00032050262021502394,0,0,7.0
2110,aligned_strong,bound_sensitivity,4096,sgd,ancestry_three_oracle,0.3,True,True,0.0002471907448253476,0.00022069986223895752,0,0,7.0
2110,aligned_strong,bound_sensitivity,8192,adam,exact,0.03,True,True,3.6758027127862994e-07,3.546844230403381e-07,0,0,7.0
