seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2104,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,1.2738671768355292,1.2539453484366088,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.022345278768249342,0.02256794780368615,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.021996435468191487,0.02247342148141438,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.02199642987360116,0.022473414934535658,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.021857418683734902,0.022052467276441456,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.09014270265318894,0.08477515368955917,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.010736821894355564,0.010141723721976194,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.08457828605399084,0.07980551308506577,0,0,7.0
2104,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.09811163069648689,0.09236198909958658,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0017019368180405704,0.0016396977854008983,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.0020547813292693096,0.0020135601071006766,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.002054786142406084,0.0020135647583178016,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.0016686178947077626,0.0016067981485962683,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.00756713341702149,0.00725864096272785,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.0023264780926815025,0.002303476665374542,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.009366203278124985,0.009026799727154738,0,0,7.0
2104,aligned_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.006701551444929817,0.006349349526690445,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,0.00024064596266403358,0.00022537023805509174,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,0.00035978118501964944,0.0003416276179454241,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,0.00035978657650455505,0.00034163256466558753,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,0.00018175018674007845,0.00016990112302151837,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.001365005632574313,0.0013148980052296517,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.0005004094885093089,0.0004910212046084634,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.00261613471135347,0.002594437863448626,0,0,7.0
2104,aligned_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.0012194037027113882,0.0011780746065187427,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,5.4650406911930834e-05,5.211445076948601e-05,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,0.000633191852848608,0.0005937837467457789,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,0.0006332353609133235,0.0005938259370093225,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,5.719400842553056e-05,5.4247803677331584e-05,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0005627618494512868,0.0005475028995446984,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.00036967744220562645,0.0003589007933055495,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.0012638852471476923,0.0012533226828836989,0,0,7.0
2104,aligned_strong,bound_sensitivity,2048,sgd,ancestry_three_oracle,0.3,True,True,0.0005034270112570013,0.0004916195152964471,0,0,7.0
