seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture,bound
2114,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,12288,1.124953019172218e-06,1.1049922368419372e-06,0.9933831534944825,0.8946523590013022,1.2322844189795887,0.555425744836971,0.8817926252883533,0.993360343078837,0.8967046107908689,1.2273717201562173,0.5561054621968877,0.8894583742250016,0.724884000288314,0.7831410887664555,7.0
2114,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,4096,7.158251380510093e-05,7.019473743079405e-05,0.9959939931446553,0.9025319983717214,1.2134979521326865,0.563937847435933,0.8944635763928778,0.9959973534388252,0.9056428893786617,1.2061383166460573,0.5637298005063754,0.888977461738115,0.7690385756615477,0.722057946929426,7.0
2114,aligned_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,4096,7.158101765922519e-05,7.019309964538375e-05,0.9959943222769382,0.9025323771532296,1.2134970540276153,0.5639383267042509,0.8944646036895569,0.9959976812746321,0.9056425441394883,1.2061391315722265,0.5637304109100979,0.8889793541618002,0.7690407451719674,0.7220647679901797,7.0
2114,aligned_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,12288,6.85043455393348e-07,6.772853842553865e-07,0.9922034930042595,0.8919183290721632,1.2388504185119016,0.5514866492267151,0.8763983828961871,0.992124414626594,0.9090276402288424,1.1981684017434033,0.5545082991172785,0.8973868702529297,0.7113085124988883,0.8040087908564083,7.0
2114,aligned_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00013917309498296927,0.00013519768283604613,0.999960577171941,0.9065975513231088,1.2038864283272164,0.5629737600874499,0.9064140702787584,0.9999602834107488,0.9092921733645812,1.197547184304982,0.567409098945328,0.9067703028497275,0.7938278678021384,0.7989811315069532,7.0
2114,aligned_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,16384,6.635719198855524e-05,6.330094271325145e-05,0.9995522385512502,0.9011809408545313,1.2167044350679703,0.559423441885907,0.9004893655163646,0.9995503029822621,0.9045701640873076,1.2086724150562018,0.5622076839396166,0.8983540671360684,0.7722071905123412,0.7487889103133765,7.0
2114,aligned_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,8192,0.0002532555345723731,0.00024582701971326217,0.9999753689102721,0.9081489083154906,1.2002337151958455,0.5644691486505635,0.9078949821153748,0.9999751079311231,0.9112819205812253,1.1928823529107813,0.5693993422970038,0.9084852058488607,0.7984556852796858,0.792901620584076,7.0
2114,aligned_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00013794496293774702,0.00013398293838166512,0.9999407291730759,0.9063094089469306,1.2045657790011535,0.5629181797467245,0.9061343964065601,0.9999403223509565,0.9089947386214459,1.1982456833303634,0.5672295835364211,0.9063409406367402,0.7928625332656691,0.7975992317247308,7.0
2114,opposed_strong,bound_sensitivity,adam,exact,0.03,True,True,8192,1.0441419696674424e-07,1.0913668297063336e-07,0.9956788381671463,0.8782610255460326,1.2720011570510303,0.5332546008594046,0.863983990258398,0.9956909839638077,0.8813246502528508,1.264515087683199,0.5319385771469126,0.8576031004575358,0.6357707954507689,0.588906529862723,7.0
2114,opposed_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,4096,0.8827347485556656,0.8602361321553241,0.6577976442514316,0.8577619890011197,1.3227735762329857,0.4364970641200666,0.5306507810121541,0.6433094621408018,0.8638477146900986,1.307582126547834,0.4376366198410333,0.5169663899517983,0.01651550556739223,0.016962016636571153,7.0
2114,opposed_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,4096,0.8827319762829601,0.8602338355323145,0.6577979887865845,0.8577618779818645,1.322773854219383,0.436497172954218,0.5306509986420683,0.6433095857256881,0.8638477044784582,1.3075821519583277,0.437636735143614,0.5169663963494309,0.016516573311732285,0.01696286175156647,7.0
2114,opposed_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,12288,1.1813506003710309e-08,1.1412252855305527e-08,0.9952429988443098,0.876721663226915,1.2757731319922494,0.5303782155015414,0.8623924242758884,0.9952706989461966,0.8961055363013393,1.2288043661191634,0.5270234170173319,0.8438034075534061,0.6329087398936295,0.574903665681749,7.0
2114,opposed_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00012954928365326203,0.00012186598010520507,0.9961158435121309,0.873634582354806,1.283358329426647,0.529968272509892,0.8642559645041733,0.9961155020276137,0.8736816302703684,1.2832425233194815,0.5299734736974064,0.8662022816171548,0.6279234616453727,0.6328970973544457,7.0
2114,opposed_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,12288,1.0120694251213904,0.9975948119918603,0.9151792460026374,0.9999997570490813,1.0000004859019556,0.5097474437969625,0.7837005484353945,0.9151795344440256,0.9999997569969465,1.000000486006225,0.5097462724875177,0.7836988777411218,0.9769463890201184,0.9728856279611319,7.0
2114,opposed_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,12288,1.011542011213749,0.9989869322766589,0.9098699082149517,0.9999998572033066,1.0000002855934274,0.5018618374736207,0.7741230169342409,0.9098678806225837,0.9999998575972066,1.0000002848056275,0.5018651661792205,0.7741303813302003,0.8210236731445995,0.8302772638429243,7.0
2114,opposed_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00013092495130564698,0.0001231011785831613,0.9960284284266028,0.8735971339499979,1.2834505113311878,0.529916610393303,0.8640118372324994,0.9960279845238651,0.8736602593807359,1.283295125919435,0.5299466053571347,0.8660957176802729,0.6272883112684391,0.6325315964049114,7.0
2114,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,12288,1.124953019172218e-06,1.1049922368419372e-06,0.9933831534944825,0.8946523590013022,1.2322844189795887,0.555425744836971,0.8817926252883533,0.993360343078837,0.8967046107908689,1.2273717201562173,0.5561054621968877,0.8894583742250016,0.724884000288314,0.7831410887664555,20.0
2114,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,4096,7.158251380510093e-05,7.019473743079405e-05,0.9959939931446553,0.9025319983717214,1.2134979521326865,0.563937847435933,0.8944635763928778,0.9959973534388252,0.9056428893786617,1.2061383166460573,0.5637298005063754,0.888977461738115,0.7690385756615477,0.722057946929426,20.0
2114,aligned_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,4096,7.158101765922519e-05,7.019309964538375e-05,0.9959943222769382,0.9025323771532296,1.2134970540276153,0.5639383267042509,0.8944646036895569,0.9959976812746321,0.9056425441394883,1.2061391315722265,0.5637304109100979,0.8889793541618002,0.7690407451719674,0.7220647679901797,20.0
2114,aligned_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,12288,6.85043455393348e-07,6.772853842553865e-07,0.9922034930042595,0.8919183290721632,1.2388504185119016,0.5514866492267151,0.8763983828961871,0.992124414626594,0.9090276402288424,1.1981684017434033,0.5545082991172785,0.8973868702529297,0.7113085124988883,0.8040087908564083,20.0
2114,aligned_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00013917309498296927,0.00013519768283604613,0.999960577171941,0.9065975513231088,1.2038864283272164,0.5629737600874499,0.9064140702787584,0.9999602834107488,0.9092921733645812,1.197547184304982,0.567409098945328,0.9067703028497275,0.7938278678021384,0.7989811315069532,20.0
2114,aligned_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,16384,6.635719198855524e-05,6.330094271325145e-05,0.9995522385512502,0.9011809408545313,1.2167044350679703,0.559423441885907,0.9004893655163646,0.9995503029822621,0.9045701640873076,1.2086724150562018,0.5622076839396166,0.8983540671360684,0.7722071905123412,0.7487889103133765,20.0
2114,aligned_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,8192,0.0002532555345723731,0.00024582701971326217,0.9999753689102721,0.9081489083154906,1.2002337151958455,0.5644691486505635,0.9078949821153748,0.9999751079311231,0.9112819205812253,1.1928823529107813,0.5693993422970038,0.9084852058488607,0.7984556852796858,0.792901620584076,20.0
2114,aligned_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00013794496293774702,0.00013398293838166512,0.9999407291730759,0.9063094089469306,1.2045657790011535,0.5629181797467245,0.9061343964065601,0.9999403223509565,0.9089947386214459,1.1982456833303634,0.5672295835364211,0.9063409406367402,0.7928625332656691,0.7975992317247308,20.0
2114,opposed_strong,bound_sensitivity,adam,exact,0.03,True,True,8192,1.0441419696674424e-07,1.0913668297063336e-07,0.9956788381671463,0.8782610255460326,1.2720011570510303,0.5332546008594046,0.863983990258398,0.9956909839638077,0.8813246502528508,1.264515087683199,0.5319385771469126,0.8576031004575358,0.6357707954507689,0.588906529862723,20.0
2114,opposed_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,4096,0.882607630608536,0.8600763195749429,0.6583283222713262,0.8559845922365522,1.3272279787718997,0.43630321008463446,0.5310575825867873,0.6437743285947001,0.8621749494757602,1.3117482740254247,0.43749994269548975,0.5173189301476139,0.016394168660121777,0.016845597084393815,20.0
2114,opposed_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,4096,0.882604842028047,0.8600740199373745,0.658328645476276,0.8559844732937414,1.327228277118074,0.4363033079504308,0.531057782145124,0.6437744272329361,0.8621749350221374,1.31174831005475,0.4375000484648761,0.5173189152902371,0.016395243041585572,0.01684644581063721,20.0
2114,opposed_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,12288,1.1813506003710309e-08,1.1412252855305527e-08,0.9952429988443098,0.876721663226915,1.2757731319922494,0.5303782155015414,0.8623924242758884,0.9952706989461966,0.8961055363013393,1.2288043661191634,0.5270234170173319,0.8438034075534061,0.6329087398936295,0.574903665681749,20.0
2114,opposed_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00012954928365326203,0.00012186598010520507,0.9961158435121309,0.873634582354806,1.283358329426647,0.529968272509892,0.8642559645041733,0.9961155020276137,0.8736816302703684,1.2832425233194815,0.5299734736974064,0.8662022816171548,0.6279234616453727,0.6328970973544457,20.0
2114,opposed_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,12288,1.0120615216095459,0.997621018591224,0.9150331209107717,0.9999997858348793,1.0000004283303332,0.5095484890897026,0.7834484843573508,0.9150334147172605,0.9999997857895283,1.0000004284210353,0.509547445527843,0.7834469074937908,0.9774491841681727,0.9733388295583909,20.0
2114,opposed_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,12288,1.0114550321052582,0.998914041800454,0.9120217016071709,0.9999998675532504,1.0000002648935344,0.5051156554935303,0.7780482786934009,0.9120197062486117,0.9999998679172606,1.0000002641655137,0.5051185114020096,0.7780553007180343,0.8249535547996343,0.8339492376439709,20.0
2114,opposed_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00013092495130564698,0.0001231011785831613,0.9960284284266028,0.8735971339499979,1.2834505113311878,0.529916610393303,0.8640118372324994,0.9960279845238651,0.8736602593807359,1.283295125919435,0.5299466053571347,0.8660957176802729,0.6272883112684391,0.6325315964049114,20.0
