seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture,bound
2112,aligned_strong,bound_sensitivity,adam,exact,0.03,True,True,8192,1.2992944696238608e-07,1.3726333067296832e-07,0.9560973700991918,0.8885880951786311,1.246880592430059,0.5397698761110595,0.8442221080820694,0.9544847846431165,0.9436654745287568,1.118971129134523,0.5427651920920321,0.8193976826608041,0.7045682282758422,0.6242419927575991,7.0
2112,aligned_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,12288,1.0854716001173517e-05,1.1000966285004727e-05,0.9778763458042394,0.9572855282870407,1.0890634940992394,0.5718632230035654,0.9286526401169857,0.9825573313770095,0.9602301694914378,1.082692106076731,0.5736214527429214,0.9430558775438211,0.9174120628181945,0.942702788941726,7.0
2112,aligned_strong,bound_sensitivity,adam,calibrated_broadcast,0.03,True,True,12288,1.0774051802577004e-05,1.0920510773770675e-05,0.9779497601727026,0.9572275265366795,1.0891893337734297,0.5718663081472474,0.9286788531158736,0.9824129377038351,0.9597562492133681,1.083715250305082,0.573552648659619,0.9424270223078955,0.9173064608256138,0.9424770629227952,7.0
2112,aligned_strong,bound_sensitivity,adam,ancestry_three_oracle,0.03,True,True,16384,2.6991381889420798e-08,2.637449922023865e-08,0.9572952140934218,0.8859758562857091,1.2532039360589333,0.5362195679904189,0.8429980604852212,0.9583794452229686,0.9244462418832585,1.1623727510116213,0.5335129673319013,0.8587216503717777,0.6959867766412823,0.745838900371035,7.0
2112,aligned_strong,bound_sensitivity,sgd,exact,0.3,True,True,16384,0.00011881113078882001,0.00011933854905875595,0.9443254674602968,0.8938758551495078,1.2341468003824276,0.5530078961507768,0.8332353533746656,0.9448136738264229,0.9047412421040989,1.208268014491429,0.5560705104651646,0.8468359788743394,0.7358637490803305,0.7830674775110403,7.0
2112,aligned_strong,bound_sensitivity,sgd,unit_broadcast,0.3,True,True,8192,2.1221213305230676e-05,2.383476609912313e-05,0.9304345654971873,0.8927841531091361,1.2367684606560756,0.5524824376502445,0.8156446759979002,0.9302087148300511,0.9038117749956467,1.2104663223545937,0.5479963855474614,0.796020649423434,0.7080293142691962,0.6357452603157425,7.0
2112,aligned_strong,bound_sensitivity,sgd,calibrated_broadcast,0.3,True,True,16384,0.0002525188017964841,0.00026896770491975674,0.9500722177933842,0.921812010174455,1.1684280316167157,0.5791468782365151,0.8657876502335498,0.9501929416082111,0.9229195923792879,1.1658789711139053,0.5774172794860957,0.8669327969668644,0.8323310140975335,0.8398468370990485,7.0
2112,aligned_strong,bound_sensitivity,sgd,ancestry_three_oracle,0.3,True,True,16384,0.00011282960232535088,0.00011358522176348859,0.939517375604133,0.897331808267738,1.2258730835307414,0.5577307826396649,0.829184255258871,0.9398707638988091,0.9046582993024992,1.208464065314557,0.5615514303930487,0.841942382535003,0.74586885893612,0.7920937914256141,7.0
2112,opposed_strong,bound_sensitivity,adam,exact,0.03,True,True,16384,1.370719617263668e-07,1.376878636503924e-07,0.94368904124412,0.8770905195382762,1.2748686721951858,0.5272983732980416,0.8190351031413997,0.9446450446389363,0.9225638250114238,1.1666972716802821,0.5276305564199802,0.8435379702503838,0.639613466013604,0.7079830498227713,7.0
2112,opposed_strong,bound_sensitivity,adam,unit_broadcast,0.03,True,True,1024,0.9766852268481369,1.001505563300485,0.6933437914339963,0.9971342274022623,1.0057479702292977,0.6598130801307576,0.5684568682969613,0.6978018810890427,0.997118573193749,1.005779458576054,0.6600877125211276,0.5719538164695313,0.24389683231469172,0.29330719451016485,7.0
