seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2113,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,1.4031009216285748,1.433675087710461,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.015482653965349044,0.015635243925695118,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.013206649575257016,0.01323339935781798,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.013206661702636463,0.013233411860439406,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.015260847314499042,0.015415477750739013,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.05515435174836601,0.05488131316742046,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.004417777367289376,0.004412109753924514,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.06963999878112377,0.06767471241645574,0,0,7.0
2113,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.05979836646495438,0.05941867519964971,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0027969010752402104,0.0027863918170157017,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.002992664074982777,0.0029495159529185706,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.002992670483385343,0.0029495223170988307,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.002715608148489656,0.0027084918081530973,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.005655819937936054,0.005584674866568839,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.001134693075435473,0.0011189924162826265,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.008092832704350645,0.0076279953825857515,0,0,7.0
2113,aligned_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.005227862921684132,0.0051386889567608205,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,0.00044933318073978946,0.0004153300676653363,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,0.0006536863270184525,0.000616901931037608,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,0.0006536865982128245,0.0006169015712616648,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,0.00041749438271762487,0.00038734715290439256,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.00123921478516094,0.0012103984972049225,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.0007603913816736394,0.0007179826626313026,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.0016344439996197663,0.001528739833624749,0,0,7.0
2113,aligned_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.001149736440207929,0.0011131804366800763,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,0.00016145152532078683,0.00014976759846113897,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,0.0010939046726174823,0.00104510024841198,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,0.001093880274051727,0.0010450841672164756,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,0.00014702752537396277,0.0001356662127779989,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0004931031219099534,0.00047017491646936976,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.0009256401420667714,0.00087303307206108,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.0012745208665578386,0.0011791110318678357,0,0,7.0
2113,aligned_strong,bound_sensitivity,2048,sgd,ancestry_three_oracle,0.3,True,True,0.00046272517352906415,0.0004370842504869833,0,0,7.0
