root_id,focal_shunt_localization,matched_additive_localization,shunt_minus_additive,shunt_depth_shuffled_localization,shunt_topology_minus_depth_shuffle,n_focal_sites
864691135060651419,0.13321425317983435,0.008376895249021906,0.12483735793081244,-0.001048737269829623,0.13426299044966397,14
864691135196576298,0.050684304478661873,0.007615179002658897,0.04306912547600298,0.020199635870599142,0.030484668608062735,4
864691135277186789,0.16227572235295884,0.02710904259293814,0.13516667976002072,0.043847811875008864,0.11842791047794998,6
864691135324623260,0.10045301595260903,0.011065365492955209,0.08938765045965383,-0.01021045714001009,0.11066347309261912,5
864691135409937097,0.09601038973306217,0.01228134891149373,0.08372904082156844,0.011954574385732407,0.08405581534732975,5
864691135739661169,0.10172175013320293,0.0033996177142413733,0.09832213241896157,0.028372855012566776,0.07334889512063617,4
864691135810666525,0.20598113189841363,0.03441506762864908,0.17156606426976453,0.041895735974063236,0.16408539592435037,13
864691136043380566,0.06269446089645057,0.000726090665513722,0.061968370230936855,0.062107409054219645,0.0005870518422309273,4
