root_id,focal_segment_id,dose,perturbation,category,n_sites,median_abs_log_gradient_change,mean_abs_log_gradient_change,synapse_weighted_median_abs_log_gradient_change,median_signed_log_gradient_change,gradient_sign_flip_fraction
864691135060651419,5233,2.0,matched additive,descendant,51,0.0019713290361032445,0.004250292679268777,0.0019713290361032445,0.0019713290361032445,0.0
864691135060651419,5233,2.0,matched additive,depth-matched unrelated,51,0.0003441920512110916,0.00022704869698784942,0.0003441920512110916,0.0003441920512110916,0.0
864691135060651419,5233,2.0,matched additive,sister,3,0.0018808901592526823,0.0038748949426915986,0.0018808901592526823,0.0018808901592526823,0.0
864691135060651419,5233,2.0,matched additive,unrelated,74,1.1102230246251565e-16,0.00042824176991593244,1.1102230246251565e-16,0.0,0.0
864691135060651419,5233,2.0,focal shunt,descendant,51,0.07099548482162413,0.06887008415774615,0.07099548482162413,-0.07099548482162413,0.0
864691135060651419,5233,2.0,focal shunt,depth-matched unrelated,51,0.007833155982247424,0.0056664439917690134,0.007833155982247424,-0.007833155982247424,0.0
864691135060651419,5233,2.0,focal shunt,sister,3,0.03655640488260145,0.034697396286098726,0.03655640488260145,-0.03655640488260145,0.0
864691135060651419,5233,2.0,focal shunt,unrelated,74,0.002381222125055852,0.004099735173660665,0.0023812221250552957,-0.002381222125055852,0.0
864691135060651419,5239,0.25,matched additive,descendant,31,0.0004957367216319698,0.001047113524040121,0.00045925834540393575,0.0004957367216319698,0.0
864691135060651419,5239,0.25,matched additive,depth-matched unrelated,31,2.8383064062093625e-05,3.865226032648367e-05,2.8383064062093625e-05,2.8383064062093625e-05,0.0
864691135060651419,5239,0.25,matched additive,sister,20,0.00010548439018033155,0.0003236447634944639,0.0002454409348531333,0.00010548439018033155,0.0
864691135060651419,5239,0.25,matched additive,unrelated,77,1.1102230246251565e-16,4.648850334181851e-05,1.1102230246251565e-16,0.0,0.0
864691135060651419,5239,0.25,focal shunt,descendant,31,0.010561599965852247,0.010016196598955675,0.010597682449668563,-0.010561599965852247,0.0
864691135060651419,5239,0.25,focal shunt,depth-matched unrelated,31,0.0004317615059314538,0.00032862352900632963,0.0004317615059314538,-0.0004317615059314538,0.0
864691135060651419,5239,0.25,focal shunt,sister,20,0.003880201038231993,0.003664407591070535,0.003741763868433093,-0.003880201038231993,0.0
864691135060651419,5239,0.25,focal shunt,unrelated,77,0.00013465351566773035,0.0002805524768637002,0.0001346535156676193,-0.00013465351566773035,0.0
864691135060651419,5239,0.5,matched additive,descendant,31,0.0009912278101306576,0.0020914974671020804,0.0009183058693978365,0.0009912278101306576,0.0
864691135060651419,5239,0.5,matched additive,depth-matched unrelated,31,5.676532254850431e-05,7.728920097558958e-05,5.676532254850431e-05,5.676532254850431e-05,0.0
864691135060651419,5239,0.5,matched additive,sister,20,0.00021095746628628398,0.0006469354403644332,0.000490821643235726,0.00021095746628628398,0.0
864691135060651419,5239,0.5,matched additive,unrelated,77,1.1102230246251565e-16,9.295748076529525e-05,2.2204460492503128e-16,0.0,0.0
864691135060651419,5239,0.5,focal shunt,descendant,31,0.021013154952272885,0.019936417754699832,0.02108451180358871,-0.021013154952272885,0.0
864691135060651419,5239,0.5,focal shunt,depth-matched unrelated,31,0.0008543332628905597,0.0006503617513534693,0.0008543332628905597,-0.0008543332628905597,0.0
864691135060651419,5239,0.5,focal shunt,sister,20,0.007691440571970277,0.007264814138683451,0.007417586547042928,-0.007691440571970277,0.0
864691135060651419,5239,0.5,focal shunt,unrelated,77,0.00026639677559524343,0.0005553228734328247,0.0002663967755951324,-0.00026639677559524343,0.0
864691135060651419,5239,1.0,matched additive,descendant,31,0.00198147406055939,0.004172150401651084,0.001835769226750728,0.00198147406055939,0.0
864691135060651419,5239,1.0,matched additive,depth-matched unrelated,31,0.00011352742297784632,0.00015451720214175888,0.00011352742297784632,0.00011352742297784632,0.0
864691135060651419,5239,1.0,matched additive,sister,20,0.00042186968613811107,0.001292458894443456,0.0009814024987651914,0.00042186968613811107,0.0
864691135060651419,5239,1.0,matched additive,unrelated,77,2.2204460492503128e-16,0.00018583694485488732,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5239,1.0,focal shunt,descendant,31,0.04159510882265592,0.03949578456597395,0.04173469627447297,-0.04159510882265592,0.0
864691135060651419,5239,1.0,focal shunt,depth-matched unrelated,31,0.0016730568202877102,0.0012740314463670372,0.0016730568202877102,-0.0016730568202877102,0.0
864691135060651419,5239,1.0,focal shunt,sister,20,0.015114365779964618,0.014280285015064753,0.014578352056276618,-0.015114365779964618,0.0
864691135060651419,5239,1.0,focal shunt,unrelated,77,0.000521521943232418,0.0010882195315649438,0.0005215219432321959,-0.000521521943232418,0.0
864691135060651419,5239,2.0,matched additive,descendant,31,0.003959029644744978,0.008301501765760328,0.0036681745792010805,0.003959029644744978,0.0
864691135060651419,5239,2.0,matched additive,depth-matched unrelated,31,0.00022704195894249617,0.0003087902340303472,0.00022704195894249617,0.00022704195894249617,0.0
864691135060651419,5239,2.0,matched additive,sister,20,0.0008435584653920904,0.0025793044208528124,0.0019618427909008592,0.0008435584653920904,0.0
864691135060651419,5239,2.0,matched additive,unrelated,77,1.1102230246251565e-16,0.000371362516741527,1.1102230246251565e-16,0.0,0.0
864691135060651419,5239,2.0,focal shunt,descendant,31,0.08153354305813221,0.07753590451255926,0.08180100026065842,-0.08153354305813221,0.0
864691135060651419,5239,2.0,focal shunt,depth-matched unrelated,31,0.003212225147073075,0.002447617965287433,0.003212225147073075,-0.003212225147073075,0.0
864691135060651419,5239,2.0,focal shunt,sister,20,0.029209757577868842,0.027613330867042284,0.028181633830085945,-0.029209757577868842,0.0
864691135060651419,5239,2.0,focal shunt,unrelated,77,0.0010007028266967334,0.00209196794427539,0.001000702826696289,-0.0010007028266967334,0.0
864691135060651419,5247,0.25,matched additive,descendant,17,0.0007676713859558641,0.0014949307557512155,0.00037851266365643044,0.0007676713859558641,0.0
864691135060651419,5247,0.25,matched additive,depth-matched unrelated,17,1.2177410716408534e-05,2.9669191757501862e-05,2.2204460492503128e-16,1.2177410716408534e-05,0.0
864691135060651419,5247,0.25,matched additive,sister,14,0.0008133658920871207,0.0012334142398475153,0.00038660908621097873,0.0008133658920871207,0.0
864691135060651419,5247,0.25,matched additive,unrelated,97,2.2204460492503128e-16,8.082410870196678e-05,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5247,0.25,focal shunt,descendant,17,0.017799417366046563,0.01708541999718568,0.018181454032994794,-0.017799417366046563,0.0
864691135060651419,5247,0.25,focal shunt,depth-matched unrelated,17,0.0020329451199728793,0.0012499922196258304,7.184990971251839e-05,-0.0020329451199728793,0.0
864691135060651419,5247,0.25,focal shunt,sister,14,0.005083728509368099,0.004671352249945445,0.005502675569971003,-0.005083728509368099,0.0
864691135060651419,5247,0.25,focal shunt,unrelated,97,7.184990971240736e-05,0.0004969203335624036,7.184990971240736e-05,-7.184990971240736e-05,0.0
864691135060651419,5247,0.5,matched additive,descendant,17,0.0015347539045823927,0.002983166728571829,0.0007568821096845112,0.0015347539045823927,0.0
864691135060651419,5247,0.5,matched additive,depth-matched unrelated,17,2.435467314484699e-05,5.9335944202378454e-05,2.2204460492503128e-16,2.435467314484699e-05,0.0
864691135060651419,5247,0.5,matched additive,sister,14,0.0016260494016755952,0.002463969377191201,0.0007730687635973655,0.0016260494016755952,0.0
864691135060651419,5247,0.5,matched additive,unrelated,97,2.2204460492503128e-16,0.00016159436105227845,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5247,0.5,focal shunt,descendant,17,0.03528852083681816,0.03389177792612949,0.03603844785979796,-0.03528852083681816,0.0
864691135060651419,5247,0.5,focal shunt,depth-matched unrelated,17,0.003996775341071342,0.0024573770046052313,0.00014111089690120124,-0.003996775341071342,0.0
864691135060651419,5247,0.5,focal shunt,sister,14,0.010017384920551719,0.009209449569679912,0.010839725595272808,-0.010017384920551719,0.0
864691135060651419,5247,0.5,focal shunt,unrelated,97,0.00014111089690153436,0.0009768911925485558,0.0001411108969014233,-0.00014111089690153436,0.0
864691135060651419,5247,1.0,matched additive,descendant,17,0.0030671559486830534,0.0059399401071630635,0.001513191782081297,0.0030671559486830534,0.0
864691135060651419,5247,1.0,matched additive,depth-matched unrelated,17,4.870875315447965e-05,0.00011866213317283673,2.220446049250313e-16,4.870875315447965e-05,0.0
864691135060651419,5247,1.0,matched additive,sister,14,0.003249373980361801,0.00491656486415989,0.0015455403535080867,0.003249373980361801,0.0
864691135060651419,5247,1.0,matched additive,unrelated,97,2.2204460492503128e-16,0.0003229737566402128,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5247,1.0,focal shunt,descendant,17,0.06937764889481152,0.06670124803918048,0.07082394847866734,-0.06937764889481152,0.0
864691135060651419,5247,1.0,focal shunt,depth-matched unrelated,17,0.007730739541432429,0.004752760176191862,0.00027240634812655676,-0.007730739541432429,0.0
864691135060651419,5247,1.0,focal shunt,sister,14,0.0194604417544976,0.01790789328931349,0.02104625003508838,-0.0194604417544976,0.0
864691135060651419,5247,1.0,focal shunt,unrelated,97,0.00027240634812633466,0.0018893411466725277,0.00027240634812633466,-0.00027240634812633466,0.0
864691135060651419,5247,2.0,matched additive,descendant,17,0.006124933210317701,0.011777260461134417,0.003024097273952977,0.006124933210317701,0.0
864691135060651419,5247,2.0,matched additive,depth-matched unrelated,17,9.741513388232698e-05,0.0002372852615551122,2.2204460492503128e-16,9.741513388232698e-05,0.0
864691135060651419,5247,2.0,matched additive,sister,14,0.006487886150621819,0.009788126765031015,0.003088695697685771,0.006487886150621819,0.0
864691135060651419,5247,2.0,matched additive,unrelated,97,2.2204460492503128e-16,0.0006450913069676229,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5247,2.0,focal shunt,descendant,17,0.1342647187597061,0.12932557950778115,0.13696451802654047,-0.1342647187597061,0.0
864691135060651419,5247,2.0,focal shunt,depth-matched unrelated,17,0.01450761087851727,0.008917713390970009,0.0005093809831828299,-0.01450761087851727,0.0
864691135060651419,5247,2.0,focal shunt,sister,14,0.03681135710942291,0.03393198044891056,0.03977108212854358,-0.03681135710942291,0.0
864691135060651419,5247,2.0,focal shunt,unrelated,97,0.0005093809831831631,0.0035448589075444,0.0005093809831829409,-0.0005093809831831631,0.0
864691135060651419,5272,0.25,matched additive,descendant,11,0.002503861583612948,0.005288127631632268,0.0024827464923138183,0.002503861583612948,0.0
864691135060651419,5272,0.25,matched additive,depth-matched unrelated,11,1.6811711633044067e-05,3.454512452336065e-05,1.6811711633044067e-05,1.6811711633044067e-05,0.0
864691135060651419,5272,0.25,matched additive,sister,3,0.0019902384197034023,0.0023999964025133136,0.0019902384197034023,0.0019902384197034023,0.0
864691135060651419,5272,0.25,matched additive,ancestor,2,0.005726260620942963,0.005726260620942963,0.008477487762493635,0.005726260620942963,0.0
864691135060651419,5272,0.25,matched additive,unrelated,112,2.220446049250313e-16,7.805426308445267e-05,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5272,0.25,focal shunt,descendant,11,0.024474168086159397,0.02176317439997688,0.02449472396943491,-0.024474168086159397,0.0
864691135060651419,5272,0.25,focal shunt,depth-matched unrelated,11,0.00013509532825477452,0.000147730359854594,0.00013509532825477452,-0.00013509532825477452,0.0
864691135060651419,5272,0.25,focal shunt,sister,3,0.00775558103541622,0.007356662148617987,0.00775558103541622,-0.00775558103541622,0.0
864691135060651419,5272,0.25,focal shunt,ancestor,2,0.0015658938762248093,0.0015658938762248093,0.0014396812551753016,0.00012621262104950783,0.0
864691135060651419,5272,0.25,focal shunt,unrelated,112,4.703332552035068e-06,7.377771844941221e-05,4.703332551924045e-06,-4.703332551701999e-06,0.0
864691135060651419,5272,0.5,matched additive,descendant,11,0.005001469499455683,0.010520566947412381,0.0049593442171632285,0.005001469499455683,0.0
864691135060651419,5272,0.5,matched additive,depth-matched unrelated,11,3.362314063741361e-05,6.908553813308568e-05,3.362314063741361e-05,3.362314063741361e-05,0.0
864691135060651419,5272,0.5,matched additive,sister,3,0.003976523656912695,0.004793014410823177,0.003976523656912695,0.003976523656912695,0.0
864691135060651419,5272,0.5,matched additive,ancestor,2,0.011412476912448925,0.011412476912448925,0.016883711443393346,0.011412476912448925,0.0
864691135060651419,5272,0.5,matched additive,unrelated,112,2.7755575615628914e-16,0.00015606270524933048,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5272,0.5,focal shunt,descendant,11,0.04837458822608317,0.0431361462725376,0.048414544922195366,-0.04837458822608317,0.0
864691135060651419,5272,0.5,focal shunt,depth-matched unrelated,11,0.0002632197319528618,0.00028786907619853647,0.0002632197319528618,-0.0002632197319528618,0.0
864691135060651419,5272,0.5,focal shunt,sister,3,0.015201006038964614,0.014426450927120998,0.015201006038964614,-0.015201006038964614,0.0
864691135060651419,5272,0.5,focal shunt,ancestor,2,0.0031212428407127674,0.0031212428407127674,0.0029548507457626268,0.00016639209495014086,0.0
864691135060651419,5272,0.5,focal shunt,unrelated,112,9.163373353598604e-06,0.00014372532603108642,9.163373353487581e-06,-9.163373353265533e-06,0.0
864691135060651419,5272,1.0,matched additive,descendant,11,0.009978048738010968,0.02082379152466064,0.009894214663203808,0.009978048738010968,0.0
864691135060651419,5272,1.0,matched additive,depth-matched unrelated,11,6.724515079702895e-05,0.00013815224000934888,6.724515079702895e-05,6.724515079702895e-05,0.0
864691135060651419,5272,1.0,matched additive,sister,3,0.00793729718352497,0.009558300395904946,0.00793729718352497,0.00793729718352497,0.0
864691135060651419,5272,1.0,matched additive,ancestor,2,0.022667242234149197,0.022667242234149197,0.033487089690824604,0.022667242234149197,0.0
864691135060651419,5272,1.0,matched additive,unrelated,112,2.220446049250313e-16,0.00031194242378112006,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5272,1.0,focal shunt,descendant,11,0.09455516143647885,0.08474254856643385,0.09463082326066997,-0.09455516143647885,0.0
864691135060651419,5272,1.0,focal shunt,depth-matched unrelated,11,0.0005006080704620473,0.0005475979149217589,0.0005006080704620473,-0.0005006080704620473,0.0
864691135060651419,5272,1.0,focal shunt,sister,3,0.029232859527896612,0.027769183409596162,0.029232859527896612,-0.029232859527896612,0.0
864691135060651419,5272,1.0,focal shunt,ancestor,2,0.006184875663789832,0.006184875663789832,0.006149623736960014,3.5251926829818654e-05,0.0
864691135060651419,5272,1.0,focal shunt,unrelated,112,1.7425375184144952e-05,0.0002732646088764479,1.7425375183978415e-05,-1.7425375183867393e-05,0.0
864691135060651419,5272,2.0,matched additive,descendant,11,0.01985751883211568,0.04081872335521231,0.019691492176517784,0.01985751883211568,0.0
864691135060651419,5272,2.0,matched additive,depth-matched unrelated,11,0.0001344857799878066,0.0002762291941104746,0.0001344857799878066,0.0001344857799878066,0.0
864691135060651419,5272,2.0,matched additive,sister,3,0.01581208947480642,0.0190071407616402,0.01581208947480642,0.01581208947480642,0.0
864691135060651419,5272,2.0,matched additive,ancestor,2,0.0447225525418597,0.0447225525418597,0.06588903443765658,0.0447225525418597,0.0
864691135060651419,5272,2.0,matched additive,unrelated,112,2.220446049250313e-16,0.0006231552651731247,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5272,2.0,focal shunt,descendant,11,0.18105779565827354,0.1636407974793668,0.18119456630858416,-0.18105779565827354,0.0
864691135060651419,5272,2.0,focal shunt,depth-matched unrelated,11,0.0009117413044094106,0.0009976700267331458,0.0009117413044094106,-0.0009117413044094106,0.0
864691135060651419,5272,2.0,focal shunt,sister,3,0.05428982637064051,0.05165332554629901,0.05428982637064051,-0.05428982637064051,0.0
864691135060651419,5272,2.0,focal shunt,ancestor,2,0.012056086535545026,0.012056086535545026,0.01288540153091391,-0.0008293149953688831,0.0
864691135060651419,5272,2.0,focal shunt,unrelated,112,3.172961075614047e-05,0.0004974329346418962,3.1729610756029444e-05,-3.1729610755918415e-05,0.0
864691135060651419,5275,0.25,matched additive,descendant,7,0.0016741817419328633,0.004725721267164098,0.0016741817419328633,0.0016741817419328633,0.0
864691135060651419,5275,0.25,matched additive,depth-matched unrelated,7,2.583814001590587e-06,1.2330982287581992e-05,2.583814001590587e-06,2.583814001590587e-06,0.0
864691135060651419,5275,0.25,matched additive,sister,3,0.001777573384673491,0.00387599469170789,0.001777573384673491,0.001777573384673491,0.0
864691135060651419,5275,0.25,matched additive,ancestor,3,0.005585523187166168,0.005868331451339077,0.005585523187166168,0.005585523187166168,0.0
864691135060651419,5275,0.25,matched additive,unrelated,115,3.33066907387547e-16,9.122975416114197e-05,2.220446049250313e-16,2.2204460492503128e-16,0.0
864691135060651419,5275,0.25,focal shunt,descendant,7,0.025954877247164047,0.02298568281803402,0.025954877247164047,-0.025954877247164047,0.0
864691135060651419,5275,0.25,focal shunt,depth-matched unrelated,7,6.893516128735899e-05,8.560419512442029e-05,6.893516128735899e-05,-6.893516128735899e-05,0.0
864691135060651419,5275,0.25,focal shunt,sister,3,0.012021965079263185,0.00998034964377081,0.012021965079263185,-0.012021965079263185,0.0
864691135060651419,5275,0.25,focal shunt,ancestor,3,0.0012859696766190833,0.0019028724459489255,0.000460218293406908,0.000460218293406908,0.0
864691135060651419,5275,0.25,focal shunt,unrelated,115,2.419103466357997e-06,0.00013177024036224423,2.419103466246975e-06,-2.4191034660249294e-06,0.0
864691135060651419,5275,0.5,matched additive,descendant,7,0.0033455652834045555,0.009398520934182966,0.0033455652834045555,0.0033455652834045555,0.0
864691135060651419,5275,0.5,matched additive,depth-matched unrelated,7,5.167621326881585e-06,2.4661657602639358e-05,5.167621326881585e-06,5.167621326881585e-06,0.0
864691135060651419,5275,0.5,matched additive,sister,3,0.003551992608133489,0.007727790116927413,0.003551992608133489,0.003551992608133489,0.0
864691135060651419,5275,0.5,matched additive,ancestor,3,0.01114002151491789,0.011691638944865641,0.01114002151491789,0.01114002151491789,0.0
864691135060651419,5275,0.5,matched additive,unrelated,115,2.2204460492503128e-16,0.00018236120321715854,2.2204460492503128e-16,2.2204460492503128e-16,0.0
864691135060651419,5275,0.5,focal shunt,descendant,7,0.05125798996867458,0.04552065841665266,0.05125798996867458,-0.05125798996867458,0.0
864691135060651419,5275,0.5,focal shunt,depth-matched unrelated,7,0.00013422338993689437,0.00016668694456419982,0.00013422338993689437,-0.00013422338993689437,0.0
864691135060651419,5275,0.5,focal shunt,sister,3,0.023586529703261132,0.019629813297537182,0.023586529703261132,-0.023586529703261132,0.0
864691135060651419,5275,0.5,focal shunt,ancestor,3,0.0025001339194084854,0.0037751109312948016,0.0008460830701688176,0.0008460830701688176,0.0
864691135060651419,5275,0.5,focal shunt,unrelated,115,4.710067555426092e-06,0.00025721728541288323,4.7100675553150685e-06,-4.710067555204046e-06,0.0
864691135060651419,5275,1.0,matched additive,descendant,7,0.0066799750708133035,0.018590946965292208,0.0066799750708133035,0.0066799750708133035,0.0
864691135060651419,5275,1.0,matched additive,depth-matched unrelated,7,1.0335215949813031e-05,4.932208738274663e-05,1.0335215949813031e-05,1.0335215949813031e-05,0.0
864691135060651419,5275,1.0,matched additive,sister,3,0.007091413207290434,0.015360237377079517,0.007091413207290434,0.007091413207290434,0.0
864691135060651419,5275,1.0,matched additive,ancestor,3,0.022157308955428577,0.023206273623938553,0.022157308955428577,0.022157308955428577,0.0
864691135060651419,5275,1.0,matched additive,unrelated,115,4.440892098500625e-16,0.00036433065291024367,2.220446049250313e-16,2.2204460492503128e-16,0.0
864691135060651419,5275,1.0,focal shunt,descendant,7,0.10003333735471381,0.08928592608580763,0.10003333735471381,-0.10003333735471381,0.0
864691135060651419,5275,1.0,focal shunt,depth-matched unrelated,7,0.00025495850424998883,0.0003166491080729438,0.00025495850424998883,-0.00025495850424998883,0.0
