root_id,focal_shunt_localization,matched_additive_localization,shunt_minus_additive,shunt_depth_shuffled_localization,shunt_topology_minus_depth_shuffle,n_focal_sites
864691135060651419,0.09677971885895165,0.021648370511145515,0.07513134834780613,0.007202659855111896,0.08957705900383975,16
864691135196576298,0.03469895320096466,0.005994023352308943,0.02870492984865572,0.01374906781637832,0.020949885384586343,4
864691135277186789,0.12198238306090584,0.03431822466388405,0.08766415839702178,0.026757580947978907,0.09522480211292693,16
864691135324623260,0.11344917474102618,0.030673251189337343,0.08277592355168885,0.022093561667085742,0.09135561307394044,10
864691135409937097,0.12147617885978335,0.0624081955120931,0.05906798334769025,0.028618590732543064,0.09285758812724026,15
864691135739661169,0.14019569790841307,0.07891938218906555,0.061276315719347545,0.05874136695978135,0.08145433094863175,8
864691135810666525,0.13271116556492552,0.021822255490387146,0.11088891007453837,0.013896557416150373,0.11881460814877513,16
864691136043380566,0.07338954082763782,0.02352510318428591,0.04986443764335191,0.021283783883580917,0.052105756944056905,16
