seed,family,family_index,structure,rule,optimizer,rate,step,test_nmse,clean_test_nmse,population_nmse,true_cut_bound,status,gradient_clipped_steps,parameter_projected_steps,max_abs_parameter,parameter_norm,parameters,edges,seconds
930928,matching,0,estimated_dp,exact,adam,0.01,0,1.2364790924591658,1.2203525790138596,1.2245685249490947,0.0,completed,0,0,1.2536463111821112,2.195753953747101,28,14,0.004173661000095308
930928,matching,0,estimated_dp,broadcast,adam,0.003,0,1.2364790924591658,1.2203525790138596,1.2245685249490947,0.0,completed,0,0,1.2536463111821112,2.195753953747101,28,14,0.004198498907499015
930928,matching,0,development_fixed,exact,adam,0.01,0,1.0970850197991684,1.0802493083109825,1.074589397900813,0.6296810188855515,completed,0,0,1.2536463111821112,2.195753953747101,28,14,0.004215877968817949
930928,matching,0,development_fixed,broadcast,adam,0.003,0,1.0970850197991684,1.0802493083109825,1.074589397900813,0.6296810188855515,completed,0,0,1.2536463111821112,2.195753953747101,28,14,0.00423083093483001
930928,matching,0,oracle_dp,exact,adam,0.01,0,1.0726486956454082,1.0531423945221245,1.0350806596383237,0.0,completed,0,0,1.2536463111821112,2.195753953747101,28,14,0.0042443969286978245
930928,matching,0,oracle_dp,broadcast,adam,0.003,0,1.0726486956454082,1.0531423945221245,1.0350806596383237,0.0,completed,0,0,1.2536463111821112,2.195753953747101,28,14,0.004257404012605548
930928,matching,0,estimated_dp,exact,adam,0.01,1,1.2175104823882972,1.2014634649901268,1.2064711840255058,0.0,completed,0,0,1.263646278029075,2.203556440195231,28,14,0.008012508973479271
930928,matching,0,estimated_dp,broadcast,adam,0.003,1,1.2315623879364592,1.2154701340572842,1.219959513396991,0.0,completed,0,0,1.256646311019039,2.1947938441472488,28,14,0.008035792969167233
930928,matching,0,development_fixed,exact,adam,0.01,1,1.0855998384894732,1.0689477332704285,1.064307234755793,0.6296810188855515,completed,0,0,1.2636463053067275,2.1906967350235145,28,14,0.00805202592164278
930928,matching,0,development_fixed,broadcast,adam,0.003,1,1.0951538252482496,1.0783522024839205,1.0730184252613313,0.6296810188855515,completed,0,0,1.2506463127549323,2.1932414520898753,28,14,0.008066974929533899
930928,matching,0,oracle_dp,exact,adam,0.01,1,1.0626102817449548,1.0432023095707943,1.0263570109219433,0.0,completed,0,0,1.2436463178135981,2.183525083708789,28,14,0.008079964900389314
930928,matching,0,oracle_dp,broadcast,adam,0.003,1,1.0717379896879797,1.0522496381874664,1.0343485880671595,0.0,completed,0,0,1.2506463117348636,2.1931529322149084,28,14,0.008092416916042566
930928,matching,0,estimated_dp,exact,adam,0.01,16,1.0335713330385983,1.0163833729890395,1.0171507432515978,0.0,completed,0,0,1.223555801691119,2.195725554325681,28,14,0.02077668998390436
930928,matching,0,estimated_dp,broadcast,adam,0.003,16,1.1639107913816091,1.1475546391771787,1.1510059740190883,0.0,completed,0,0,1.2544977838162852,2.16411293146047,28,14,0.020800567930564284
930928,matching,0,development_fixed,exact,adam,0.01,16,0.9361428371114336,0.9186664290760773,0.9130737465042058,0.6296810188855515,completed,0,0,1.4039848038356537,2.1681844054369623,28,14,0.02081662497948855
930928,matching,0,development_fixed,broadcast,adam,0.003,16,1.0637131490793084,1.0467692945760658,1.0429007574523739,0.6296810188855515,completed,0,0,1.224091903586244,2.170117779112433,28,14,0.02083060995209962
930928,matching,0,oracle_dp,exact,adam,0.01,16,0.9357678531898508,0.915986021762896,0.9039908036446027,0.0,completed,0,0,1.157274038200092,2.0063483587971436,28,14,0.020844389917328954
930928,matching,0,oracle_dp,broadcast,adam,0.003,16,1.0501037731511125,1.0306897437352474,1.0139102598257383,0.0,completed,0,0,1.2274060641544335,2.151366174044323,28,14,0.020868554012849927
930928,matching,0,estimated_dp,exact,adam,0.01,64,0.4917327873936721,0.475163394671189,0.4829259769449542,0.0,completed,0,0,1.3361195685562937,2.661087745562063,28,14,0.05497142695821822
930928,matching,0,estimated_dp,broadcast,adam,0.003,64,1.0303800656586102,1.0138391133738653,1.0173766930744421,0.0,completed,0,0,1.192468956051007,2.0733344180648308,28,14,0.05499567196238786
930928,matching,0,development_fixed,exact,adam,0.01,64,0.6843791113851886,0.6683302209471921,0.6747845326755813,0.6296810188855515,completed,0,0,1.645322556863378,2.460234093143083,28,14,0.055011320975609124
930928,matching,0,development_fixed,broadcast,adam,0.003,64,1.0052378121105332,0.9883789629432518,0.986827608572824,0.6296810188855515,completed,0,0,1.322377512338819,2.1640860615755284,28,14,0.055025114910677075
930928,matching,0,oracle_dp,exact,adam,0.01,64,0.3832986835917337,0.3603550937887595,0.35599254429799787,0.0,completed,0,0,1.455629010972602,2.4721008514748783,28,14,0.05503821594174951
930928,matching,0,oracle_dp,broadcast,adam,0.003,64,1.0151933493626508,0.9968932084672201,0.9853512600171065,0.0,completed,0,0,1.333667820277985,2.1400369216104194,28,14,0.05505055992398411
