seed,family,family_index,structure,rule,optimizer,rate,step,test_nmse,clean_test_nmse,population_nmse,true_cut_bound,status,gradient_clipped_steps,parameter_projected_steps,max_abs_parameter,parameter_norm,parameters,edges,seconds
930913,matching,0,estimated_dp,exact,adam,0.01,0,1.0566662136374068,1.0338091443358886,1.0419371479644952,0.0,completed,0,0,0.9335146875447161,1.9900561809838624,28,14,0.0032877949997782707
930913,matching,0,estimated_dp,broadcast,adam,0.003,0,1.0566662136374068,1.0338091443358886,1.0419371479644952,0.0,completed,0,0,0.9335146875447161,1.9900561809838624,28,14,0.003307724022306502
930913,matching,0,development_fixed,exact,adam,0.01,0,1.0582374778046961,1.0336723877788838,1.03258346831177,0.41617545762700225,completed,0,0,0.9335146875447161,1.9900561809838624,28,14,0.003322049044072628
930913,matching,0,development_fixed,broadcast,adam,0.003,0,1.0582374778046961,1.0336723877788838,1.03258346831177,0.41617545762700225,completed,0,0,0.9335146875447161,1.9900561809838624,28,14,0.0033351320307701826
930913,matching,0,oracle_dp,exact,adam,0.01,0,1.1080939422519833,1.0848730310509507,1.0788625307456754,0.0,completed,0,0,0.9335146875447161,1.9900561809838624,28,14,0.0033509250497445464
930913,matching,0,oracle_dp,broadcast,adam,0.003,0,1.1080939422519833,1.0848730310509507,1.0788625307456754,0.0,completed,0,0,0.9335146875447161,1.9900561809838624,28,14,0.0033623670460656285
930913,matching,0,estimated_dp,exact,adam,0.01,1,1.0370521106956034,1.0141065229520516,1.0209445738090026,0.0,completed,0,0,0.9235146941717834,1.9736278944979104,28,14,0.005974426050670445
930913,matching,0,estimated_dp,broadcast,adam,0.003,1,1.0533670932158223,1.0305020866402512,1.0384139891552655,0.0,completed,0,0,0.9365146867870259,1.991410440568374,28,14,0.005993025028146803
930913,matching,0,development_fixed,exact,adam,0.01,1,1.0527541700549694,1.028201031673155,1.0269755483155039,0.41617545762700225,completed,0,0,0.9235146906706809,1.958981002265399,28,14,0.006006784969940782
930913,matching,0,development_fixed,broadcast,adam,0.003,1,1.0593285649635362,1.0347536413408118,1.0336511914152746,0.41617545762700225,completed,0,0,0.9365146873457412,1.9907185037283035,28,14,0.006019548047333956
930913,matching,0,oracle_dp,exact,adam,0.01,1,1.097107367305958,1.0738184659637182,1.067892773803229,0.0,completed,0,0,0.9235146905010507,1.9949732163586478,28,14,0.006031024036929011
930913,matching,0,oracle_dp,broadcast,adam,0.003,1,1.1080895200019683,1.0848566090292557,1.0788419886124059,0.0,completed,0,0,0.9365146874317654,1.9907960536559248,28,14,0.006042110035195947
930913,matching,0,estimated_dp,exact,adam,0.01,16,0.9029056070476662,0.879186179414037,0.8815182964574311,0.0,completed,0,0,0.8268249613310779,1.8613277629970386,28,14,0.01639785699080676
930913,matching,0,estimated_dp,broadcast,adam,0.003,16,1.0216153578972618,0.998613004458299,1.005269704849624,0.0,completed,0,0,0.9280660206848064,1.9603841530494435,28,14,0.016416869941167533
930913,matching,0,development_fixed,exact,adam,0.01,16,1.0062948729425236,0.9819264820361042,0.9809570141286041,0.41617545762700225,completed,0,0,0.826092280436746,1.7484998483316683,28,14,0.016431102994829416
930913,matching,0,development_fixed,broadcast,adam,0.003,16,1.0612608654520261,1.0367960560939362,1.0358878585359657,0.41617545762700225,completed,0,0,0.9691452333418011,1.9776678338915372,28,14,0.01644362905062735
930913,matching,0,oracle_dp,exact,adam,0.01,16,1.027442646968165,1.0033166275992225,0.9968768924001807,0.0,completed,0,0,0.812239453398236,1.863040536537024,28,14,0.016455431003123522
930913,matching,0,oracle_dp,broadcast,adam,0.003,16,1.116690714323381,1.09341818878243,1.0873568693598803,0.0,completed,0,0,0.9744841414611997,1.9841039509965108,28,14,0.016466822009533644
930913,matching,0,estimated_dp,exact,adam,0.01,64,0.18157965618238528,0.15905433334813696,0.1596528715075624,0.0,completed,0,0,0.9878233850587423,2.4482925396594153,28,14,0.04534388496540487
930913,matching,0,estimated_dp,broadcast,adam,0.003,64,0.9577570294404898,0.9344928940453493,0.9365102709681096,0.0,completed,0,0,0.8726088450050221,1.9089012262593779,28,14,0.04536345403175801
930913,matching,0,development_fixed,exact,adam,0.01,64,0.7537541342817144,0.7290528972905286,0.7394282136181461,0.41617545762700225,completed,0,0,1.1146491044247195,2.423881210616284,28,14,0.045377727947197855
930913,matching,0,development_fixed,broadcast,adam,0.003,64,1.0547388957722241,1.0304013292391998,1.0291481282228694,0.41617545762700225,completed,0,0,1.077363681545823,1.9822167408250675,28,14,0.0453902940498665
930913,matching,0,oracle_dp,exact,adam,0.01,64,0.8098060120774732,0.7871583447626467,0.772717170359102,0.0,completed,0,0,0.766022883339507,2.11637569356438,28,14,0.04540181905031204
930913,matching,0,oracle_dp,broadcast,adam,0.003,64,1.1030256695347616,1.079245475451739,1.0718942614829863,0.0,completed,0,0,1.0802128323541955,1.9976833824727642,28,14,0.04541284102015197
930913,matching,0,estimated_dp,exact,adam,0.01,256,0.023537902962259372,0.0008428510351037178,0.000835566545667666,0.0,completed,0,0,0.9449935966271374,2.5661122679333,28,14,0.15395108005031943
930913,matching,0,estimated_dp,broadcast,adam,0.003,256,1.3692047064683104,1.3454791474035237,1.32355492859002,0.0,completed,0,0,1.3084744291141701,2.5233495075210155,28,14,0.1539709479548037
930913,matching,0,development_fixed,exact,adam,0.01,256,0.6915112413842239,0.6654363408886744,0.6629166688283515,0.41617545762700225,completed,0,0,1.2054853154588503,2.5728364981693383,28,14,0.15398526098579168
930913,matching,0,development_fixed,broadcast,adam,0.003,256,0.9893198701840142,0.9643878614450365,0.9647457893050705,0.41617545762700225,completed,0,0,1.047296174853319,1.958588399564934,28,14,0.15399775095283985
930913,matching,0,oracle_dp,exact,adam,0.01,256,0.023336353927507103,0.0006559302401852151,0.0006595309278475785,0.0,completed,0,0,0.9372555756428035,2.6836237366126623,28,14,0.15400919399689883
930913,matching,0,oracle_dp,broadcast,adam,0.003,256,0.8346319922417824,0.8101164312420003,0.8091193416516316,0.0,completed,0,0,1.0868669063716598,2.2842032793853604,28,14,0.15402048104442656
