seed,family,family_index,structure,rule,optimizer,rate,step,test_nmse,clean_test_nmse,population_nmse,true_cut_bound,status,gradient_clipped_steps,parameter_projected_steps,max_abs_parameter,parameter_norm,parameters,edges,seconds
930924,matching,0,estimated_dp,exact,adam,0.01,0,2.04112249013672,2.024579420926925,2.0410668877495413,0.0,completed,0,0,1.059897418388022,2.128855436513112,28,14,0.004039988969452679
930924,matching,0,estimated_dp,broadcast,adam,0.003,0,2.04112249013672,2.024579420926925,2.0410668877495413,0.0,completed,0,0,1.059897418388022,2.128855436513112,28,14,0.004065174027346075
930924,matching,0,development_fixed,exact,adam,0.01,0,1.4718732932495473,1.4531781583999956,1.450793430367704,0.4665984050470845,completed,0,0,1.059897418388022,2.128855436513112,28,14,0.004083100939169526
930924,matching,0,development_fixed,broadcast,adam,0.003,0,1.4718732932495473,1.4531781583999956,1.450793430367704,0.4665984050470845,completed,0,0,1.059897418388022,2.128855436513112,28,14,0.00409869896247983
930924,matching,0,oracle_dp,exact,adam,0.01,0,1.8226595604880762,1.8037776885295451,1.8107945163919883,0.0,completed,0,0,1.059897418388022,2.128855436513112,28,14,0.004112910013645887
930924,matching,0,oracle_dp,broadcast,adam,0.003,0,1.8226595604880762,1.8037776885295451,1.8107945163919883,0.0,completed,0,0,1.059897418388022,2.128855436513112,28,14,0.004126793937757611
930924,matching,0,estimated_dp,exact,adam,0.01,1,1.9919621910438876,1.975345254641478,1.9916641054571684,0.0,completed,0,0,1.0498981353326238,2.1064135456533353,28,14,0.007915004971437156
930924,matching,0,estimated_dp,broadcast,adam,0.003,1,2.0270051919891916,2.01044529149375,2.0268907230001583,0.0,completed,0,0,1.056897466210831,2.1227739560585976,28,14,0.00795200397260487
930924,matching,0,development_fixed,exact,adam,0.01,1,1.4335282314262692,1.4148594726114005,1.4110894273893253,0.4665984050470845,completed,0,0,1.0498974186334848,2.1042726882460534,28,14,0.00797049596440047
930924,matching,0,development_fixed,broadcast,adam,0.003,1,1.4624541050840953,1.4437518560545315,1.4414264952144227,0.4665984050470845,completed,0,0,1.0568974184265274,2.12257797252724,28,14,0.007987890974618495
930924,matching,0,oracle_dp,exact,adam,0.01,1,1.7657718142048995,1.7469844045726906,1.7525229701851914,0.0,completed,0,0,1.0498974186144843,2.1056435641025586,28,14,0.008002809016034007
930924,matching,0,oracle_dp,broadcast,adam,0.003,1,1.813169923032659,1.7942807843055713,1.8006540906197208,0.0,completed,0,0,1.0568974184250193,2.125107867096055,28,14,0.008017139974981546
930924,matching,0,estimated_dp,exact,adam,0.01,16,1.4677180288618983,1.4507170701211773,1.4658611465945093,0.0,completed,0,0,1.1581699926232063,1.9331851107489588,28,14,0.02402047603391111
930924,matching,0,estimated_dp,broadcast,adam,0.003,16,1.8344762034365312,1.8177891772323236,1.834070508670996,0.0,completed,0,0,1.0806982514469163,2.085642130760643,28,14,0.024057172005996108
930924,matching,0,development_fixed,exact,adam,0.01,16,1.0980465889338062,1.0800049449586249,1.0814619391127978,0.4665984050470845,completed,0,0,0.9175109634970069,1.8924850253430403,28,14,0.024075004970654845
930924,matching,0,development_fixed,broadcast,adam,0.003,16,1.3293463495246882,1.3109573698070105,1.3094716779564184,0.4665984050470845,completed,0,0,1.0134849047502439,2.0558952012906873,28,14,0.024090618011541665
930924,matching,0,oracle_dp,exact,adam,0.01,16,1.2145517216794466,1.1965447153362936,1.2020369823229384,0.0,completed,0,0,0.9138647877852764,1.9238078092130209,28,14,0.024106347002089024
930924,matching,0,oracle_dp,broadcast,adam,0.003,16,1.6290620290755262,1.6103837416251112,1.6152990808242862,0.0,completed,0,0,1.0128301510773847,2.0641278927497573,28,14,0.02412104094401002
930924,matching,0,estimated_dp,exact,adam,0.01,64,0.967085885325019,0.9495218870818026,0.9502385025733056,0.0,completed,0,0,0.9144069243871359,2.236710807785109,28,14,0.07051384402438998
930924,matching,0,estimated_dp,broadcast,adam,0.003,64,1.4435275435484327,1.4264945731515128,1.4405807649094524,0.0,completed,0,0,1.0347125148502394,1.9748037571085717,28,14,0.07054218498524278
930924,matching,0,development_fixed,exact,adam,0.01,64,0.7290283781437163,0.7059805837809978,0.7110066192683544,0.4665984050470845,completed,0,0,1.0190659849000898,2.2316879637127767,28,14,0.07055936695542186
930924,matching,0,development_fixed,broadcast,adam,0.003,64,1.1214989459038456,1.1035127792959398,1.1040885220723893,0.4665984050470845,completed,0,0,0.9439121326708876,1.9112189289698605,28,14,0.07057535694912076
930924,matching,0,oracle_dp,exact,adam,0.01,64,0.6084253168334524,0.5869061611651919,0.59132171857006,0.0,completed,0,0,1.167412337546867,2.4447444725310294,28,14,0.0705907930387184
930924,matching,0,oracle_dp,broadcast,adam,0.003,64,1.3087705538311094,1.2907128118767095,1.293960813309638,0.0,completed,0,0,0.9267482851478853,1.9040465093569419,28,14,0.07060566695872694
930924,matching,0,estimated_dp,exact,adam,0.01,256,0.8793954447411969,0.861283555564532,0.8521205676979637,0.0,completed,0,0,0.9987862490168502,2.4440472783437373,28,14,0.24405115901026875
930924,matching,0,estimated_dp,broadcast,adam,0.003,256,0.5266605307554877,0.5082761490437989,0.5084378002469626,0.0,completed,0,0,1.1303945537696776,2.409680353596508,28,14,0.2440881789661944
930924,matching,0,development_fixed,exact,adam,0.01,256,0.6388269544887457,0.6154522659471118,0.6168128950132986,0.4665984050470845,completed,0,0,1.2475314751231903,2.4712720037187026,28,14,0.2441059269476682
930924,matching,0,development_fixed,broadcast,adam,0.003,256,0.7209704679834283,0.698130662699974,0.7071524787428469,0.4665984050470845,completed,0,0,1.2662099327324086,2.189802596255731,28,14,0.24412310298066586
930924,matching,0,oracle_dp,exact,adam,0.01,256,0.03508077054863964,0.012634678676381914,0.012977794627561112,0.0,completed,0,0,1.3892369366496633,3.2230053212224594,28,14,0.24413850100245327
930924,matching,0,oracle_dp,broadcast,adam,0.003,256,0.518148587895366,0.495596253085728,0.498752092905132,0.0,completed,0,0,0.9823272586856735,2.216266102627975,28,14,0.2441525700269267
930924,matching,0,estimated_dp,exact,adam,0.01,1024,0.05278312490762943,0.02927898763430288,0.028511869977312115,0.0,completed,0,25,2.0,3.6898434224680257,28,14,0.9349430759903044
930924,matching,0,estimated_dp,broadcast,adam,0.003,1024,0.022996265618156098,0.0003113505192431041,0.00030772565152851816,0.0,completed,0,0,1.1985804023148252,2.6045311703820118,28,14,0.9349782729987055
