seed,family,family_index,structure,rule,optimizer,rate,step,test_nmse,clean_test_nmse,population_nmse,true_cut_bound,status,gradient_clipped_steps,parameter_projected_steps,max_abs_parameter,parameter_norm,parameters,edges,seconds
930914,matching,0,estimated_dp,exact,adam,0.01,0,1.2973280516485015,1.2861574583504898,1.2861861948300453,0.0,completed,0,0,1.159188884238912,1.9880092477774434,28,14,0.004491699975915253
930914,matching,0,estimated_dp,broadcast,adam,0.003,0,1.2973280516485015,1.2861574583504898,1.2861861948300453,0.0,completed,0,0,1.159188884238912,1.9880092477774434,28,14,0.004517422989010811
930914,matching,0,development_fixed,exact,adam,0.01,0,1.143197639444397,1.1269335090101458,1.1301108599114638,0.3286827633540658,completed,0,0,1.159188884238912,1.9880092477774434,28,14,0.004535579937510192
930914,matching,0,development_fixed,broadcast,adam,0.003,0,1.143197639444397,1.1269335090101458,1.1301108599114638,0.3286827633540658,completed,0,0,1.159188884238912,1.9880092477774434,28,14,0.004550758982077241
930914,matching,0,oracle_dp,exact,adam,0.01,0,1.1978244463168948,1.1832981912319627,1.1856487718663815,0.0,completed,0,0,1.159188884238912,1.9880092477774434,28,14,0.004574990947730839
930914,matching,0,oracle_dp,broadcast,adam,0.003,0,1.1978244463168948,1.1832981912319627,1.1856487718663815,0.0,completed,0,0,1.159188884238912,1.9880092477774434,28,14,0.004588829935528338
930914,matching,0,estimated_dp,exact,adam,0.01,1,1.2729715374189086,1.261519964279191,1.2624325693995342,0.0,completed,0,0,1.1691888700041335,2.0007740816625943,28,14,0.008553482941351831
930914,matching,0,estimated_dp,broadcast,adam,0.003,1,1.2974545590846898,1.2862744641020734,1.286475938531804,0.0,completed,0,0,1.156188884811213,1.990348029693556,28,14,0.008599009946919978
930914,matching,0,development_fixed,exact,adam,0.01,1,1.1222437471359703,1.1059811575658856,1.1098488403019036,0.3286827633540658,completed,0,0,1.1491888849870238,1.9628814946165334,28,14,0.00861645198892802
930914,matching,0,development_fixed,broadcast,adam,0.003,1,1.1419010808731869,1.1256496498220052,1.1287932616379792,0.3286827633540658,completed,0,0,1.1621888841118735,1.987720913352222,28,14,0.008632355951704085
930914,matching,0,oracle_dp,exact,adam,0.01,1,1.1676767635947973,1.1530179640099947,1.1567068303959676,0.0,completed,0,0,1.14918888664457,1.9587266071455942,28,14,0.00864638399798423
930914,matching,0,oracle_dp,broadcast,adam,0.003,1,1.19648585140358,1.1819444711772105,1.1843437420351317,0.0,completed,0,0,1.1621888840212558,1.985592292884959,28,14,0.008659938001073897
930914,matching,0,estimated_dp,exact,adam,0.01,16,1.004756736916799,0.9912296047419176,0.991184789316347,0.0,completed,0,0,1.1522745911413999,1.9970590372510417,28,14,0.02224242698866874
930914,matching,0,estimated_dp,broadcast,adam,0.003,16,1.2945218339864346,1.2832564809781366,1.2842495141583297,0.0,completed,0,0,1.1508102475551532,2.0022981539915214,28,14,0.022268976899795234
930914,matching,0,development_fixed,exact,adam,0.01,16,0.9908635116158685,0.9753333731097893,0.9723925064708044,0.3286827633540658,completed,0,0,1.0275489109802733,1.7956896600443006,28,14,0.022286140942014754
930914,matching,0,development_fixed,broadcast,adam,0.003,16,1.121257511629525,1.105214044300989,1.1075140201374039,0.3286827633540658,completed,0,0,1.2034441075661575,1.9722479804334767,28,14,0.02230108599178493
930914,matching,0,oracle_dp,exact,adam,0.01,16,0.9907877083218839,0.9756161802102309,0.9788452225454275,0.0,completed,0,0,1.0325534750176872,1.7025718535546046,28,14,0.022315148962661624
930914,matching,0,oracle_dp,broadcast,adam,0.003,16,1.1640075515331212,1.1493738621388618,1.1521491823798677,0.0,completed,0,0,1.2004702358107677,1.9662503269825062,28,14,0.022329219966195524
930914,matching,0,estimated_dp,exact,adam,0.01,64,0.4163952907578832,0.3970894210279561,0.4043758970188819,0.0,completed,0,0,1.2314343201704443,2.226558056436824,28,14,0.05805857991799712
930914,matching,0,estimated_dp,broadcast,adam,0.003,64,1.1791144046032584,1.1670282995118018,1.1690866959219484,0.0,completed,0,0,1.109761268205833,2.1240592600304757,28,14,0.058093976927921176
930914,matching,0,development_fixed,exact,adam,0.01,64,0.3813080817406777,0.3586589075740778,0.3675136586612984,0.3286827633540658,completed,0,0,1.114450003712884,2.484968707436258,28,14,0.058110403013415635
