seed,family,family_index,structure,rule,optimizer,rate,step,test_nmse,clean_test_nmse,population_nmse,true_cut_bound,status,gradient_clipped_steps,parameter_projected_steps,max_abs_parameter,parameter_norm,parameters,edges,seconds
930910,matching,0,estimated_dp,exact,adam,0.01,0,1.0149552776098083,0.9927148798252345,1.0138860222222057,0.0,completed,0,0,0.6179163615399926,1.4889179125488576,28,14,0.004398140008561313
930910,matching,0,estimated_dp,broadcast,adam,0.003,0,1.0149552776098083,0.9927148798252345,1.0138860222222057,0.0,completed,0,0,0.6179163615399926,1.4889179125488576,28,14,0.0044348310912027955
930910,matching,0,development_fixed,exact,adam,0.01,0,1.011502470606714,0.9886099153672977,1.006209963102704,0.4342064702238392,completed,0,0,0.6179163615399926,1.4889179125488576,28,14,0.004453790024854243
930910,matching,0,development_fixed,broadcast,adam,0.003,0,1.011502470606714,0.9886099153672977,1.006209963102704,0.4342064702238392,completed,0,0,0.6179163615399926,1.4889179125488576,28,14,0.004471061052754521
930910,matching,0,oracle_dp,exact,adam,0.01,0,1.010091095470756,0.9878856992874497,1.008384547161862,0.0,completed,0,0,0.6179163615399926,1.4889179125488576,28,14,0.004486382007598877
930910,matching,0,oracle_dp,broadcast,adam,0.003,0,1.010091095470756,0.9878856992874497,1.008384547161862,0.0,completed,0,0,0.6179163615399926,1.4889179125488576,28,14,0.004501854069530964
930910,matching,0,estimated_dp,exact,adam,0.01,1,1.0054935605495112,0.9833047103995683,1.0029030238280479,0.0,completed,0,0,0.6079164376311793,1.4903953167008797,28,14,0.00842846103478223
930910,matching,0,estimated_dp,broadcast,adam,0.003,1,1.0138443282013603,0.9916192084688311,1.0126559919204192,0.0,completed,0,0,0.6149163623318182,1.4862553704568058,28,14,0.008463831036351621
930910,matching,0,development_fixed,exact,adam,0.01,1,1.0118185299472582,0.9889205316198062,1.005485656603716,0.4342064702238392,completed,0,0,0.627916340497855,1.4943339106413478,28,14,0.008482194039970636
930910,matching,0,development_fixed,broadcast,adam,0.003,1,1.0116219052340767,0.9887297019505144,1.006279460822149,0.4342064702238392,completed,0,0,0.620916360936454,1.4847589975275035,28,14,0.00849847006611526
930910,matching,0,oracle_dp,exact,adam,0.01,1,1.0093538092974357,0.9871720459070034,1.0066739316392024,0.0,completed,0,0,0.627916282739015,1.5009240582793961,28,14,0.008514107088558376
930910,matching,0,oracle_dp,broadcast,adam,0.003,1,1.0098735780432113,0.9876588973145349,1.0080204746921377,0.0,completed,0,0,0.6209163121984163,1.487127264733591,28,14,0.008529069018550217
930910,matching,0,estimated_dp,exact,adam,0.01,16,0.8449406958750292,0.8236060907455414,0.8292103651888927,0.0,completed,0,0,0.6587489594789581,1.7282063607323128,28,14,0.022152584046125412
930910,matching,0,estimated_dp,broadcast,adam,0.003,16,0.9940114852555795,0.9719761196052586,0.9923557290532976,0.0,completed,0,0,0.6021989766844281,1.4504643036796259,28,14,0.02217889402527362
