seed,family,family_index,structure,rule,optimizer,rate,step,test_nmse,clean_test_nmse,population_nmse,true_cut_bound,status,gradient_clipped_steps,parameter_projected_steps,max_abs_parameter,parameter_norm,parameters,edges,seconds
930919,matching,0,estimated_dp,exact,adam,0.01,0,1.2533037397746352,1.2233271204414946,1.1793018688122388,0.0,completed,0,0,1.101539047903425,2.4094719661456745,28,14,0.0032228960189968348
930919,matching,0,estimated_dp,broadcast,adam,0.003,0,1.2533037397746352,1.2233271204414946,1.1793018688122388,0.0,completed,0,0,1.101539047903425,2.4094719661456745,28,14,0.0032430370338261127
930919,matching,0,development_fixed,exact,adam,0.01,0,1.4091320608849751,1.3788155284076997,1.3201356046321928,0.27751047242091165,completed,0,0,1.101539047903425,2.4094719661456745,28,14,0.003257823991589248
930919,matching,0,development_fixed,broadcast,adam,0.003,0,1.4091320608849751,1.3788155284076997,1.3201356046321928,0.27751047242091165,completed,0,0,1.101539047903425,2.4094719661456745,28,14,0.0032784519717097282
930919,matching,0,oracle_dp,exact,adam,0.01,0,0.9300091931724881,0.8995636750035843,0.8893630920646198,0.0,completed,0,0,1.101539047903425,2.4094719661456745,28,14,0.003290788037702441
930919,matching,0,oracle_dp,broadcast,adam,0.003,0,0.9300091931724881,0.8995636750035843,0.8893630920646198,0.0,completed,0,0,1.101539047903425,2.4094719661456745,28,14,0.003302691038697958
930919,matching,0,estimated_dp,exact,adam,0.01,1,1.2236095879566746,1.193607722406392,1.1503590451725285,0.0,completed,0,0,1.1115390230804787,2.415206288107912,28,14,0.005952766980044544
930919,matching,0,estimated_dp,broadcast,adam,0.003,1,1.2463791617196662,1.2163726826096832,1.1726601997402268,0.0,completed,0,0,1.0985390480025081,2.405124506753579,28,14,0.00597120204474777
930919,matching,0,development_fixed,exact,adam,0.01,1,1.3749057334902868,1.3445124069809773,1.2875875687371368,0.27751047242091165,completed,0,0,1.0915390491598977,2.3870507586771716,28,14,0.005985056981444359
930919,matching,0,development_fixed,broadcast,adam,0.003,1,1.4026820022112276,1.372348061787743,1.3138997475988359,0.27751047242091165,completed,0,0,1.104539047724399,2.407110233052846,28,14,0.005998036009259522
930919,matching,0,oracle_dp,exact,adam,0.01,1,0.9246752280573385,0.8941131114699596,0.8859165696127667,0.0,completed,0,0,1.0915390499270499,2.4132993966725556,28,14,0.006009845063090324
930919,matching,0,oracle_dp,broadcast,adam,0.003,1,0.929985304585215,0.8995016794724339,0.8897986974438645,0.0,completed,0,0,1.1045390475460133,2.4098082664691995,28,14,0.006021289969794452
930919,matching,0,estimated_dp,exact,adam,0.01,16,0.8984572451946125,0.8689256358503437,0.8347990052533816,0.0,completed,0,0,1.1663266609016538,2.5153487978314506,28,14,0.01650749903637916
930919,matching,0,estimated_dp,broadcast,adam,0.003,16,1.1519196344729907,1.121946381744868,1.0797259124046832,0.0,completed,0,0,1.0930184340623355,2.383524793411945,28,14,0.01652674505021423
930919,matching,0,development_fixed,exact,adam,0.01,16,1.0781220791914798,1.0489185708421687,0.9957213539357549,0.27751047242091165,completed,0,0,0.958554315809184,2.249323736394552,28,14,0.016541065997444093
930919,matching,0,development_fixed,broadcast,adam,0.003,16,1.3062031864103738,1.2760211169779414,1.2183116269790286,0.27751047242091165,completed,0,0,1.147645993407336,2.4008832083528073,28,14,0.016553951078094542
930919,matching,0,oracle_dp,exact,adam,0.01,16,0.688248155711497,0.6583908615604497,0.6453662303925141,0.0,completed,0,0,1.1576715127358959,2.3624781558174477,28,14,0.016566012986004353
930919,matching,0,oracle_dp,broadcast,adam,0.003,16,0.8794581535583175,0.8490425524051274,0.8374737675762476,0.0,completed,0,0,1.1473856995056246,2.4103845348953383,28,14,0.016578013077378273
930919,matching,0,estimated_dp,exact,adam,0.01,64,0.4552928026325218,0.42662168770380915,0.4265846858137997,0.0,completed,0,0,1.4613302064056837,2.676665114726966,28,14,0.04556118499021977
930919,matching,0,estimated_dp,broadcast,adam,0.003,64,0.9432868125019889,0.9140302970225559,0.8765437370540956,0.0,completed,0,0,1.1757175464470637,2.328587246325956,28,14,0.045581066980957985
930919,matching,0,development_fixed,exact,adam,0.01,64,0.6371132960521352,0.6129691358957425,0.6045282752442473,0.27751047242091165,completed,0,0,1.3116041400910037,2.6368267461344224,28,14,0.04559566802345216
930919,matching,0,development_fixed,broadcast,adam,0.003,64,1.1456213782342388,1.1156895094608297,1.0619080342744054,0.27751047242091165,completed,0,0,1.2645129887263518,2.4404377810929057,28,14,0.045608381973579526
930919,matching,0,oracle_dp,exact,adam,0.01,64,0.10501608809633067,0.08114532578254977,0.08146136819129163,0.0,completed,0,0,1.4382611574846877,2.9097641710217537,28,14,0.04562037508003414
930919,matching,0,oracle_dp,broadcast,adam,0.003,64,0.7625774550265803,0.7327718378702213,0.7185688333335241,0.0,completed,0,0,1.2716311580959494,2.500622896784427,28,14,0.04563187400344759
930919,matching,0,estimated_dp,exact,adam,0.01,256,0.02368295160042884,0.0007823462952123154,0.0008014150480499351,0.0,completed,0,0,1.5166909017177577,2.9968358133415376,28,14,0.15525784296914935
930919,matching,0,estimated_dp,broadcast,adam,0.003,256,0.7317030996125768,0.7048951253094571,0.6800882114456521,0.0,completed,0,0,1.3740117859962073,2.092319939383333,28,14,0.15528337797150016
930919,matching,0,development_fixed,exact,adam,0.01,256,0.3076953123515235,0.2859650121835324,0.28614475970209347,0.27751047242091165,completed,0,0,1.4993943014954092,2.976335489040831,28,14,0.1552979809930548
