seed,family,family_index,structure,rule,optimizer,rate,step,test_nmse,clean_test_nmse,population_nmse,true_cut_bound,status,gradient_clipped_steps,parameter_projected_steps,max_abs_parameter,parameter_norm,parameters,edges,seconds
930920,matching,0,estimated_dp,exact,adam,0.01,0,0.7852873146184471,0.7594872967149018,0.7868238534136406,0.0,completed,0,0,1.1792009002280066,2.1139839218263963,28,14,0.00426064501516521
930920,matching,0,estimated_dp,broadcast,adam,0.003,0,0.7852873146184471,0.7594872967149018,0.7868238534136406,0.0,completed,0,0,1.1792009002280066,2.1139839218263963,28,14,0.004286836949177086
930920,matching,0,development_fixed,exact,adam,0.01,0,1.0822528064805819,1.055790982455485,1.0989545167211578,0.4971990414801363,completed,0,0,1.1792009002280066,2.1139839218263963,28,14,0.004304038011468947
930920,matching,0,development_fixed,broadcast,adam,0.003,0,1.0822528064805819,1.055790982455485,1.0989545167211578,0.4971990414801363,completed,0,0,1.1792009002280066,2.1139839218263963,28,14,0.004318309016525745
930920,matching,0,oracle_dp,exact,adam,0.01,0,1.2324893986504075,1.2064914994461307,1.2404378116785493,0.0,completed,0,0,1.1792009002280066,2.1139839218263963,28,14,0.004332097014412284
930920,matching,0,oracle_dp,broadcast,adam,0.003,0,1.2324893986504075,1.2064914994461307,1.2404378116785493,0.0,completed,0,0,1.1792009002280066,2.1139839218263963,28,14,0.004345390014350414
930920,matching,0,estimated_dp,exact,adam,0.01,1,0.7703895632387577,0.7446662011018583,0.7720231580552581,0.0,completed,0,0,1.189200889515116,2.139410201317726,28,14,0.00832677399739623
930920,matching,0,estimated_dp,broadcast,adam,0.003,1,0.7811332698206347,0.7553627814868381,0.7825513781035969,0.0,completed,0,0,1.1822008990717892,2.1158330959264915,28,14,0.008362303953617811
930920,matching,0,development_fixed,exact,adam,0.01,1,1.0832498614041661,1.0568358075740711,1.1006922608152858,0.4971990414801363,completed,0,0,1.1892008862532935,2.1181606546489875,28,14,0.00837836298160255
930920,matching,0,development_fixed,broadcast,adam,0.003,1,1.082280530367119,1.0558370323745176,1.099216513963307,0.4971990414801363,completed,0,0,1.176200903920868,2.110647226708163,28,14,0.008393047959543765
930920,matching,0,oracle_dp,exact,adam,0.01,1,1.204786638181404,1.1787837784433386,1.2127186528697864,0.0,completed,0,0,1.1892008667350504,2.1007464740368484,28,14,0.008406433975324035
930920,matching,0,oracle_dp,broadcast,adam,0.003,1,1.2265594822210577,1.2005789116001166,1.2346121222371003,0.0,completed,0,0,1.1822008995954134,2.11293937590201,28,14,0.008419357938691974
930920,matching,0,estimated_dp,exact,adam,0.01,16,0.4831827902529696,0.458844060552822,0.47774099635187683,0.0,completed,0,0,1.33639024218095,2.383982545398899,28,14,0.022068263962864876
930920,matching,0,estimated_dp,broadcast,adam,0.003,16,0.7273022130271471,0.7017106702578391,0.7280003486629603,0.0,completed,0,0,1.2221279574153368,2.1293706016250518,28,14,0.022115655010566115
930920,matching,0,development_fixed,exact,adam,0.01,16,0.9544102015934238,0.928531622546549,0.9655796547446177,0.4971990414801363,completed,0,0,1.0674450865641143,1.9884890989464863,28,14,0.022133143967948854
930920,matching,0,development_fixed,broadcast,adam,0.003,16,1.048007443849877,1.0215865517724574,1.0634443563828697,0.4971990414801363,completed,0,0,1.2101598511668927,2.0738348624470575,28,14,0.02214764303062111
930920,matching,0,oracle_dp,exact,adam,0.01,16,0.9440356616139288,0.9183463924413732,0.9495203305805597,0.0,completed,0,0,1.0823852734414956,1.9804831309381554,28,14,0.022161380969919264
930920,matching,0,oracle_dp,broadcast,adam,0.003,16,1.144575333844457,1.118563556963168,1.152070033336622,0.0,completed,0,0,1.2200410053285218,2.0754034227952918,28,14,0.02217507699970156
930920,matching,0,estimated_dp,exact,adam,0.01,64,0.030666202124886813,0.007839290434056696,0.007931815243305919,0.0,completed,0,0,1.612005882093903,2.838983754784839,28,14,0.05835513793863356
930920,matching,0,estimated_dp,broadcast,adam,0.003,64,0.525709050865693,0.5008115454260929,0.521347783773608,0.0,completed,0,0,1.39312088764201,2.2716859432287166,28,14,0.058390951016917825
930920,matching,0,development_fixed,exact,adam,0.01,64,0.9021447083285367,0.8772148908444019,0.9065865060663212,0.4971990414801363,completed,0,0,1.2031865958533985,2.0000609067991535,28,14,0.05840802192687988
930920,matching,0,development_fixed,broadcast,adam,0.003,64,0.9836044849273948,0.9574188521897828,0.9958826223867612,0.4971990414801363,completed,0,0,1.298042827417762,2.0270584864913292,28,14,0.058422931004315615
930920,matching,0,oracle_dp,exact,adam,0.01,64,0.6385840000707297,0.613470429064952,0.6108151570234872,0.0,completed,0,0,0.9666648051280365,2.3246569192083957,28,14,0.05843645392451435
930920,matching,0,oracle_dp,broadcast,adam,0.003,64,0.9595601219598361,0.9335497206426969,0.9657834682453226,0.0,completed,0,0,1.306295118587399,2.042135747894897,28,14,0.05844936694484204
930920,matching,0,estimated_dp,exact,adam,0.01,256,0.024026358415440614,0.0013835564276487875,0.00139642631990603,0.0,completed,0,0,1.6178531421984765,2.8502597997050447,28,14,0.19326143700163811
930920,matching,0,estimated_dp,broadcast,adam,0.003,256,0.32131075880361026,0.2971207885513982,0.295249795776954,0.0,completed,0,0,1.6709554004783282,2.9249146136948334,28,14,0.19329933496192098
930920,matching,0,development_fixed,exact,adam,0.01,256,0.7411921102866281,0.717837797595786,0.7277211802933602,0.4971990414801363,completed,0,0,1.192211003281015,2.1442106779484655,28,14,0.19331601494923234
930920,matching,0,development_fixed,broadcast,adam,0.003,256,0.9631644680271871,0.9372450434059167,0.9734191454769154,0.4971990414801363,completed,0,0,1.418619388412097,2.1857110429227853,28,14,0.19333071692381054
930920,matching,0,oracle_dp,exact,adam,0.01,256,0.023802383398980845,0.0011847112942295996,0.0011930988775851804,0.0,completed,0,0,1.1552840393674924,2.9725245254635015,28,14,0.19334501796402037
930920,matching,0,oracle_dp,broadcast,adam,0.003,256,0.6821713445278876,0.6551412519708935,0.6654392747375938,0.0,completed,0,0,1.4125410722223863,2.5627026185367536,28,14,0.19335837895050645
930920,matching,0,estimated_dp,exact,adam,0.01,1024,0.023673258537557293,0.0009323263117426179,0.0009098330672927806,0.0,completed,0,0,1.579245514189386,2.8559256938653994,28,14,0.7234022240154445
930920,matching,0,estimated_dp,broadcast,adam,0.003,1024,0.023161974231410205,0.0003893994152388513,0.00039067856610940267,0.0,completed,0,0,1.725266003645571,2.8565634775241056,28,14,0.7234284839360043
930920,matching,0,development_fixed,exact,adam,0.01,1024,0.7363415173715957,0.7126973097481759,0.7223832732658878,0.4971990414801363,completed,0,0,1.2533130014034684,2.196218549082541,28,14,0.7234452710254118
930920,matching,0,development_fixed,broadcast,adam,0.003,1024,0.7439479131871884,0.720657237571704,0.7274671204580658,0.4971990414801363,completed,0,0,1.4323034046161576,2.2842766294123886,28,14,0.7234604059485719
930920,matching,0,oracle_dp,exact,adam,0.01,1024,0.023844075962802563,0.0009351703954706873,0.000897863916860367,0.0,completed,0,0,1.1227425424222828,2.971985077413547,28,14,0.7234742579748854
930920,matching,0,oracle_dp,broadcast,adam,0.003,1024,0.02313559171304197,0.00034989997934404486,0.0003526150592930456,0.0,completed,0,0,1.297762181011156,2.733609246505062,28,14,0.7234874799614772
930920,quartet,1,estimated_dp,exact,adam,0.01,0,1.273723953299748,1.2494067178839527,1.2265976666979301,0.0,completed,0,0,0.8472788845693585,2.3314171081634645,28,14,0.004460214986465871
930920,quartet,1,estimated_dp,broadcast,adam,0.003,0,1.273723953299748,1.2494067178839527,1.2265976666979301,0.0,completed,0,0,0.8472788845693585,2.3314171081634645,28,14,0.004492257023230195
930920,quartet,1,development_fixed,exact,adam,0.01,0,1.3204164140849457,1.292420287124516,1.2863634540283797,0.2214490116048481,completed,0,0,0.8472788845693585,2.3314171081634645,28,14,0.0045106380712240934
930920,quartet,1,development_fixed,broadcast,adam,0.003,0,1.3204164140849457,1.292420287124516,1.2863634540283797,0.2214490116048481,completed,0,0,0.8472788845693585,2.3314171081634645,28,14,0.004525494063273072
930920,quartet,1,oracle_dp,exact,adam,0.01,0,1.2505316199990517,1.2250994876664176,1.2049505688132882,0.0,completed,0,0,0.8472788845693585,2.3314171081634645,28,14,0.004542199079878628
930920,quartet,1,oracle_dp,broadcast,adam,0.003,0,1.2505316199990517,1.2250994876664176,1.2049505688132882,0.0,completed,0,0,0.8472788845693585,2.3314171081634645,28,14,0.004555770079605281
930920,quartet,1,estimated_dp,exact,adam,0.01,1,1.2303129203976124,1.205987429591002,1.1866303473182418,0.0,completed,0,0,0.8372788854614561,2.296025434381518,28,14,0.008791982079856098
930920,quartet,1,estimated_dp,broadcast,adam,0.003,1,1.2712248342444346,1.2469368073801135,1.2243429131241457,0.0,completed,0,0,0.8442788848516398,2.3309096204014166,28,14,0.00882705906406045
930920,quartet,1,development_fixed,exact,adam,0.01,1,1.2753316452391632,1.247608188593753,1.2407968145622315,0.2214490116048481,completed,0,0,0.8372788853496104,2.2957038675897925,28,14,0.008843427989631891
930920,quartet,1,development_fixed,broadcast,adam,0.003,1,1.31787818259306,1.289899369568218,1.284073079336454,0.2214490116048481,completed,0,0,0.8442788873082516,2.33317103129746,28,14,0.008858312969096005
930920,quartet,1,oracle_dp,exact,adam,0.01,1,1.2088296296987942,1.183701291322652,1.1648536887820282,0.0,completed,0,0,0.8372788851054399,2.295419970709411,28,14,0.00887239899020642
930920,quartet,1,oracle_dp,broadcast,adam,0.003,1,1.2510943586450791,1.2257474897541507,1.2058331691559485,0.0,completed,0,0,0.8502788820616605,2.3342712533593084,28,14,0.008885501069016755
930920,quartet,1,estimated_dp,exact,adam,0.01,16,1.0529646759747564,1.0273288886456535,1.0170017543315213,0.0,completed,0,0,0.7162681052140478,2.0008725273910075,28,14,0.022574917995370924
930920,quartet,1,estimated_dp,broadcast,adam,0.003,16,1.2309780951167286,1.2068158387893977,1.1880916066794645,0.0,completed,0,0,0.8290907464763893,2.333558418597465,28,14,0.022614574059844017
930920,quartet,1,development_fixed,exact,adam,0.01,16,1.0675691487544325,1.0407738173929364,1.0316694608277004,0.2214490116048481,completed,0,0,0.7141732021164485,1.926213138745751,28,14,0.022637726040557027
930920,quartet,1,development_fixed,broadcast,adam,0.003,16,1.26055434137298,1.2329363331079866,1.2282453996726477,0.2214490116048481,completed,0,0,0.8334365429284667,2.3099887920769637,28,14,0.022668162011541426
930920,quartet,1,oracle_dp,exact,adam,0.01,16,1.0415084158007761,1.0160067594054485,1.0030797719780484,0.0,completed,0,0,0.7214860104685428,1.9779345077163042,28,14,0.022693795966915786
930920,quartet,1,oracle_dp,broadcast,adam,0.003,16,1.2165583898536538,1.191489622821324,1.1741071925852138,0.0,completed,0,0,0.8485891948550978,2.3466716512545163,28,14,0.02270788501482457
930920,quartet,1,estimated_dp,exact,adam,0.01,64,0.7272162943087086,0.7035869772464323,0.7025158358996073,0.0,completed,0,0,1.0077795491944186,2.173069932504886,28,14,0.05882993899285793
930920,quartet,1,estimated_dp,broadcast,adam,0.003,64,1.1274173622021655,1.1027667921341464,1.0883166151049277,0.0,completed,0,0,0.8990590728176422,2.3842411103903705,28,14,0.05886586103588343
930920,quartet,1,development_fixed,exact,adam,0.01,64,1.040831211551942,1.013900834911512,1.00224420816124,0.2214490116048481,completed,0,0,0.5737378549606634,1.6476053606628451,28,14,0.05888207897078246
930920,quartet,1,development_fixed,broadcast,adam,0.003,64,1.148686675482768,1.1212351582746094,1.1132353529489036,0.2214490116048481,completed,0,0,0.9062656871120108,2.304280725646992,28,14,0.058896481059491634
930920,quartet,1,oracle_dp,exact,adam,0.01,64,0.5363738952714121,0.5139937412034268,0.5156263398048901,0.0,completed,0,0,0.9727141894432995,2.2082072141269244,28,14,0.058910181978717446
930920,quartet,1,oracle_dp,broadcast,adam,0.003,64,1.116232239178852,1.0908773850178735,1.0773347724440294,0.0,completed,0,0,0.9075025238622829,2.379765814166998,28,14,0.058923145988956094
930920,quartet,1,estimated_dp,exact,adam,0.01,256,0.022819460518928254,0.0011335106869930854,0.0011265417415455498,0.0,completed,0,0,1.33826494507172,2.7834751127277686,28,14,0.1921025679912418
930920,quartet,1,estimated_dp,broadcast,adam,0.003,256,1.0376671431017614,1.0111312595572253,0.9986060995661219,0.0,completed,0,0,1.0629633325413554,2.527552732985641,28,14,0.19213941099587828
930920,quartet,1,development_fixed,exact,adam,0.01,256,1.0417010244611844,1.014719155771754,1.0013514538377697,0.2214490116048481,completed,0,0,0.6613287853444261,1.7369706772789717,28,14,0.19215571507811546
930920,quartet,1,development_fixed,broadcast,adam,0.003,256,1.0709736287265361,1.04349152447245,1.0316195332288223,0.2214490116048481,completed,0,0,1.0628642239891957,2.4145631416674207,28,14,0.19216993905138224
930920,quartet,1,oracle_dp,exact,adam,0.01,256,0.02296197145504892,0.0011999531129525788,0.0011941251220583793,0.0,completed,0,0,1.124874098576842,2.7366732590142187,28,14,0.19218366406857967
930920,quartet,1,oracle_dp,broadcast,adam,0.003,256,1.031279494904376,1.0048332261334445,0.9955907823459834,0.0,completed,0,0,1.07883299043257,2.4752345202603117,28,14,0.1921967969974503
930920,quartet,1,estimated_dp,exact,adam,0.01,1024,0.023387268410769223,0.0015507323551652132,0.0015120952831094896,0.0,completed,0,0,1.3563432895586776,2.788805402220346,28,14,0.7153768140124157
930920,quartet,1,estimated_dp,broadcast,adam,0.003,1024,1.029872103568429,1.0036644662699392,0.993096954893228,0.0,completed,0,0,1.2645944647331622,2.813490788299301,28,14,0.7154285740107298
930920,quartet,1,development_fixed,exact,adam,0.01,1024,0.2482048316081076,0.22662555934446038,0.22663636753230357,0.2214490116048481,completed,0,0,1.1433303866473754,2.511732004445433,28,14,0.7154454289702699
930920,quartet,1,development_fixed,broadcast,adam,0.003,1024,0.9300855734544726,0.9030067810835734,0.8981790800516554,0.2214490116048481,completed,0,0,1.0490056750183918,2.7677072845562902,28,14,0.7154606200056151
930920,quartet,1,oracle_dp,exact,adam,0.01,1024,0.02331358049357479,0.0015815717557649744,0.0015601672144329236,0.0,completed,0,0,1.1218456203119218,2.7318997432087455,28,14,0.7154746539890766
930920,quartet,1,oracle_dp,broadcast,adam,0.003,1024,1.042588043530973,1.0157877897303798,1.0036572388111986,0.0,completed,0,0,1.2654542374943094,2.5454575832717024,28,14,0.7154879120644182
930920,nested_prefix,2,estimated_dp,exact,adam,0.01,0,1.2195057440415156,1.1957123956283384,1.2020601253059937,0.0,completed,0,0,0.918289809152425,2.1285644228885565,28,14,0.0031161009101197124
930920,nested_prefix,2,estimated_dp,broadcast,adam,0.003,0,1.2195057440415156,1.1957123956283384,1.2020601253059937,0.0,completed,0,0,0.918289809152425,2.1285644228885565,28,14,0.0031519189942628145
930920,nested_prefix,2,development_fixed,exact,adam,0.01,0,1.0612801242323615,1.0408476031966694,1.0502766089784077,0.2935166684721117,completed,0,0,0.918289809152425,2.1285644228885565,28,14,0.003168887924402952
