task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.3335663077604192,0.4281768662311325,1.2966044246961084,1.296604424696108,0.31573475395101197,11.400116551128491,1.61233917864712,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.3335663077604193,0.4281768662311325,1.2966044246961088,1.2966044246961088,0.31573475395101214,11.400116551128498,1.612339178647121,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.3335663077604192,0.4281768662311324,1.2966044246961084,1.2966044246961084,0.3157347539510121,11.400116551128495,1.6123391786471204,1.2176021225905467,0.567438727049681,1,0.9999999999999996,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.3335663077604193,0.4281768662311325,1.2966044246961088,1.2966044246961088,0.31573475395101214,11.400116551128498,1.612339178647121,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.3335663077604192,0.4281768662311325,1.2966044246961084,1.296604424696108,0.31573475395101197,11.400116551128491,1.61233917864712,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.3335663077604193,0.4281768662311325,1.2966044246961088,1.2966044246961088,0.31573475395101214,11.400116551128498,1.612339178647121,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.3335663077604192,0.4281768662311324,1.2966044246961084,1.2966044246961084,0.3157347539510121,11.400116551128495,1.6123391786471204,1.2176021225905467,0.567438727049681,1,0.9999999999999996,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.3335663077604193,0.4281768662311325,1.2966044246961088,1.2966044246961088,0.31573475395101214,11.400116551128498,1.612339178647121,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.3335663077604192,0.4281768662311325,1.2966044246961084,1.296604424696108,0.31573475395101197,11.400116551128491,1.61233917864712,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
s6102_r1_n000_a000,development,6102,1,0.0,0.0,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.3335663077604193,0.4281768662311325,1.2966044246961088,1.2966044246961088,0.31573475395101214,11.400116551128498,1.612339178647121,1.2176021225905467,0.567438727049681,1,0.9999999999999998,0.9999999999999998
