task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.2677588710565836,0.3468644774818332,1.035528507787021,1.0355285077870207,0.2939133697622604,10.440756340179354,1.3294418775492811,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.2677588710565836,0.3468644774818331,1.035528507787021,1.035528507787021,0.2939133697622605,10.440756340179357,1.3294418775492816,1.1626926907304618,0.5069721023315517,1,0.9999999999999996,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.2677588710565836,0.3468644774818332,1.035528507787021,1.0355285077870207,0.2939133697622604,10.440756340179354,1.3294418775492811,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2677588710565836,0.3468644774818331,1.035528507787021,1.035528507787021,0.2939133697622605,10.440756340179357,1.3294418775492816,1.1626926907304618,0.5069721023315517,1,0.9999999999999996,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.2677588710565836,0.3468644774818332,1.035528507787021,1.0355285077870207,0.2939133697622604,10.440756340179354,1.3294418775492811,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.2677588710565836,0.3468644774818331,1.035528507787021,1.035528507787021,0.2939133697622605,10.440756340179357,1.3294418775492816,1.1626926907304618,0.5069721023315517,1,0.9999999999999996,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.2677588710565836,0.3468644774818332,1.035528507787021,1.0355285077870207,0.2939133697622604,10.440756340179354,1.3294418775492811,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.2677588710565836,0.3468644774818331,1.035528507787021,1.035528507787021,0.2939133697622605,10.440756340179357,1.3294418775492816,1.1626926907304618,0.5069721023315517,1,0.9999999999999996,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.2677588710565836,0.3468644774818332,1.035528507787021,1.0355285077870207,0.2939133697622604,10.440756340179354,1.3294418775492811,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.2677588710565836,0.3468644774818331,1.035528507787021,1.035528507787021,0.2939133697622605,10.440756340179357,1.3294418775492816,1.1626926907304618,0.5069721023315517,1,0.9999999999999996,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.2677588710565837,0.34686447748183324,1.0355285077870213,1.035528507787021,0.2939133697622605,10.440756340179357,1.3294418775492816,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.2677588710565837,0.34686447748183313,1.0355285077870213,1.0355285077870213,0.29391336976226057,10.440756340179359,1.3294418775492818,1.1626926907304618,0.5069721023315517,1,0.9999999999999998,0.9999999999999998
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.16393290443013245,0.34686447748183324,0.5426671497647527,0.5426671497647527,0.15402485730450208,5.471462583508819,0.6966920070692548,0.6093073476841258,0.5069721023315517,1,0.9999999999999998,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.1639329044301325,0.34686447748183324,0.5426671497647528,0.5426671497647529,0.15402485730450208,5.47146258350882,0.696692007069255,0.6093073476841258,0.5069721023315517,1,0.9999999999999998,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.16393290443013242,0.3468644774818332,0.5426671497647526,0.5426671497647526,0.154024857304502,5.471462583508816,0.6966920070692546,0.6093073476841258,0.5069721023315517,1,0.9999999999999996,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1639329044301325,0.34686447748183336,0.5426671497647528,0.5426671497647528,0.15402485730450205,5.471462583508819,0.6966920070692548,0.6093073476841258,0.5069721023315517,1,0.9999999999999998,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.18872036355506258,0.346864477481833,0.6437368051661994,0.6437368051661994,0.18271139058327418,6.490501303830973,0.8264481957494736,0.7227884819129075,0.5069721023315517,1,0.9999999999999998,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.18872036355506264,0.34686447748183313,0.6437368051661996,0.6437368051661996,0.18271139058327424,6.490501303830976,0.8264481957494738,0.7227884819129075,0.5069721023315517,1,0.9999999999999998,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.18872036355506258,0.346864477481833,0.6437368051661994,0.6437368051661994,0.18271139058327418,6.490501303830973,0.8264481957494736,0.7227884819129075,0.5069721023315517,1,0.9999999999999996,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.18872036355506264,0.34686447748183313,0.6437368051661996,0.6437368051661996,0.18271139058327424,6.490501303830976,0.8264481957494738,0.7227884819129075,0.5069721023315517,1,0.9999999999999998,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.18638439602297582,0.34580081492528786,0.6343477150247011,0.6343477150247014,0.18004649135381032,6.395835438346632,0.8143942063785118,0.7144372270633773,0.5069721023315517,1,0.9999999999999998,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.18644774014761725,0.34591833790676657,0.6345633028184432,0.6345633028184436,0.18010768149436357,6.398009110638078,0.8146709843128073,0.7144372270633773,0.5069721023315517,1,0.9999999999999998,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.18695770324093813,0.3468644774818331,0.6362989305313722,0.636298930531372,0.18060030355732345,6.4155086443657225,0.8168992340886955,0.7144372270633773,0.5069721023315517,1,0.9999999999999996,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.18695770324093816,0.3468644774818331,0.6362989305313723,0.6362989305313723,0.18060030355732357,6.415508644365726,0.8168992340886959,0.7144372270633773,0.5069721023315517,1,0.9999999999999998,1.0
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.18600660596420615,0.34603755515706064,0.6326569796463839,0.6326569796463837,0.1795666110524179,6.378788533323756,0.8122235906988016,0.7120455513789187,0.5069721023315517,1,0.9999999999999998,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.18601438824341704,0.34605203292712533,0.6326834492076923,0.6326834492076923,0.17957412389045344,6.379055413702202,0.8122575730981457,0.7120455513789187,0.5069721023315517,1,0.9999999999999998,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.18645110400418666,0.3468644774818331,0.6341688334107977,0.6341688334107975,0.17999571950394289,6.39403185753697,0.8141645529147404,0.7120455513789187,0.5069721023315517,1,0.9999999999999996,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.18645110400418669,0.3468644774818331,0.6341688334107978,0.6341688334107978,0.17999571950394297,6.394031857536973,0.8141645529147408,0.7120455513789187,0.5069721023315517,1,0.9999999999999998,1.0000000000000002
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.20025125336668556,0.34474851678510315,0.6946016474106198,0.6946016474106199,0.19714832503178292,7.003348048427673,0.8917499724424028,0.784686374331704,0.5069721023315517,1,0.9999999999999998,0.9999999999999999
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.20052547750404098,0.34522061552621236,0.6955528351528409,0.6955528351528409,0.19741830001797644,7.0129384357280875,0.8929711351708174,0.784686374331704,0.5069721023315517,1,0.9999999999999996,0.9999999999999999
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.2010438694784775,0.34611306868840575,0.6973509558307112,0.6973509558307113,0.19792865941773988,7.031068057198388,0.8952796152484511,0.784686374331704,0.5069721023315517,1,0.9999999999999998,0.9999999999999999
s6103_r1_n000_a000,development,6103,1,0.0,0.0,joint_forward_feedback,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.2014803341631635,0.34686447748183313,0.6988648993587664,0.6988648993587664,0.19835836100549378,7.0463324515345676,0.8972232603642601,0.784686374331704,0.5069721023315517,1,0.9999999999999998,0.9999999999999999
s6103_r1_n000_a250,development,6103,1,0.0,0.25,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.13468519541622553,0.17532913047348872,0.5195034423904046,0.5195034423904041,0.14245060576914498,5.077922827003043,0.6619540481595492,1.1626926907304616,0.508512418271516,1,0.49999999999999983,1.0
