task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.2548448599088937,8.986770998456022,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.25484485990889383,8.986770998456025,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999996,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.2548448599088937,8.986770998456022,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.25484485990889383,8.986770998456025,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999996,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.2548448599088937,8.986770998456022,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.25484485990889383,8.986770998456025,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999996,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.2548448599088937,8.986770998456022,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.25484485990889383,8.986770998456025,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999996,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.21486209280769658,0.2778646702170049,0.831735481371423,0.831735481371423,0.25484485990889394,8.986770998456029,1.086580341280317,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.2148620928076966,0.27786467021700495,0.8317354813714228,0.8317354813714228,0.2548448599088937,8.986770998456022,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.2148620928076966,0.277864670217005,0.831735481371423,0.8317354813714228,0.25484485990889383,8.986770998456025,1.0865803412803166,1.1456323994989992,0.45528449864242215,1,0.9999999999999996,0.9999999999999998
s6104_r1_n000_a000,development,6104,1,0.0,0.0,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.21486209280769658,0.27786467021700495,0.831735481371423,0.8317354813714228,0.2548448599088939,8.986770998456027,1.0865803412803168,1.1456323994989992,0.45528449864242215,1,0.9999999999999998,0.9999999999999998
