target_root_id,session,scan_idx,replicate,method,nmse,n_features,n_available
864691135060651419,5,7,5,ols_all,0.901915687384,8,8
864691135060651419,5,7,5,ridge_all,0.89454946658,8,8
864691135060651419,5,7,5,ridge_raw,0.882669423652,8,8
864691135060651419,5,7,5,training_mean,1,0,8
864691135060651419,5,7,5,training_reliability_ge_0,0.89454946658,8,8
864691135060651419,5,7,5,training_reliability_ge_0.1,0.917905916344,7,8
864691135060651419,5,7,5,training_reliability_ge_0.2,0.961603520057,6,8
864691135060651419,5,7,6,keep_0.25,0.859196937276,2,8
864691135060651419,5,7,6,keep_0.5,0.860362957274,4,8
864691135060651419,5,7,6,keep_0.75,0.862046742756,6,8
864691135060651419,5,7,6,manual_only,0.983464298858,2,8
864691135060651419,5,7,6,noise_0.25,0.834354199036,8,8
864691135060651419,5,7,6,noise_0.5,0.85635544033,8,8
864691135060651419,5,7,6,noise_1,0.911391623049,8,8
864691135060651419,5,7,6,ols_all,0.820959274471,8,8
864691135060651419,5,7,6,ridge_all,0.836816185797,8,8
864691135060651419,5,7,6,ridge_raw,0.818276876274,8,8
864691135060651419,5,7,6,training_mean,1,0,8
864691135060651419,5,7,6,training_reliability_ge_0,0.836816185797,8,8
864691135060651419,5,7,6,training_reliability_ge_0.1,0.865608915262,7,8
864691135060651419,5,7,6,training_reliability_ge_0.2,0.850906989875,7,8
864691135060651419,5,7,7,keep_0.25,0.917174141343,2,8
864691135060651419,5,7,7,keep_0.5,0.905302148154,4,8
864691135060651419,5,7,7,keep_0.75,0.840426865972,6,8
864691135060651419,5,7,7,manual_only,0.925526117327,2,8
864691135060651419,5,7,7,noise_0.25,0.798682106095,8,8
864691135060651419,5,7,7,noise_0.5,0.784339353286,8,8
864691135060651419,5,7,7,noise_1,0.811304198961,8,8
864691135060651419,5,7,7,ols_all,0.835436591593,8,8
864691135060651419,5,7,7,ridge_all,0.817685171932,8,8
864691135060651419,5,7,7,ridge_raw,0.795630310178,8,8
864691135060651419,5,7,7,training_mean,1,0,8
864691135060651419,5,7,7,training_reliability_ge_0,0.806364100375,8,8
864691135060651419,5,7,7,training_reliability_ge_0.1,0.760552920949,7,8
864691135060651419,5,7,7,training_reliability_ge_0.2,0.936764951791,5,8
864691135060651419,5,7,8,keep_0.25,0.951985236543,2,8
864691135060651419,5,7,8,keep_0.5,0.890003767184,4,8
864691135060651419,5,7,8,keep_0.75,0.895074001892,6,8
864691135060651419,5,7,8,manual_only,1.00537857354,2,8
864691135060651419,5,7,8,noise_0.25,0.873755578698,8,8
864691135060651419,5,7,8,noise_0.5,0.895494952606,8,8
864691135060651419,5,7,8,noise_1,0.942619575972,8,8
864691135060651419,5,7,8,ols_all,0.858740606836,8,8
864691135060651419,5,7,8,ridge_all,0.885237866564,8,8
864691135060651419,5,7,8,ridge_raw,0.881011958379,8,8
864691135060651419,5,7,8,training_mean,1,0,8
864691135060651419,5,7,8,training_reliability_ge_0,0.885237866564,8,8
864691135060651419,5,7,8,training_reliability_ge_0.1,0.893700845198,7,8
864691135060651419,5,7,8,training_reliability_ge_0.2,0.987373791504,5,8
864691135060651419,5,7,9,keep_0.25,0.972490656126,2,8
864691135060651419,5,7,9,keep_0.5,0.961019994218,4,8
864691135060651419,5,7,9,keep_0.75,0.923282226124,6,8
864691135060651419,5,7,9,manual_only,0.982443142018,2,8
864691135060651419,5,7,9,noise_0.25,0.903844947855,8,8
864691135060651419,5,7,9,noise_0.5,0.925666534809,8,8
864691135060651419,5,7,9,noise_1,0.991416355594,8,8
864691135060651419,5,7,9,ols_all,0.953196538445,8,8
864691135060651419,5,7,9,ridge_all,0.897017747317,8,8
864691135060651419,5,7,9,ridge_raw,0.92309845198,8,8
864691135060651419,5,7,9,training_mean,1,0,8
864691135060651419,5,7,9,training_reliability_ge_0,0.897017747317,8,8
864691135060651419,5,7,9,training_reliability_ge_0.1,0.938425071668,8,8
864691135060651419,5,7,9,training_reliability_ge_0.2,0.970960899483,5,8
864691135060651419,9,4,0,keep_0.25,0.960844679556,3,13
864691135060651419,9,4,0,keep_0.5,0.856648013775,6,13
864691135060651419,9,4,0,keep_0.75,0.794623088193,10,13
864691135060651419,9,4,0,manual_only,0.887800646058,5,13
864691135060651419,9,4,0,noise_0.25,0.786383657544,13,13
864691135060651419,9,4,0,noise_0.5,0.779228313635,13,13
864691135060651419,9,4,0,noise_1,0.833704953277,13,13
864691135060651419,9,4,0,ols_all,0.826715177771,13,13
864691135060651419,9,4,0,ridge_all,0.813281869491,13,13
864691135060651419,9,4,0,ridge_raw,0.824262440859,13,13
