root_id,focal_segment_id,dose,mode,localization_index,descendant_change,matched_unrelated_change,delta_conductance,soma_clamp_current
864691135060651419,5224,1.0,full shunt,0.009820149152903279,0.011256738486861012,0.001436589333957733,0.173836579722579,0.03129237036809878
864691135060651419,5224,1.0,adjoint only,0.010038257481154557,0.011474846815111957,0.0014365893339573995,0.173836579722579,0.03129237036809878
864691135060651419,5224,1.0,driving force only,0.00021810832825130055,0.00021810832825130055,0.0,0.173836579722579,0.03129237036809878
864691135060651419,5224,1.0,matched additive,0.00022030853929997464,0.00022030853930019668,2.2204460492503128e-16,0.173836579722579,0.03160807314089052
864691135060651419,5233,1.0,full shunt,0.032076884536357986,0.03612790449568329,0.004051019959325304,0.4679035572463773,0.05060844164927963
864691135060651419,5233,1.0,adjoint only,0.03286227665715572,0.03707934771739484,0.0042170710602391125,0.4679035572463773,0.05060844164927963
864691135060651419,5233,1.0,driving force only,0.00078539212079413,0.000951443221707909,0.00016605110091377903,0.4679035572463773,0.05060844164927963
864691135060651419,5233,1.0,matched additive,0.0008140394511172185,0.0009861502852439277,0.0001721108341267093,0.4679035572463773,0.05245546370897064
864691135060651419,5239,1.0,full shunt,0.03992205200236821,0.04159510882265592,0.0016730568202877102,0.4353263061123172,0.03314424765921282
864691135060651419,5239,1.0,adjoint only,0.04171150862077469,0.04349331797946433,0.0017818093586896425,0.4353263061123172,0.03314424765921282
864691135060651419,5239,1.0,driving force only,0.0017894566183727755,0.0018982091567748233,0.00010875253840204775,0.4353263061123172,0.03314424765921282
864691135060651419,5239,1.0,matched additive,0.0018679466375815437,0.00198147406055939,0.00011352742297784632,0.4353263061123172,0.03459956026926389
864691135060651419,5247,1.0,full shunt,0.06164690935337909,0.06937764889481152,0.007730739541432429,0.46349023645239185,0.025108231672399967
864691135060651419,5247,1.0,adjoint only,0.0641554213237062,0.07223215080661495,0.008076729482908747,0.46349023645239185,0.025108231672399967
864691135060651419,5247,1.0,driving force only,0.002809175010833609,0.002854501911804517,4.5326900970907993e-05,0.46349023645239185,0.025108231672399967
864691135060651419,5247,1.0,matched additive,0.003018447195528574,0.0030671559486830534,4.870875315447965e-05,0.46349023645239185,0.026981609165593827
864691135060651419,5272,1.0,full shunt,0.0940545533660168,0.09455516143647885,0.0005006080704620473,0.616720274801778,0.007845809818165333
864691135060651419,5272,1.0,adjoint only,0.10304141101858179,0.10355618304096238,0.0005147720223806003,0.616720274801778,0.007845809818165333
864691135060651419,5272,1.0,driving force only,0.008940390413792179,0.009001021604458183,6.0631190666003794e-05,0.616720274801778,0.007845809818165333
864691135060651419,5272,1.0,matched additive,0.00991080358721394,0.009978048738010968,6.724515079702895e-05,0.616720274801778,0.008701699625419383
864691135060651419,5275,1.0,full shunt,0.09977837885046383,0.10003333735471381,0.00025495850424998883,0.5115711420986968,0.005148988607749619
864691135060651419,5275,1.0,adjoint only,0.10577902658077055,0.10604328051866448,0.00026425393789391747,0.5115711420986968,0.005148988607749619
864691135060651419,5275,1.0,driving force only,0.006000647730318622,0.006009943163962638,9.29543364401634e-06,0.5115711420986968,0.005148988607749619
864691135060651419,5275,1.0,matched additive,0.0066696398548634905,0.0066799750708133035,1.0335215949813031e-05,0.5115711420986968,0.0057249547347262815
864691135060651419,5527,1.0,full shunt,0.03552154078731075,0.03795752943751884,0.0024359886502080875,0.3850665187275253,0.036548418641808744
864691135060651419,5527,1.0,adjoint only,0.03617956771147384,0.038735477958496495,0.002555910247022657,0.3850665187275253,0.036548418641808744
864691135060651419,5527,1.0,driving force only,0.0006580269241630819,0.0007779485209776787,0.00011992159681459677,0.3850665187275253,0.036548418641808744
864691135060651419,5527,1.0,matched additive,0.0006834925510617814,0.0008080570238090136,0.0001245644727472322,0.3850665187275253,0.0379635127256979
864691135060651419,5906,1.0,full shunt,0.22650880487414485,0.22979253981619716,0.00328373494205231,1.2351836372724934,0.02986566527698916
864691135060651419,5906,1.0,adjoint only,0.24054162721676736,0.24396613838448855,0.003424511167721186,1.2351836372724934,0.02986566527698916
864691135060651419,5906,1.0,driving force only,0.014032822342647824,0.014173598568316787,0.00014077622566896272,1.2351836372724934,0.02986566527698916
864691135060651419,5906,1.0,matched additive,0.017872896502934915,0.01805254506693084,0.00017964856399592423,1.2351836372724934,0.0381131696025961
864691135060651419,6037,1.0,full shunt,0.06668449982688494,0.08120165310415467,0.014517153277269728,0.43301865131813705,0.032476960162555635
864691135060651419,6037,1.0,adjoint only,0.06834120599475624,0.08312594516634772,0.01478473917159148,0.43301865131813705,0.032476960162555635
864691135060651419,6037,1.0,driving force only,0.0017351092108303077,0.0019242920621938238,0.00018918285136351604,0.43301865131813705,0.032476960162555635
864691135060651419,6037,1.0,matched additive,0.0018843978038888712,0.0020898749412164865,0.00020547713732761542,0.43301865131813705,0.03527448246672241
864691135060651419,6446,1.0,full shunt,0.22250930744832578,0.2227450881300722,0.00023578068174643797,0.9838375614723504,0.007297344792922417
864691135060651419,6446,1.0,adjoint only,0.29258159375035087,0.29291794375066266,0.0003363500003117764,0.9838375614723504,0.007297344792922417
864691135060651419,6446,1.0,driving force only,0.0701176091687576,0.07017285562067385,5.5246451916253604e-05,0.9838375614723504,0.007297344792922417
864691135060651419,6446,1.0,matched additive,0.09289930347681497,0.09297335056934256,7.404709252758996e-05,0.9838375614723504,0.009780759231753113
864691135060651419,6503,1.0,full shunt,0.10478273232640674,0.10839309737316959,0.003610365046762847,0.6128995882408953,0.08952163648404945
864691135060651419,6503,1.0,adjoint only,0.11440661620753279,0.11801698125429569,0.003610365046762903,0.6128995882408953,0.08952163648404945
864691135060651419,6503,1.0,driving force only,0.00962388388112657,0.009623883881126793,2.2204460492503128e-16,0.6128995882408953,0.08952163648404945
864691135060651419,6503,1.0,matched additive,0.010783499465332198,0.010783499465332365,1.6653345369377348e-16,0.6128995882408953,0.10037236904816221
864691135060651419,7166,1.0,full shunt,0.08232218327294959,0.08533776687062633,0.003015583597676748,0.3720562417254839,0.0650995242023287
864691135060651419,7166,1.0,adjoint only,0.08870665032266394,0.09172223392034057,0.0030155835976766365,0.3720562417254839,0.0650995242023287
864691135060651419,7166,1.0,driving force only,0.006384467049714623,0.006384467049714623,0.0,0.3720562417254839,0.0650995242023287
864691135060651419,7166,1.0,matched additive,0.0069746298438147876,0.0069746298438147876,0.0,0.3720562417254839,0.07113815922440232
864691135060651419,7305,1.0,full shunt,0.10207797256054496,0.10332096935861733,0.001242996798072364,0.5318359413434028,0.054890880349642755
864691135060651419,7305,1.0,adjoint only,0.11776076672592636,0.11900376352399895,0.0012429967980725862,0.5318359413434028,0.054890880349642755
864691135060651419,7305,1.0,driving force only,0.01568279416538246,0.015682794165382683,2.2204460492503128e-16,0.5318359413434028,0.054890880349642755
864691135060651419,7305,1.0,matched additive,0.01762557335989899,0.01762557335989899,0.0,0.5318359413434028,0.0617508652523173
864691135060651419,7362,1.0,full shunt,0.023465206707512176,0.0251669279499164,0.0017017212424042258,0.15902545990405073,0.03373445522937749
864691135060651419,7362,1.0,adjoint only,0.026789891289105475,0.02849161253150981,0.001701721242404337,0.15902545990405073,0.03373445522937749
864691135060651419,7362,1.0,driving force only,0.003324684581593636,0.003324684581593636,0.0,0.15902545990405073,0.03373445522937749
864691135060651419,7362,1.0,matched additive,0.0034148023489554476,0.0034148023489554476,0.0,0.15902545990405073,0.03465041202813924
864691135060651419,7803,1.0,full shunt,0.1992753137134421,0.2008722121161285,0.0015968984026864023,1.021684437515799,0.0908862974944974
