estimand,root_id,focal_segment_id,dose,matched_additive_localization,reference_localization,adjoint_only_localization,driving_force_only_localization,full_shunt_localization,adjoint_first_marginal,adjoint_second_marginal,driving_force_first_marginal,driving_force_second_marginal,factor_interaction,adjoint_shapley,driving_force_shapley,total_contrast,reconciliation_residual
full_shunt_minus_matched_additive,864691135060651419,6503,1,0.010783499465332099,0.010783499465332099,0.1144066162075327,0.0096238838811264996,0.1047827323264067,0.10362311674220061,0.095158848445280192,-0.0011596155842055998,-0.0096238838811260052,-0.0084642682969204037,0.099390982593740407,-0.0053917497326658025,0.093999232861074603,0
full_shunt_minus_matched_additive,864691135060651419,7166,1,0.0069746298438147,0.0069746298438147,0.088706650322663894,0.0063844670497146001,0.082322183272949503,0.081732020478849199,0.075937716223234905,-0.00059016279410009989,-0.0063844670497143902,-0.0057943042556142903,0.078834868351042059,-0.003487314921907245,0.075347553429134809,0
full_shunt_minus_matched_additive,864691135060651419,7305,1,0.017625573359898901,0.017625573359898901,0.11776076672592629,0.015682794165382399,0.10207797256054491,0.10013519336602739,0.086395178395162503,-0.0019427791945165022,-0.015682794165381389,-0.01374001497086489,0.093265185880594945,-0.0088127866799489456,0.084452399200646011,-1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135060651419,7362,1,0.0034148023489553999,0.0034148023489553999,0.026789891289105399,0.0033246845815936002,0.0234652067075121,0.023375088940149998,0.020140522125918499,-9.0117767361799772e-05,-0.0033246845815932992,-0.0032345668142314994,0.021757805533034247,-0.0017074011744775495,0.020050404358556699,0
full_shunt_minus_matched_additive,864691135060651419,7803,1,0.11278671479071831,0.11278671479071831,0.28523658043312872,0.085961266719694396,0.19927531371344209,0.17244986564241041,0.1133140469937477,-0.026825448071023911,-0.085961266719686624,-0.059135818648662714,0.14288195631807904,-0.056393357395355267,0.086488598922723786,-1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135060651419,8390,1,0.058947432769303101,0.058947432769303101,0.19670214398042399,0.048673131016214198,0.14802901296421531,0.13775471121112087,0.099355881948001101,-0.010274301753088903,-0.048673131016208682,-0.038398829263119785,0.11855529657956099,-0.029473716384648792,0.089081580194912205,-1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135196576298,4720,1,0.0014879363919760001,0.0014879363919760001,0.0093927298275518992,0.0014740366115260999,0.0079186932160255994,0.0079047934355758985,0.0064446566044994991,-1.3899780449900178e-05,-0.0014740366115262998,-0.0014601368310763997,0.0071747250200376988,-0.00074396819598810001,0.0064307568240495995,-8.6736173798840355e-19
full_shunt_minus_matched_additive,864691135196576298,4724,1,0.0019599510791512001,0.0019599510791512001,0.013546230163899799,0.0019336056262884,0.011612624537611201,0.011586279084748598,0.0096790189113228012,-2.6345452862800095e-05,-0.0019336056262885988,-0.0019072601734257989,0.010632648998035701,-0.00097997553957569934,0.0096526734584599996,1.7347234759768071e-18
full_shunt_minus_matched_additive,864691135196576298,4737,1,0.0081558519891258008,0.0081558519891258008,0.069453010202013096,0.0076107036173876999,0.061842306584625598,0.061297158212887295,0.054231602967237898,-0.00054514837173810088,-0.0076107036173874987,-0.0070655552456493978,0.0577643805900626,-0.0040779259945627998,0.053686454595499797,0
full_shunt_minus_matched_additive,864691135196576298,5647,1,0.012372353948982499,0.012372353948982499,0.068974673195948799,0.011552484730352201,0.057422188465595998,0.0566023192469663,0.045869703735243794,-0.00081986921863029874,-0.011552484730352801,-0.010732615511722502,0.051236011491105043,-0.0061861769744915498,0.045049834516613499,-6.9388939039072284e-18
full_shunt_minus_matched_additive,864691135277186789,1502,1,0.0031083574149153,0.0031083574149153,0.069762793492966296,0.002883825856999,0.066878967635982306,0.066654436078050994,0.0639951417789833,-0.0002245315579163,-0.0028838258569839903,-0.0026592942990676903,0.065324788928517147,-0.0015541787074501451,0.063770610221067003,0
full_shunt_minus_matched_additive,864691135277186789,1507,1,0.0022516869491390999,0.0022516869491390999,0.049251310296636,0.0021394991409388999,0.047111811155711801,0.046999623347496897,0.044972312014772899,-0.00011218780820020004,-0.002139499140924199,-0.0020273113327239989,0.045985967681134901,-0.0011258434745621995,0.044860124206572705,0
full_shunt_minus_matched_additive,864691135277186789,1533,1,0.016755303356987099,0.016755303356987099,0.28615074277210079,0.012598750264197101,0.2735519925079174,0.26939543941511368,0.2609532422437203,-0.0041565530927899982,-0.012598750264183389,-0.008442197171393391,0.26517434082941699,-0.0083776516784866938,0.25679668915093029,0
full_shunt_minus_matched_additive,864691135277186789,1558,1,0.038061175064931299,0.038061175064931299,0.2349571995954309,0.0301353798422632,0.2048218197531938,0.19689602453049959,0.17468643991093061,-0.0079257952226680986,-0.030135379842237103,-0.022209584619569005,0.18579123222071509,-0.019030587532452601,0.16676064468826252,-2.7755575615628914e-17
full_shunt_minus_matched_additive,864691135277186789,1573,1,0.043661907727376402,0.043661907727376402,0.15203358221562899,0.0374990283749847,0.11453455384066411,0.10837167448825258,0.077035525465679405,-0.0061628793523917022,-0.037499028374964882,-0.03133614902257318,0.092703599976965992,-0.021830953863678292,0.070872646113287696,0
full_shunt_minus_matched_additive,864691135277186789,1584,1,0.082180096329566493,0.082180096329566493,0.23577507009322629,0.065381463916217603,0.1702324185169547,0.1535949737636598,0.1048509546007371,-0.016798632413348891,-0.065542651576271593,-0.048744019162922703,0.12922296418219845,-0.041170641994810242,0.088052322187388204,0
full_shunt_minus_matched_additive,864691135277186789,2152,1,0.0044550571531389999,0.0044550571531389999,0.028175375676172398,0.0043215968579970003,0.0238537788181763,0.023720318523033398,0.0195321819601793,-0.00013346029514199956,-0.0043215968579960982,-0.0041881365628540987,0.021626250241606349,-0.0022275285765690489,0.0193987216650373,0
full_shunt_minus_matched_additive,864691135277186789,2160,1,0.041819334922332203,0.041819334922332203,0.1557889922928945,0.034673321799478997,0.13052011413401129,0.11396965737056231,0.095846792334532305,-0.0071460131228532064,-0.025268878158883207,-0.01812286503603,0.1049082248525473,-0.016207445640868207,0.088700779211679098,0
full_shunt_minus_matched_additive,864691135277186789,2489,1,0.0131099503995879,0.0131099503995879,0.0433733502378955,0.0125288438738448,0.031462010327132202,0.0302633998383076,0.018933166453287402,-0.00058110652574309973,-0.011911339910763298,-0.011330233385020198,0.024598283145797501,-0.0062462232182531989,0.018352059927544302,0
full_shunt_minus_matched_additive,864691135277186789,2692,1,0.021860593018353299,0.021860593018353299,0.17306317367818491,0.018418384400779701,0.15464478927740649,0.15120258065983161,0.13622640487662679,-0.0034422086175735986,-0.01841838440077842,-0.014976175783204818,0.1437144927682292,-0.010930296509176009,0.13278419625905319,0
full_shunt_minus_matched_additive,864691135277186789,2869,1,0.045663306024388603,0.045663306024388603,0.2313778892735858,0.036400418439166603,0.1949774708344221,0.18571458324919721,0.15857705239525549,-0.0092628875852220002,-0.036400418439163695,-0.027137530853941702,0.17214581782222635,-0.022831653012192848,0.14931416481003351,0
full_shunt_minus_matched_additive,864691135277186789,2986,1,0.00055653155698889996,0.00055653155698889996,0.0108390844211625,0.00055053349014340001,0.010288550931018599,0.010282552864173599,0.009738017440875199,-5.9980668454999529e-06,-0.00055053349014390005,-0.00054453542329840009,0.0100102851525244,-0.0002782657784947,0.0097320193740296993,0
full_shunt_minus_matched_additive,864691135277186789,3172,1,0.0034419212068763001,0.0034419212068763001,0.041757711579264903,0.0033013860694518999,0.038456325509812997,0.038315790372388601,0.035154939440361098,-0.00014053513742440021,-0.0033013860694519059,-0.0031608509320275057,0.03673536490637485,-0.0017209606034381531,0.035014404302936696,0
full_shunt_minus_matched_additive,864691135277186789,3520,1,0.11827599792892381,0.11827599792892381,0.40481966426936478,0.080433882817150401,0.32438578145223151,0.28654366634044098,0.2439518986350811,-0.037842115111773406,-0.080433882817133262,-0.04259176770535987,0.26524778248776104,-0.059137998964453334,0.20610978352330772,0
full_shunt_minus_matched_additive,864691135277186789,3960,1,0.014394921299395401,0.014394921299395401,0.050812894324746699,0.013686604077247399,0.037126290247499201,0.036417973025351297,0.0234396861702518,-0.00070831722214800136,-0.013686604077247498,-0.012978286855099498,0.029928829597801548,-0.0071974606496977497,0.022731368948103799,0
full_shunt_minus_matched_additive,864691135277186789,3974,1,0.099495454269242903,0.099495454269242903,0.21024603156262719,0.081374577530273204,0.12887145403235789,0.11075057729338429,0.047496876502084687,-0.018120876738969699,-0.081374577530269304,-0.063253700791299591,0.079123726897734489,-0.049747727134619502,0.029375999763114988,0
full_shunt_minus_matched_additive,864691135324623260,5647,1,0.0037491642869400001,0.0037491642869400001,0.023433229071337099,0.0036624894487239002,0.019770739622613099,0.0196840647843971,0.016108250173889199,-8.6674838216099954e-05,-0.0036624894487240003,-0.0035758146105079,0.017896157479143152,-0.0018745821434700501,0.0160215753356731,0
full_shunt_minus_matched_additive,864691135324623260,5652,1,0.0019871327211465999,0.0019871327211465999,0.022105521034705401,0.0019437302641086001,0.020161790770596801,0.020118388313558801,0.0182180605064882,-4.3402457037999788e-05,-0.0019437302641086007,-0.0019003278070706007,0.019168224410023499,-0.00099356636057330036,0.018174658049450201,-3.4694469519536142e-18
full_shunt_minus_matched_additive,864691135324623260,5677,1,0.0109771026489319,0.0109771026489319,0.20695221720461629,0.0087577482734293999,0.19819446893118811,0.19597511455568439,0.18943672065775871,-0.0022193543755025004,-0.0087577482734281786,-0.0065383938979256782,0.19270591760672157,-0.0054885513244653395,0.18721736628225621,0
full_shunt_minus_matched_additive,864691135324623260,5785,1,0.14713451340845099,0.14713451340845099,0.57275292598744987,0.085632665710611094,0.48688604022063858,0.42561841257899891,0.40125337451002752,-0.061501847697839895,-0.085866885766811285,-0.02436503806897139,0.41343589354451321,-0.07368436673232559,0.33975152681218757,5.5511151231257827e-17
full_shunt_minus_matched_additive,864691135324623260,6518,1,0.0073507532769438002,0.0073507532769438002,0.023420461894470501,0.0071812050948869,0.0162392567995834,0.016069708617526702,0.0090580517046965001,-0.00016954818205690021,-0.0071812050948871012,-0.007011656912830201,0.012563880161111601,-0.0036753766384720007,0.0088885035226396007,0
full_shunt_minus_matched_additive,864691135324623260,6526,1,0.023178079428331302,0.023178079428331302,0.059261684121000101,0.021739153914988599,0.038003588230073597,0.036083604692668803,0.016264434315084998,-0.0014389255133427023,-0.021258095890926504,-0.019819170377583798,0.026174019503876898,-0.011348510702134603,0.014825508801742295,0
full_shunt_minus_matched_additive,864691135324623260,6686,1,0.064209362760142705,0.064209362760142705,0.28037192792601079,0.048886951278706903,0.23148497664730669,0.21616256516586807,0.18259802536859979,-0.015322411481435802,-0.048886951278704099,-0.033564539797268297,0.19938029526723394,-0.032104681380069951,0.167275613887164,0
full_shunt_minus_matched_additive,864691135324623260,6880,1,0.022540288960400199,0.022540288960400199,0.082243366351734307,0.020779039572159399,0.061464326779575203,0.059703077391334111,0.040685287207415807,-0.0017612493882408001,-0.020779039572159104,-0.0190177901839183,0.050194182299374959,-0.011270144480199952,0.038924037819175,6.9388939039072284e-18
full_shunt_minus_matched_additive,864691135324623260,6979,1,0.0060215113521374999,0.0060215113521374999,0.038354918620322802,0.0057955851039631001,0.0325593335163595,0.032333407268185302,0.026763748412396399,-0.00022592624817439986,-0.0057955851039633022,-0.0055696588557889032,0.02954857784029085,-0.003010755676068851,0.026537822164222,0
full_shunt_minus_matched_additive,864691135324623260,7255,1,0.019584603049947899,0.019584603049947899,0.048395178811932303,0.0186679529196054,0.0297272258923265,0.028810575761984404,0.0110592729727211,-0.0009166501303424987,-0.018667952919605803,-0.017751302789263304,0.019934924367352752,-0.0097923015249741507,0.010142622842378601,0
full_shunt_minus_matched_additive,864691135409937097,4216,1,0.0011263530306583,0.0011263530306583,0.0194817517271694,0.0011046340695198,0.018377117657649301,0.018355398696511101,0.017272483588129502,-2.171896113849995e-05,-0.0011046340695200982,-0.001082915108381598,0.017813941142320301,-0.00056317651532929907,0.017250764626991003,0
full_shunt_minus_matched_additive,864691135409937097,4220,1,0.0012799970567177999,0.0012799970567177999,0.021396825782503501,0.0012529170787533,0.020143908703750601,0.020116828725785702,0.0188909916249973,-2.7079977964499912e-05,-0.0012529170787528993,-0.0012258371007883993,0.019503910175391499,-0.00063999852835869959,0.018863911647032803,-3.4694469519536142e-18
full_shunt_minus_matched_additive,864691135409937097,4227,1,0.0024893019884765998,0.0024893019884765998,0.040546650553203098,0.0023905061284015998,0.038156144424801003,0.038057348564726499,0.0357656382963994,-9.8795860074999981e-05,-0.0023905061284020951,-0.0022917102683270951,0.03691149343056295,-0.0012446509942385475,0.035666842436324404,0
full_shunt_minus_matched_additive,864691135409937097,4239,1,0.0070974006187059999,0.0070974006187059999,0.095268336348676194,0.0064545290932501,0.088813807255426702,0.088170935729970201,0.0823592781621766,-0.00064287152545589987,-0.006454529093249492,-0.0058116575677935912,0.085265106946073393,-0.0035487003093526959,0.081716406636720695,0
full_shunt_minus_matched_additive,864691135409937097,4250,1,0.027609266446577099,0.027609266446577099,0.19279311696505211,0.0228228359906863,0.16997028097437131,0.16518385051847501,0.14714744498368501,-0.0047864304558907986,-0.022822835990680801,-0.018036405534789999,0.15616564775107999,-0.0138046332232858,0.14236101452779421,0
full_shunt_minus_matched_additive,864691135409937097,4285,1,0.180257259525268,0.180257259525268,0.38023838300519158,0.12667476485502499,0.25356361815023831,0.19998112347992358,0.12688885329521332,-0.053582494670243008,-0.12667476485495327,-0.073092270184710262,0.16343498838756845,-0.090128629762598139,0.073306358624970314,0
full_shunt_minus_matched_additive,864691135409937097,4298,1,0.058622518086101201,0.058622518086101201,0.1899418412516308,0.048688660541103199,0.14125318071055259,0.13131932316552961,0.092564520169449396,-0.0099338575449980024,-0.048688660541078205,-0.038754802996080202,0.11194192166748951,-0.029311259043038104,0.082630662624451401,0
full_shunt_minus_matched_additive,864691135409937097,4396,1,0.038826695723826903,0.038826695723826903,0.242213646998367,0.030600950328561801,0.21161269666981389,0.2033869512745401,0.18101174634125208,-0.0082257453952651015,-0.030600950328553117,-0.022375204933288019,0.19219934880789608,-0.019413347861909111,0.17278600094598698,-2.7755575615628914e-17
full_shunt_minus_matched_additive,864691135409937097,4465,1,0.041655474243715802,0.041655474243715802,0.1351662415286263,0.036483832281903397,0.098682409246726305,0.093510767284910506,0.062198576964822908,-0.0051716419618124052,-0.036483832281899997,-0.031312190320087592,0.077854672124866714,-0.020827737121856201,0.057026935003010502,6.9388939039072284e-18
full_shunt_minus_matched_additive,864691135409937097,4637,1,0.083795103284478201,0.083795103284478201,0.245136594217198,0.066154262694221699,0.1789823315229952,0.16134149093271979,0.1128280688287735,-0.017640840590256501,-0.066154262694202798,-0.048513422103946297,0.13708477988074663,-0.04189755164222965,0.095187228238516997,-1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135409937097,4828,1,0.32124117241672417,0.32124117241672417,0.47149492178562208,0.21222088618232979,0.25927403560333329,0.1502537493688979,0.047053149421003498,-0.10902028623439439,-0.21222088618228879,-0.10320059994789438,0.098653449394950701,-0.16062058620834158,-0.061967136813390888,1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135409937097,4996,1,0.045826473618457701,0.045826473618457701,0.2113525804739696,0.037256412134965597,0.17409616833900701,0.16552610685551189,0.13683975620404143,-0.0085700614834921043,-0.037256412134962585,-0.028686350651470481,0.15118293152977666,-0.022913236809227345,0.1282696947205493,0
full_shunt_minus_matched_additive,864691135409937097,5179,1,0.1119223040992937,0.1119223040992937,0.19596927490718341,0.092898710194591699,0.1030705647125964,0.084046970807889712,0.010171854518004703,-0.019023593904701999,-0.092898710194587009,-0.073875116289885009,0.047109412662947207,-0.055961152049644504,-0.0088517393866972965,0
full_shunt_minus_matched_additive,864691135409937097,5814,1,0.012862634348592699,0.012862634348592699,0.069792121125275705,0.012000715551286701,0.0577914055739892,0.056929486776683004,0.045790690022702502,-0.00086191879730599871,-0.012000715551286505,-0.011138796753980504,0.051360088399692749,-0.0064313171742962517,0.044928771225396499,0
full_shunt_minus_matched_additive,864691135409937097,5917,1,0.0015109781938015001,0.0015109781938015001,0.0098511907629087996,0.0014961774114094,0.0083550133514983995,0.0083402125691072991,0.0068588359400889995,-1.4800782392100035e-05,-0.0014961774114104001,-0.0014813766290183001,0.0075995242545981497,-0.00075548909690125008,0.006844035157696899,8.6736173798840355e-19
full_shunt_minus_matched_additive,864691135739661169,15,1,0.0017220917475192,0.0017220917475192,0.038527037235051902,0.0016570660708142,0.036869971164237202,0.0368049454875327,0.035212905093423001,-6.5025676705e-05,-0.0016570660708147,-0.0015920403941097,0.036008925290477847,-0.00086104587375985002,0.035147879416718,0
full_shunt_minus_matched_additive,864691135739661169,18,1,0.0023550731169721,0.0023550731169721,0.034546372328817597,0.0022751940765437999,0.032271178252273401,0.032191299211845499,0.029995984175729601,-7.9879040428300178e-05,-0.0022751940765441958,-0.0021953150361158961,0.03109364169378755,-0.001177536558486248,0.0299161051353013,3.4694469519536142e-18
full_shunt_minus_matched_additive,864691135739661169,31,1,0.00076865796634540003,0.00076865796634540003,0.1451739655901968,0.00064086634045639997,0.1445330992497412,0.1444053076238514,0.1438922329092848,-0.00012779162588900006,-0.00064086634045559809,-0.00051307471456659803,0.14414877026656808,-0.00038432898317229908,0.1437644412833958,-2.7755575615628914e-17
full_shunt_minus_matched_additive,864691135739661169,199,1,0.38546263376916978,0.38546263376916978,0.64783035337027028,0.2200042083901462,0.42756649844211231,0.2623677196011005,0.20756229005196611,-0.16545842537902358,-0.22026385492815798,-0.054805429549134366,0.23496500482653332,-0.19286114015359079,0.042103864672942526,0
full_shunt_minus_matched_additive,864691135739661169,433,1,0.0012026210368474,0.0012026210368474,0.024693379324134401,0.0011733051183739,0.0235200742057603,0.023490758287287,0.022346769087386399,-2.9315918473499973e-05,-0.0011733051183741017,-0.0011439891999006017,0.0229187636873367,-0.00060131051842380082,0.022317453168912899,0
full_shunt_minus_matched_additive,864691135739661169,729,1,0.019495266090590799,0.019495266090590799,0.1527953545666586,0.016755895058813301,0.13603945950784579,0.13330008847606781,0.11928356444903249,-0.0027393710317774982,-0.016755895058812809,-0.01401652402703531,0.12629182646255016,-0.0097476330452951534,0.116544193417255,1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135739661169,878,1,0.21269292766807599,0.21269292766807599,0.41154097615750462,0.14587026260068231,0.26567071355683552,0.19884804848942864,0.11980045095615321,-0.066822665067393677,-0.1458702626006691,-0.079047597533275421,0.15932424972279091,-0.10634646383403139,0.052977785888759538,-1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135739661169,920,1,0.0076557861170032,0.0076557861170032,0.062289706097321401,0.0071951172088226996,0.055094588888498601,0.054633919980318205,0.047899471679675898,-0.00046066890818050044,-0.0071951172088228002,-0.0067344483006422998,0.051266695829997051,-0.0038278930585016503,0.047438802771495397,0
full_shunt_minus_matched_additive,864691135810666525,7755,1,0.00031126663972200002,0.00031126663972200002,0.0220300510042006,0.00030448543304619998,0.0217255655711572,0.021718784364478601,0.021421080138111,-6.781206675800038e-06,-0.00030448543304339992,-0.00029770422636759988,0.021569932251294801,-0.00015563331985959998,0.021414298931435202,0
full_shunt_minus_matched_additive,864691135810666525,7772,1,0.0067058281359513002,0.0067058281359513002,0.19817514595332719,0.0055036064515092001,0.19267153950186919,0.19146931781737589,0.18716793305035997,-0.0012022216844421001,-0.0055036064514580041,-0.0043013847670159032,0.18931862543386793,-0.0033529140679500521,0.18596571136591789,0
full_shunt_minus_matched_additive,864691135810666525,7777,1,0.0039396747332524004,0.0039396747332524004,0.088665324274255997,0.0036060023688681002,0.085059321905389507,0.084725649541003589,0.081453319536521407,-0.00033367236438430021,-0.0036060023688664899,-0.0032723300044821893,0.083089484538762498,-0.0019698373666253953,0.081119647172137099,0
full_shunt_minus_matched_additive,864691135810666525,7796,1,0.024502552020632899,0.024502552020632899,0.24878024249419159,0.019156196225200501,0.22963657895955489,0.22427769047355869,0.21048038273435438,-0.0053463557954323976,-0.019143663534636701,-0.0137973077392043,0.21737903660395652,-0.012245009665034549,0.20513402693892199,-2.7755575615628914e-17
full_shunt_minus_matched_additive,864691135810666525,7833,1,0.0459537056576945,0.0459537056576945,0.1127079334478891,0.041137431218612498,0.071570502229398397,0.066754227790194604,0.030433071010785899,-0.0048162744390820023,-0.0411374312184907,-0.036321156779408691,0.048593649400490255,-0.022976852828786351,0.025616796571703897,6.9388939039072284e-18
full_shunt_minus_matched_additive,864691135810666525,8108,1,0.0024620905307923,0.0024620905307923,0.071040537197951503,0.0022934439997323,0.068747093198219297,0.068578446667159204,0.066453649198486994,-0.00016864653105999996,-0.0022934439997322059,-0.0021247974686722055,0.067516047932823092,-0.0012310452653961029,0.066285002667426998,-1.3877787807814457e-17
full_shunt_minus_matched_additive,864691135810666525,8269,1,0.0026493339174426,0.0026493339174426,0.052207015857571898,0.0025148084545717,0.049692207402999997,0.0495576819401293,0.047177398948428297,-0.00013452546287089995,-0.0025148084545719013,-0.0023802829917010013,0.048367540444278795,-0.0013246669587214006,0.047042873485557399,-6.9388939039072284e-18
full_shunt_minus_matched_additive,864691135810666525,8471,1,0.022788566000860499,0.022788566000860499,0.2320559238732382,0.018111543128993698,0.21394438074426789,0.20926735787237771,0.1958328376152742,-0.0046770228718668004,-0.018111543128970314,-0.013434520257103514,0.20255009774382596,-0.011394283000418557,0.1911558147434074,0
full_shunt_minus_matched_additive,864691135810666525,9024,1,0.040985070525587301,0.040985070525587301,0.34698946592284852,0.029141830770188702,0.31784763515267639,0.30600439539726121,0.28870580438248766,-0.0118432397553986,-0.029141830770172128,-0.017298591014773525,0.29735509988987441,-0.020492535262785362,0.27686256462708908,-5.5511151231257827e-17
full_shunt_minus_matched_additive,864691135810666525,9119,1,0.034545139822918701,0.034545139822918701,0.36243514292992368,0.0241683877494769,0.33826675518046279,0.327890003107005,0.3140983674309859,-0.010376752073441801,-0.024168387749460896,-0.013791635676019091,0.32099418526899548,-0.017272569911451346,0.30372161535754411,5.5511151231257827e-17
full_shunt_minus_matched_additive,864691135810666525,9807,1,0.062611823591861293,0.062611823591861293,0.1079840620599871,0.056380131299686997,0.051603930760307198,0.045372238468125811,-0.004776200539379799,-0.0062316922921742957,-0.056380131299679906,-0.05014843900750561,0.020298018964373006,-0.031305911795927101,-0.011007892831554095,0
full_shunt_minus_matched_additive,864691135810666525,9818,1,0.00058720590671550003,0.00058720590671550003,0.0097701086358172005,0.00058149843564409996,0.0091886102001728,0.0091829027291017006,0.0086071117645286997,-5.7074710714000729e-06,-0.0005814984356444005,-0.00057579096457300043,0.0088950072468152001,-0.00029360295335790029,0.0086014042934573001,0
full_shunt_minus_matched_additive,864691135810666525,9822,1,0.0016308629293282999,0.0016308629293282999,0.029037433181910599,0.0015842247506833,0.027453208431227099,0.0274065702525823,0.0258689836805438,-4.6638178644999939e-05,-0.0015842247506835001,-0.0015375865720385,0.02663777696656305,-0.00081543146466425004,0.0258223455018988,0
full_shunt_minus_matched_additive,864691135810666525,9937,1,0.062084406307196298,0.062084406307196298,0.34415738485082092,0.044400810359899401,0.29975657449093579,0.28207297854362462,0.25535576413103639,-0.017683595947296897,-0.044400810359885134,-0.026717214412588237,0.2687143713373305,-0.031042203153591016,0.23767216818373949,0
full_shunt_minus_matched_additive,864691135810666525,10007,1,0.0037800321352176001,0.0037800321352176001,0.023868683979772602,0.0036910878807766001,0.020177596098996001,0.020088651844555001,0.016486508218219401,-8.8944254441000042e-05,-0.0036910878807766001,-0.0036021436263356001,0.018287580031387203,-0.0018900160676088001,0.016397563963778401,0
full_shunt_minus_matched_additive,864691135810666525,10400,1,0.0336185289910199,0.0336185289910199,0.15398274590331781,0.028829111226640999,0.12603714921117301,0.12036421691229791,0.097208037984532009,-0.0047894177643789011,-0.027945596692144803,-0.023156178927765905,0.10878612744841495,-0.01636750722826185,0.092418620220153111,-1.3877787807814457e-17
full_shunt_minus_matched_additive,864691136043380566,2245,1,0.0006736720519293,0.0006736720519293,0.0119576413459809,0.00066566715930840002,0.0112919741866714,0.0112839692940516,0.010626307027363001,-8.0048926208999786e-06,-0.00066566715930949961,-0.00065766226668859964,0.010955138160707301,-0.0003368360259651998,0.010618302134742101,0
